#{"t_start": 1762617474.644563, "env_id": "None"}
r,l,t
-0.72,11,13.290302
1.18,6,13.305962
-0.88,10,13.328228
-1.07,8,13.350376
1.14,4,13.360435
1.68,14,13.391671
-0.85,10,13.417395
1.15,6,13.431336
1.64,14,13.465815
-0.75,10,13.489565
1.51,13,13.519498
-0.77,10,13.549176
1.13,5,13.560133
1.14,4,13.569882
1.3,8,13.590184
1.14,7,13.610354
-0.52,11,13.68699
1.6,14,13.724769
1.14,4,13.731858
1.28,7,13.747225
-0.63,16,13.785443
1.13,5,13.796867
-0.85,7,13.814077
1.22,10,13.84047
-0.88,7,13.859047
1.44,12,13.888428
-0.78,11,13.912627
1.29,9,13.932912
1.68,11,13.959323
-0.68,12,13.989369
1.34,9,14.012934
-0.78,8,14.037586
-0.81,12,14.064402
-0.37,12,14.092814
-0.85,6,14.107674
-0.54,20,14.162545
-0.61,9,14.18773
1.38,11,14.225008
-0.72,16,14.271059
1.13,5,14.283568
1.24,9,14.308641
-0.89,8,14.335282
1.38,11,14.372839
-1.04,11,14.40061
-0.86,7,14.418476
-0.66,12,14.452282
1.29,8,14.475725
-0.17,18,14.528095
1.55,15,14.564939
-0.84,11,14.589934
1.59,13,14.62704
1.59,11,14.653433
-0.33,15,14.685737
-0.6,14,14.718988
-0.71,10,14.739751
1.32,13,14.775239
-1.09,13,14.807355
-0.74,10,14.830447
-0.69,13,14.857757
-0.68,9,14.885734
-0.66,9,14.907618
1.28,10,14.931768
-0.77,10,14.954668
1.22,8,14.972549
1.21,6,14.982654
-0.8,14,15.015479
-0.66,13,15.044184
1.21,9,15.062948
-0.76,12,15.086287
1.13,5,15.101659
-0.86,9,15.127192
1.18,6,15.140001
1.13,9,15.163867
-0.51,14,15.20145
-1.0,7,15.221369
-0.81,11,15.249063
1.33,13,15.275297
1.13,10,15.298245
1.17,7,15.319609
-0.88,7,15.335181
1.37,10,15.356012
-0.68,11,15.381359
1.26,11,15.40595
1.24,8,15.423582
-0.35,12,15.455609
1.35,14,15.487352
1.54,14,15.526719
-0.64,11,15.55877
1.52,12,15.583886
1.24,5,15.595509
-0.33,15,15.633088
1.2,10,15.659141
-0.72,12,15.686111
1.66,14,15.724916
1.19,5,15.734326
1.34,7,15.752018
-0.83,10,15.772491
-0.51,11,15.804327
1.13,5,15.815539
1.19,10,15.842523
1.17,7,15.855805
1.14,4,15.866157
-0.96,9,15.888694
-0.55,12,15.913848
1.24,8,15.932078
-0.56,11,15.954983
-0.92,11,15.980174
-0.64,11,16.007307
1.4,15,16.042551
1.71,16,16.079733
1.14,4,16.090326
1.14,4,16.100338
-0.65,12,16.133887
-0.86,10,16.161863
-0.62,12,16.186386
1.48,10,16.209847
1.34,9,16.230096
-0.46,17,16.273051
-0.58,14,16.307745
1.16,5,16.316386
-0.95,5,16.330825
-0.61,11,16.360314
-0.65,10,16.381043
-0.72,7,16.396602
-0.58,13,16.477381
1.26,8,16.501237
-0.6,15,16.537029
-0.7,12,16.564951
-0.61,12,16.592254
1.3,10,16.62239
-0.85,10,16.646062
-0.78,11,16.671507
-0.79,9,16.689454
-0.42,13,16.720114
-0.28,13,16.747977
-0.9,9,16.770453
-0.52,12,16.804378
1.35,8,16.824723
-0.56,16,16.863845
-0.7,12,16.891336
-0.83,8,16.909277
-0.61,11,16.941847
-0.74,10,16.969019
1.32,12,16.99925
-0.56,10,17.02736
1.26,10,17.056503
-0.78,8,17.076328
1.43,9,17.096935
-0.48,11,17.126535
-0.56,13,17.158075
-0.54,13,17.193287
1.68,14,17.227206
1.13,8,17.251443
1.46,11,17.282295
-0.95,8,17.305662
1.27,12,17.331105
1.13,8,17.359773
1.21,6,17.37553
1.45,9,17.401916
-0.59,11,17.43361
1.19,11,17.465454
-0.66,11,17.50326
-0.44,13,17.54278
-0.66,11,17.578856
-0.57,14,17.61795
-0.88,10,17.659967
1.26,10,17.690975
-0.79,9,17.721251
1.43,9,17.745905
-0.99,6,17.764473
1.13,5,17.779834
-0.61,15,17.824085
1.2,10,17.85155
-0.71,10,17.883057
-0.72,9,17.91225
1.25,16,17.957051
-0.79,8,17.980046
-0.99,9,18.006465
1.33,10,18.030681
-0.92,10,18.058718
-0.82,7,18.076511
-0.78,11,18.105439
1.47,11,18.132292
1.29,10,18.159373
-0.48,19,18.199716
-0.5,13,18.237616
-0.99,9,18.260417
-0.85,10,18.282198
1.16,11,18.309678
-0.84,8,18.332088
1.24,8,18.352677
1.6,11,18.388819
-0.81,7,18.404035
1.43,17,18.443375
1.49,9,18.467647
-0.81,15,18.500925
-0.67,10,18.517595
1.26,7,18.536387
1.24,9,18.556256
-0.68,9,18.579931
-0.91,4,18.589913
-0.87,12,18.621714
1.39,7,18.633283
-0.38,14,18.672202
-0.68,14,18.705156
-0.68,12,18.732226
1.13,8,18.749421
1.2,11,18.775451
1.2,6,18.789577
1.23,7,18.808063
1.26,7,18.824097
-0.91,10,18.845459
1.22,9,18.865115
-0.55,13,18.894191
1.4,12,18.924113
1.21,9,18.942199
-0.37,16,18.979481
1.37,10,19.010017
-0.75,12,19.041463
-0.82,6,19.054003
-0.83,13,19.085769
-0.6,9,19.107367
1.21,6,19.119954
-0.64,15,19.216233
1.36,8,19.238128
-0.55,18,19.279175
1.19,8,19.295428
-1.0,7,19.31027
-0.89,8,19.33175
-0.35,15,19.372161
-0.93,6,19.39042
-0.63,13,19.42633
1.21,9,19.449126
-0.98,5,19.461448
1.1,10,19.481683
1.22,8,19.498966
1.18,6,19.510729
-0.55,11,19.543986
-0.66,10,19.571704
1.36,11,19.593483
1.69,15,19.625854
-0.37,14,19.662941
1.12,7,19.677163
-0.84,9,19.696914
1.66,14,19.729975
-0.65,10,19.757028
1.21,9,19.776629
-0.51,14,19.807372
-0.74,9,19.828851
-0.61,10,19.854611
-0.93,6,19.872325
-0.88,10,19.898044
-0.9,9,19.919785
-1.01,5,19.935431
-0.82,6,19.947127
1.44,13,19.980974
-0.83,8,20.002061
1.64,12,20.037343
-0.98,8,20.058183
1.27,10,20.080003
-0.59,16,20.115146
-0.54,11,20.141821
-0.82,8,20.161292
-0.54,13,20.192968
1.26,9,20.212257
-0.39,15,20.247294
1.39,11,20.279265
1.22,8,20.300665
1.56,13,20.329164
-0.52,15,20.367884
-0.87,9,20.385479
1.36,8,20.404082
-0.78,8,20.420765
-0.3,15,20.462009
-0.71,12,20.491782
-0.59,14,20.525512
1.35,12,20.557082
1.24,6,20.574463
-0.68,9,20.595749
-0.54,17,20.634585
-0.84,8,20.653884
1.29,9,20.674708
1.41,11,20.700662
-0.65,14,20.730934
1.47,14,20.76475
-0.68,9,20.786876
-0.98,11,20.815448
-0.74,7,20.831347
1.27,11,20.858268
-0.82,12,20.951534
1.14,4,20.96109
1.44,8,20.980509
-0.84,9,21.003917
-0.74,10,21.02844
-0.89,11,21.057781
1.24,8,21.07491
-0.8,10,21.101753
-0.53,13,21.127833
1.48,12,21.154806
-0.61,9,21.174404
1.36,8,21.191917
-0.79,9,21.216219
1.61,14,21.245859
-0.74,15,21.280889
-0.62,12,21.311041
-0.69,11,21.33939
-0.85,13,21.373887
-0.08,16,21.410826
-0.98,5,21.422023
-0.75,11,21.453241
-0.77,12,21.482707
1.55,13,21.518204
-0.72,16,21.552586
-0.49,13,21.585824
1.31,10,21.609452
-0.66,11,21.632179
-0.71,10,21.65687
-0.64,14,21.691776
1.45,10,21.719547
1.14,4,21.728058
-0.63,11,21.753555
-0.91,9,21.775398
1.56,12,21.862227
1.53,10,21.883325
-0.98,11,21.907505
1.0,10,21.941618
-0.84,8,21.962986
1.14,4,21.974896
1.41,11,21.999812
-0.66,13,22.033584
1.11,7,22.046857
-0.73,12,22.074111
-0.57,15,22.107727
-0.41,15,22.144075
-0.74,9,22.166129
-0.68,13,22.192491
-0.69,10,22.216669
1.35,13,22.249121
1.41,11,22.274509
-0.68,9,22.297279
-0.49,15,22.332064
-0.81,8,22.35447
-0.46,13,22.383219
-0.48,14,22.421564
-0.92,5,22.431841
-0.77,7,22.448111
1.39,14,22.476068
-0.84,9,22.501271
-0.7,11,22.524696
-0.84,16,22.566097
-0.76,6,22.584489
-0.72,7,22.5981
-0.6,13,22.62966
1.21,6,22.64249
1.37,10,22.670497
1.12,6,22.687365
-1.0,4,22.697762
-0.51,12,22.725521
-0.93,9,22.744193
1.39,12,22.769751
1.16,9,22.793642
1.2,11,22.821562
-0.44,14,22.860878
1.3,8,22.880203
-0.79,11,22.906798
-0.66,10,22.93485
1.29,6,22.951641
-0.61,13,22.98293
-0.9,9,23.00819
-0.6,15,23.042568
1.15,9,23.064197
1.4,10,23.086603
1.54,12,23.119917
1.28,9,23.14179
-0.63,15,23.17564
1.33,9,23.198927
-0.62,11,23.233349
-0.8,11,23.25946
1.31,14,23.301436
1.49,12,23.337461
-0.56,16,23.377504
-0.78,14,23.419169
1.32,13,23.459474
1.2,6,23.47468
1.14,4,23.488206
-0.43,16,23.539048
-0.8,11,23.572547
1.57,12,23.609593
-0.98,8,23.635801
-0.82,10,23.665097
-0.79,11,23.69807
-0.8,10,23.728848
1.77,17,23.78399
-0.56,12,23.825456
-0.69,14,23.871879
-0.78,11,23.908735
-0.48,13,23.943997
1.14,7,23.966344
-0.53,13,24.004568
1.27,12,24.031592
-0.69,13,24.071743
1.29,10,24.099527
1.31,11,24.12725
-0.83,10,24.147419
1.47,13,24.177631
1.27,11,24.205117
1.38,9,24.232985
-0.6,12,24.265611
-0.72,10,24.28669
1.36,7,24.307313
-0.86,14,24.338959
-0.44,14,24.371904
1.39,11,24.400858
-0.79,11,24.431178
1.44,12,24.465441
1.22,10,24.487098
-0.53,13,24.517677
1.34,11,24.550002
1.46,11,24.575989
1.19,11,24.65571
1.44,12,24.687325
1.11,11,24.718698
-0.54,16,24.755612
1.46,12,24.784037
1.27,8,24.801944
-0.64,11,24.833395
1.13,5,24.842871
1.5,13,24.872334
-0.63,10,24.894785
-0.72,11,24.924324
1.49,13,24.952605
-0.73,11,24.977112
1.52,15,25.010743
-0.57,12,25.041987
1.21,6,25.055684
1.48,10,25.081113
1.28,8,25.102002
1.64,16,25.137476
-0.9,9,25.156248
1.67,13,25.186375
-0.63,13,25.218436
-0.61,10,25.248145
1.31,13,25.280139
1.18,6,25.29052
1.11,7,25.305952
1.14,4,25.31717
-0.21,16,25.352989
-0.64,15,25.387269
-0.89,13,25.41328
1.23,7,25.435139
1.34,10,25.458355
-0.87,15,25.489775
-0.38,16,25.526541
-0.87,5,25.540127
1.64,16,25.580968
1.28,12,25.613478
-0.82,15,25.644825
1.42,12,25.6755
1.45,13,25.703645
-0.59,14,25.740543
-0.61,7,25.759545
1.21,9,25.782292
1.37,10,25.808434
-0.92,12,25.835962
-0.65,10,25.859181
1.14,10,25.88186
1.28,8,25.901819
1.38,8,25.92314
1.23,9,25.947361
-0.88,7,25.964569
-0.8,10,25.991999
-0.71,13,26.021874
-0.64,12,26.05107
1.31,11,26.080388
-0.78,8,26.100188
-0.46,14,26.130834
-0.79,9,26.153034
1.6,11,26.181477
1.33,16,26.221497
-0.51,11,26.244662
1.27,11,26.269365
-0.29,16,26.305857
1.31,12,26.334444
1.19,5,26.346607
-0.59,14,26.382798
1.4,9,26.405563
-0.43,12,26.435942
-0.41,16,26.468647
-0.82,10,26.490301
-0.7,8,26.515695
1.11,7,26.532584
-0.55,13,26.562805
1.3,11,26.589754
1.25,10,26.620668
1.46,11,26.646117
1.51,12,26.67432
-0.67,13,26.709082
1.49,14,26.752557
-0.58,16,26.800807
-0.27,15,26.841639
1.35,10,26.873043
1.14,7,26.894929
1.22,8,26.918059
-0.7,13,26.957365
-0.43,15,27.007194
-0.87,9,27.038454
-0.77,9,27.065766
-0.84,9,27.093098
1.23,7,27.111632
1.33,9,27.134557
-0.85,6,27.151136
1.18,9,27.173865
-0.78,14,27.21102
-0.94,10,27.23673
1.49,15,27.274151
1.12,6,27.287198
-0.72,11,27.31737
1.23,10,27.345968
-0.36,16,27.434331
-0.98,11,27.466573
1.28,8,27.485752
-0.34,13,27.517261
1.13,12,27.548219
-0.83,7,27.567222
-0.91,13,27.592942
-0.68,12,27.618696
-0.61,14,27.657434
1.17,7,27.670918
-0.38,15,27.701684
-0.6,16,27.737532
1.26,12,27.766141
1.17,7,27.783619
-0.33,15,27.823801
1.39,12,27.859952
1.23,9,27.882736
1.14,4,27.890788
-0.74,13,27.91816
-0.96,6,27.937604
-0.88,7,27.954868
-0.71,10,27.978063
1.18,6,27.989052
-0.79,12,28.023912
-0.89,8,28.041445
-0.68,12,28.067838
1.26,10,28.091018
-0.83,7,28.108498
-0.65,12,28.136806
-0.71,9,28.161332
1.17,7,28.178307
-0.95,8,28.200722
1.19,5,28.211795
-0.81,14,28.241584
-0.73,11,28.267502
-0.68,16,28.30722
-0.72,16,28.343197
1.18,6,28.35704
-0.81,8,28.376673
1.3,10,28.399774
-0.65,13,28.42774
1.13,5,28.438092
1.53,12,28.466591
1.18,6,28.481604
-0.74,11,28.507766
-0.97,7,28.524993
-0.99,6,28.535878
1.43,12,28.57093
1.32,9,28.595294
-0.77,11,28.625425
1.23,7,28.644134
1.14,7,28.663393
-0.71,6,28.675591
1.21,6,28.694238
-0.6,12,28.720124
-0.36,15,28.754002
1.41,15,28.791794
-0.8,8,28.811442
1.58,15,28.84511
-0.55,13,28.878334
-0.82,9,28.89853
1.28,10,28.923647
-0.81,12,28.952086
1.45,13,28.988129
1.28,7,29.012084
-0.53,12,29.038703
-0.83,8,29.057827
-0.84,8,29.081659
1.17,7,29.097774
-0.42,15,29.130575
-0.88,9,29.155494
-0.77,13,29.186238
-0.5,11,29.218101
-0.68,11,29.246615
-0.88,9,29.272079
-0.48,13,29.313046
1.33,8,29.337827
-0.86,8,29.357586
-0.87,8,29.385952
-0.43,13,29.425028
-0.59,10,29.452932
1.49,12,29.485332
-0.71,12,29.522543
-0.42,18,29.572214
1.24,9,29.599029
1.14,4,29.610949
-0.76,12,29.652468
1.13,5,29.67141
-0.41,18,29.719648
-0.83,11,29.755053
1.19,7,29.778116
-0.77,9,29.893285
1.26,13,29.932413
-0.67,11,29.966599
-0.68,10,29.996769
1.18,6,30.018614
-0.71,15,30.065741
1.47,13,30.098692
1.45,13,30.135627
-0.91,9,30.160741
1.4,9,30.189006
-0.46,11,30.21742
1.29,10,30.302344
-0.67,12,30.332216
-0.55,13,30.364857
1.46,11,30.3917
-0.74,10,30.415882
-0.84,12,30.450233
-0.45,14,30.49233
1.18,9,30.515856
-0.79,9,30.543545
1.38,13,30.584998
1.25,8,30.606342
1.14,4,30.617273
-0.71,14,30.655083
1.57,12,30.695072
1.09,9,30.719772
1.48,12,30.756749
-0.72,14,30.799429
1.14,11,30.835295
1.13,5,30.849388
1.51,13,30.885955
1.67,14,30.93183
1.52,10,30.960701
1.38,9,30.98351
-0.41,13,31.01943
-0.7,12,31.054575
-0.82,7,31.075791
-0.22,16,31.113405
1.34,7,31.131309
1.3,7,31.148829
-0.89,11,31.187567
-0.55,13,31.218783
-0.49,18,31.257759
-0.49,14,31.294493
-0.58,13,31.327726
1.18,9,31.350805
-0.7,8,31.370983
-0.91,10,31.399952
-0.86,10,31.427938
-0.55,17,31.470349
1.29,8,31.492219
1.23,10,31.515567
1.34,11,31.544595
1.35,9,31.566875
1.4,12,31.604786
1.2,10,31.640419
1.3,16,31.679843
1.3,9,31.697688
-0.7,8,31.717717
-0.69,14,31.752064
-0.62,15,31.790437
-1.01,8,31.812564
-0.7,8,31.83355
1.14,4,31.843024
1.39,10,31.878384
-0.79,15,31.923338
1.14,4,31.932353
-0.79,9,31.959281
-0.73,9,31.983836
1.54,12,32.015674
1.33,12,32.047554
-0.78,10,32.077781
-0.47,14,32.118874
-0.11,15,32.164083
1.29,9,32.192558
1.2,10,32.222428
-0.93,6,32.246862
1.27,9,32.281709
1.21,9,32.310833
-0.63,9,32.400133
1.4,9,32.431669
-0.68,13,32.463786
-0.85,12,32.496522
1.09,9,32.517607
1.49,13,32.555109
1.24,9,32.574265
-0.87,12,32.609944
1.37,10,32.634868
-0.88,10,32.664584
-0.71,13,32.697925
-0.53,14,32.733727
-0.92,10,32.758536
1.34,7,32.779855
-0.92,11,32.816381
-0.7,11,32.842457
1.14,4,32.851913
1.14,4,32.86299
-0.69,11,32.896451
1.24,5,32.909966
1.59,13,32.945647
1.36,11,32.975684
-0.83,10,33.005166
-0.96,9,33.02807
-0.71,15,33.118142
-0.83,10,33.14608
-0.87,12,33.175161
1.28,15,33.214917
-0.72,8,33.237989
-0.66,11,33.264507
1.39,11,33.295631
-0.73,10,33.319367
-0.77,7,33.336259
-0.52,13,33.368296
-0.71,10,33.399451
-0.68,16,33.441536
1.42,10,33.464612
1.23,7,33.484509
-0.73,9,33.508184
1.32,9,33.531351
-0.67,14,33.568955
-0.85,9,33.592287
1.14,7,33.612293
1.34,9,33.636967
-0.95,8,33.65572
-0.39,15,33.695445
1.62,15,33.729617
1.29,7,33.74824
1.28,10,33.772591
1.24,8,33.794616
1.33,10,33.817499
-0.67,14,33.855698
1.37,12,33.883659
-0.95,8,33.902584
-0.86,8,33.925569
1.75,13,33.960307
1.34,8,33.979724
-0.5,14,34.015334
1.38,13,34.047129
1.22,7,34.06537
1.24,9,34.091787
1.18,5,34.10786
1.29,13,34.14236
1.23,9,34.169648
1.33,11,34.198733
1.37,10,34.230976
-0.67,14,34.266163
1.36,10,34.296749
1.34,13,34.335264
1.13,12,34.374464
-0.7,8,34.393325
-0.78,11,34.424508
-0.41,17,34.466072
-0.78,14,34.504434
-0.66,14,34.540457
-0.85,7,34.559255
-0.92,10,34.582973
1.39,10,34.615602
-0.8,7,34.635873
-0.62,11,34.664501
-0.47,16,34.70316
1.14,13,34.744786
-0.76,9,34.766863
1.19,10,34.788715
1.47,11,34.821693
1.59,13,34.853878
-0.81,10,34.878723
