#{"t_start": 1762633394.7140725, "env_id": "None"}
r,l,t
-0.71,9,27.402374
1.14,4,27.414749
-0.48,12,27.45463
-0.7,9,27.483711
-0.55,10,27.515518
-0.45,12,27.547346
1.29,6,27.565313
-0.64,11,27.601042
1.14,4,27.614749
-0.72,8,27.645051
1.14,4,27.65691
-0.73,9,27.68672
-0.78,8,27.710204
-0.79,9,27.739069
-0.64,11,27.771098
-0.64,8,27.792283
1.29,6,27.81254
1.52,10,27.844854
-0.51,12,27.880256
-0.79,9,27.907985
1.19,5,27.926534
-0.77,7,27.951339
-0.73,9,27.980104
1.29,6,27.996325
1.14,4,28.005754
-0.73,8,28.028483
-0.78,8,28.054597
-0.61,8,28.084823
1.14,4,28.098351
-0.51,9,28.125532
-0.82,6,28.144764
1.14,4,28.157934
-0.74,9,28.188605
-0.73,8,28.212894
1.14,4,28.224877
-0.67,8,28.252029
-0.83,7,28.270487
1.14,4,28.280832
-0.56,10,28.313142
-0.77,7,28.338922
-0.36,11,28.373827
-0.6,9,28.402912
-0.67,8,28.428878
-0.73,8,28.455277
1.14,4,28.467735
-0.66,9,28.495656
-0.78,8,28.520875
-0.7,7,28.542613
-0.46,12,28.575947
-0.81,8,28.598588
-0.58,10,28.634992
-0.53,10,28.662934
-0.86,5,28.677299
-0.67,8,28.700225
1.14,4,28.709776
1.19,5,28.725829
-0.73,9,28.753357
-0.58,11,28.787828
-0.67,9,28.817424
-0.78,8,29.630097
1.29,6,29.644862
-0.71,7,29.66775
-0.73,8,29.691677
-0.58,11,29.720164
-0.45,11,29.752008
-0.76,7,29.777109
-0.58,11,29.808972
1.29,6,29.830941
1.14,4,29.845974
-0.69,10,29.887967
-0.59,8,29.911083
-0.67,8,29.935989
1.14,4,29.945438
-0.57,13,29.976919
-0.61,8,30.002142
-0.64,11,30.033818
-0.78,8,30.109765
-0.59,8,30.142497
-0.69,10,30.174622
-0.53,11,30.207942
-0.72,8,30.22968
-0.58,10,30.257944
-0.61,8,30.279419
1.14,4,30.291598
1.14,4,30.302681
1.14,4,30.314622
-0.73,9,30.342872
-0.66,10,30.374903
-0.68,9,30.409196
-0.73,8,30.432583
-0.62,9,30.460068
1.14,4,30.473363
1.14,4,30.48515
-0.48,12,30.511585
-0.69,9,30.541781
1.46,8,30.56477
-0.62,9,30.588498
-0.51,9,30.616187
-0.52,10,30.638843
1.14,4,30.652239
-0.64,11,30.687813
-0.67,8,30.713046
-0.78,8,30.734316
1.49,9,30.764449
-0.68,9,30.795339
1.29,6,30.809176
-0.48,12,30.84334
-0.67,9,30.870946
-0.68,9,30.896328
-0.68,9,30.929849
-0.79,9,30.957294
-0.62,9,30.987031
1.14,4,30.997046
-0.53,11,31.028206
-0.76,6,31.044267
-0.69,10,31.077737
-0.82,6,31.095074
-0.53,11,31.167325
-0.68,9,31.224781
1.59,9,31.253115
-0.59,12,31.290083
-0.34,11,31.326263
-0.67,8,31.349031
-0.5,13,31.3885
-0.76,6,31.411537
-0.62,9,31.439425
-0.62,9,31.463395
-0.61,8,31.488755
1.33,8,31.515187
-0.62,9,31.538696
-0.62,9,31.565341
-0.45,10,31.600287
-0.35,11,31.633594
-0.63,10,31.664654
1.14,4,31.676736
1.24,6,31.697229
-0.6,9,31.723757
-0.62,9,31.75545
-0.61,8,31.782727
-0.52,10,31.815474
-0.67,8,31.838617
1.14,4,31.853253
-0.73,8,31.879414
1.14,4,31.893375
1.14,4,31.906328
1.14,4,31.919183
-0.79,9,31.94205
-0.67,8,31.967069
-0.63,10,31.997695
-0.52,10,32.030541
-0.62,9,32.060066
1.14,4,32.072491
-0.73,8,32.095857
-0.74,9,32.124767
-0.62,9,32.149633
-0.67,8,32.172703
-0.55,13,32.21422
-0.52,10,32.240515
-0.67,8,32.265924
-0.61,8,32.292423
-0.8,10,32.318874
1.39,8,32.345896
1.14,4,32.357466
1.63,12,32.392555
-0.59,8,32.417918
1.14,4,32.430118
-0.76,6,32.450731
-0.73,8,32.471408
1.14,4,32.483158
-0.52,9,32.507375
-0.83,7,32.524921
-0.66,7,32.550658
-0.62,9,32.575876
1.14,4,32.588451
-0.52,10,32.615731
-0.71,9,32.640287
1.14,4,32.652088
-0.3,11,32.683717
-0.58,10,32.718548
-0.51,9,32.747777
1.14,4,32.759583
-0.67,10,32.793036
-0.62,9,32.821512
-0.73,8,32.842164
-0.72,7,32.86715
-0.73,8,32.892395
-0.46,11,32.92914
1.14,4,32.939318
-0.55,9,32.969433
1.14,4,32.982127
-0.76,6,33.001936
-0.73,9,33.028251
-0.68,9,33.056253
-0.54,11,33.092114
-0.69,6,33.115273
-0.66,7,33.1389
1.14,4,33.151045
1.14,4,33.162023
1.14,4,33.173189
1.39,8,33.197945
1.29,6,33.217569
-0.74,9,33.24371
-0.68,9,33.319536
-0.41,11,33.366817
-0.53,10,33.395421
-0.62,9,33.421949
1.14,4,33.433806
-0.79,9,33.458738
-0.77,7,33.482561
-0.47,11,33.521837
-0.67,8,33.54793
-0.55,10,33.578533
-0.73,9,33.609522
-0.68,9,33.637929
-0.68,9,33.671017
-0.37,12,33.706793
-0.61,8,33.736738
-0.48,12,33.772996
1.19,5,33.789121
1.34,8,33.815827
-0.62,9,33.850848
1.14,4,33.862826
1.14,4,33.874574
-0.58,10,33.906334
-0.3,12,33.948474
-0.72,8,33.970526
-0.63,10,33.996161
-0.63,10,34.025224
-0.77,7,34.043913
-0.67,8,34.066444
-0.58,10,34.097717
-0.61,8,34.121208
-0.48,11,34.153552
1.19,5,34.168907
-0.63,10,34.199224
-0.57,10,34.231049
-0.59,12,34.265787
-0.66,7,34.289328
-0.63,10,34.318253
1.14,4,34.328605
-0.66,7,34.356734
-0.7,8,34.382471
1.14,4,34.391913
1.14,4,34.401657
-0.74,9,34.432065
-0.62,9,34.46445
-0.62,9,34.491459
-0.72,8,34.509263
1.53,10,34.540145
1.69,10,34.571909
-0.53,11,34.607756
1.14,4,34.620811
1.14,4,34.634085
-0.46,10,34.66517
-0.23,14,34.71574
-0.61,8,34.741659
-0.41,12,34.781494
-0.43,14,34.818743
-0.68,9,34.844076
-0.62,9,34.874698
-0.46,12,34.918687
