#{"t_start": 1762632866.0304399, "env_id": "None"}
r,l,t
-0.91,4,3.689616
1.14,4,3.700034
1.28,7,3.718333
1.14,4,3.728844
1.22,8,3.754582
1.14,4,3.765189
1.34,7,3.787284
-0.76,6,3.805386
1.24,6,3.824346
1.14,4,3.836561
-0.72,7,3.860265
1.18,6,3.879473
1.14,4,3.8904
1.14,4,3.902163
-0.97,4,3.914274
1.18,6,3.934616
-0.91,4,3.946829
1.12,6,3.964433
1.14,4,3.976452
1.13,5,3.98939
1.14,4,3.999353
1.29,6,4.018407
1.14,4,4.030078
1.14,4,4.039911
1.19,5,4.055312
1.14,4,4.11897
1.18,6,4.145796
1.14,4,4.160586
-0.92,5,4.177104
1.14,4,4.189773
-0.76,6,4.208596
1.23,7,4.230275
1.19,5,4.246412
1.14,4,4.258529
1.14,4,4.269486
-0.77,7,4.291358
1.18,6,4.311425
1.14,4,4.322958
1.24,6,4.340126
-0.91,4,4.353223
1.14,4,4.362922
1.14,4,4.375026
-0.66,7,4.398705
-0.91,4,4.412235
-0.92,5,4.429814
1.14,4,4.442652
1.14,4,4.454072
1.14,4,4.465155
1.14,4,4.477587
1.14,4,4.490148
-0.82,6,4.508029
-0.91,4,4.52221
1.13,5,4.536084
1.19,5,4.54721
-0.66,7,4.563077
1.19,5,4.574051
1.14,4,4.585552
1.13,5,4.599144
-0.81,5,4.614822
1.13,5,4.63013
1.13,5,4.645728
-0.91,4,4.660175
1.14,4,4.672959
-0.91,4,4.686665
1.14,4,4.698928
1.14,4,4.711187
1.14,4,4.72398
1.13,5,4.739067
1.14,4,4.751296
-0.97,4,4.764013
-0.81,5,4.777997
1.14,4,4.789668
1.18,6,4.809239
-0.78,8,4.838085
1.19,5,4.854857
-0.76,6,4.874985
-0.81,5,4.895695
1.14,4,4.908122
1.24,6,4.923225
1.19,5,4.935236
-0.91,4,4.944011
1.14,4,4.954292
-0.83,7,4.975735
1.13,5,4.992947
-0.92,5,5.007842
-0.86,4,5.019782
1.14,4,5.031318
-0.81,6,5.052138
1.14,4,5.064303
1.19,5,5.075812
1.18,6,5.090924
1.29,6,5.107052
-0.81,5,5.123801
-0.93,6,5.143979
1.19,5,5.157085
1.29,6,5.175528
1.13,5,5.191916
1.23,6,5.212265
1.22,8,5.241273
1.14,4,5.251405
-0.86,4,5.262974
1.14,4,5.27473
-0.86,4,5.287219
-0.67,8,5.314614
1.19,5,5.329404
1.24,6,5.347688
1.19,5,5.360314
1.18,6,5.380039
1.23,7,5.400365
-0.83,7,5.420914
-0.66,7,5.439152
-0.82,6,5.461448
-0.81,5,5.4791
-0.81,5,5.539926
-0.81,5,5.560909
1.14,4,5.573452
-0.92,5,5.589025
-0.72,8,5.613325
1.19,5,5.627798
1.14,4,5.640475
1.19,5,5.66067
1.19,5,5.680245
-0.86,4,5.690476
-0.84,8,5.714483
1.14,4,5.722666
1.29,6,5.739495
1.19,5,5.75368
1.24,6,5.771278
1.28,7,5.791976
-0.71,6,5.811927
1.14,4,5.82222
1.14,4,5.833801
1.13,5,5.848652
1.14,4,5.859126
1.14,4,5.870801
1.14,4,5.88302
1.13,5,5.897722
-0.91,4,5.910296
-0.91,4,5.922925
-0.86,4,5.935556
1.14,4,5.947315
1.18,6,5.967426
1.13,5,5.979393
1.16,8,6.006727
1.29,6,6.022908
-0.82,6,6.038736
1.14,4,6.050298
1.14,4,6.060712
1.19,5,6.074092
1.29,6,6.092445
1.18,6,6.110615
1.14,4,6.1245
1.14,4,6.137593
1.19,5,6.152082
1.34,7,6.171243
1.29,6,6.188331
-0.86,5,6.202406
1.14,4,6.213553
1.22,8,6.240549
-0.86,4,6.251908
1.14,4,6.263165
1.15,6,6.284503
-0.86,4,6.298028
-0.87,6,6.319331
-0.91,4,6.334353
1.19,5,6.351099
1.29,6,6.377034
1.24,6,6.398752
-0.81,5,6.416557
1.14,4,6.427994
1.14,4,6.440136
-0.88,6,6.460686
1.19,5,6.479364
-0.81,5,6.501694
1.14,4,6.515173
-0.88,6,6.538666
-0.72,8,6.573009
1.34,7,7.351377
1.19,5,7.367558
1.14,4,7.379313
-0.81,5,7.396368
1.19,5,7.411492
1.14,4,7.424612
-0.91,4,7.439569
-0.86,4,7.45028
1.14,4,7.460437
1.3,8,7.484448
-0.81,5,7.497445
1.14,4,7.508377
-0.82,6,7.52512
-0.81,5,7.539419
1.14,4,7.550685
1.14,4,7.564761
1.14,4,7.576002
1.14,4,7.587882
1.14,4,7.599877
1.14,4,7.611304
1.13,5,7.623501
1.34,7,7.647104
-0.49,9,7.676758
1.14,4,7.687981
1.14,4,7.699571
-0.66,7,7.720805
1.13,5,7.734205
1.21,6,7.748935
1.14,4,7.760189
1.19,5,7.776016
1.14,4,7.786738
1.19,5,7.802989
-0.81,5,7.819199
-0.86,5,7.835106
1.14,4,7.847254
-0.81,5,7.864361
1.19,5,7.881752
1.19,5,7.895575
1.14,4,7.905128
-0.93,6,7.922329
1.14,4,7.932516
1.29,6,7.945883
1.19,5,7.957639
1.14,4,7.967465
-0.91,4,7.979551
1.14,4,7.991797
1.14,4,8.001796
-0.76,6,8.021671
1.13,5,8.037039
1.44,9,8.06228
1.28,7,8.084887
1.14,4,8.098222
1.14,4,8.109519
-0.86,5,8.126245
-0.81,5,8.142041
-0.91,4,8.154179
1.19,5,8.167717
1.14,4,8.179049
1.34,7,8.201969
1.19,5,8.216952
1.29,8,8.238695
1.19,5,8.252514
-0.75,8,8.28147
1.19,5,8.298234
-0.84,8,8.322195
-0.61,10,8.355432
-0.86,4,8.365777
-0.91,4,8.377619
1.14,4,8.390669
-0.72,7,8.414793
-0.81,5,8.431623
1.14,4,8.441351
-0.81,5,8.457311
1.14,4,8.467945
1.19,5,8.481586
1.14,4,8.49216
1.14,4,8.500924
1.24,6,8.518668
-0.91,4,8.531034
1.14,4,8.543123
1.29,6,8.558164
1.27,8,8.583576
-0.76,6,8.601432
1.14,4,8.612654
-0.92,5,8.628716
1.14,4,8.64043
1.28,7,8.662855
1.14,4,8.676311
1.14,4,8.687848
1.19,5,8.701448
-0.71,6,8.72102
1.13,5,8.734023
1.14,4,8.744993
1.18,6,8.759167
-0.81,5,8.776554
1.14,4,8.789013
1.14,4,8.800592
1.14,4,8.812335
1.29,6,8.825463
1.14,4,8.838384
1.14,4,8.8485
1.14,4,8.858953
-0.86,4,8.868776
1.14,4,8.882831
1.14,4,8.894616
1.14,4,8.906551
-0.81,5,8.920715
1.19,5,8.935807
1.18,6,8.953879
-0.79,9,8.981077
1.14,4,8.992602
1.14,4,9.004537
1.14,4,9.059247
1.29,6,9.082967
1.14,4,9.096131
1.18,6,9.115299
1.14,4,9.127313
1.24,6,9.147372
1.19,5,9.160228
1.18,6,9.17838
-0.81,5,9.194353
1.14,4,9.206776
-0.82,7,9.23151
-0.81,5,9.24308
-0.86,4,9.254721
1.14,4,9.26582
1.14,4,9.278384
-0.82,6,9.29622
1.14,4,9.307653
1.14,4,9.320624
1.19,5,9.334796
-1.0,7,9.356632
1.14,4,9.36891
1.14,4,9.383458
1.19,5,9.397073
-0.86,4,9.406736
1.14,4,9.416405
1.14,4,9.42661
1.14,4,9.437716
-0.91,4,9.451135
1.24,6,9.469577
1.13,5,9.483957
1.18,6,9.500925
1.14,4,9.513387
1.19,5,9.525112
1.17,7,9.542646
-0.91,4,9.556408
-0.77,7,9.57498
-0.86,5,9.588291
1.19,5,9.600949
1.14,4,9.612005
-0.78,9,9.6373
1.14,4,9.64902
-0.86,5,9.665397
1.14,4,9.674935
1.19,5,9.690669
1.14,4,9.701365
1.19,5,9.714978
1.14,4,9.726067
1.14,4,9.73627
1.14,4,9.747346
1.14,4,9.75798
1.14,4,9.769972
1.29,8,9.793943
-0.87,6,9.812429
1.14,4,9.824166
-0.86,4,9.836244
1.14,4,9.847871
1.12,6,9.866943
1.26,7,9.88843
1.14,4,9.900983
1.14,4,9.914014
-0.86,4,9.926728
1.14,4,9.938599
-0.71,7,9.965106
1.14,4,9.976914
1.29,6,9.993251
1.29,6,10.008065
1.13,5,10.024164
1.19,5,10.040865
1.38,9,10.07045
1.17,7,10.090314
1.14,4,10.101396
1.14,4,10.113553
1.14,4,10.124988
1.14,4,10.134519
1.14,4,10.145003
-0.84,8,10.168907
1.14,4,10.17999
1.14,4,10.189175
1.18,6,10.204467
1.19,5,10.219355
1.14,4,10.230911
1.34,7,10.252359
1.19,5,10.267251
1.14,4,10.279177
-0.91,4,10.290986
1.14,4,10.304265
-0.62,9,10.327952
1.14,4,10.338616
1.19,5,10.354543
1.24,6,10.372708
1.29,6,10.39194
-0.88,7,10.415577
1.14,4,10.427703
1.14,4,10.439875
1.24,6,10.455407
1.19,5,10.468669
-0.79,9,10.489693
1.14,4,10.501239
-0.92,5,10.51738
-0.82,6,10.538683
1.19,5,10.553346
1.14,4,10.564761
1.24,6,10.582772
1.14,4,10.592624
1.19,5,10.606153
1.14,4,10.617784
-0.91,4,10.628638
1.12,6,10.646303
-0.87,5,10.66252
1.19,5,10.675644
-0.91,4,10.687959
-0.86,4,10.699347
-0.81,5,10.713974
1.19,5,10.730039
1.14,4,10.740418
1.14,4,10.750453
1.22,8,10.775641
-0.76,6,10.792137
1.13,5,10.804656
1.44,8,10.830089
1.13,5,10.842806
1.14,4,10.854981
-0.82,6,10.870764
1.14,4,10.881909
1.19,5,10.896024
-0.87,6,10.91565
1.14,4,10.928266
1.14,4,10.940097
1.19,5,10.952921
1.14,4,10.965286
-0.76,6,10.984903
1.14,4,10.997311
1.14,4,11.009011
1.19,5,11.020659
1.14,4,11.031844
1.19,5,11.045191
1.14,4,11.055937
1.14,4,11.065906
1.14,4,11.074894
-0.69,6,11.090019
1.19,5,11.102858
1.29,6,11.120421
1.14,4,11.132736
-0.82,6,11.148866
-0.86,4,11.160156
1.19,5,11.170726
1.19,5,11.185787
1.29,6,11.205199
1.29,6,11.222245
-0.66,7,11.247792
-0.88,7,11.273078
1.14,4,11.286
-0.66,7,11.30995
-0.71,7,11.333056
1.14,4,11.344068
1.14,4,11.355791
1.19,5,11.371183
1.14,4,11.382372
1.19,5,11.397438
-0.66,7,11.422952
1.14,4,11.434689
1.19,5,11.450617
1.14,4,11.46212
-0.91,4,11.473968
1.14,4,11.485758
1.14,4,11.497546
1.19,5,11.511657
1.19,5,11.526417
1.29,6,11.543866
-0.93,6,11.559954
-0.91,4,11.572882
-0.86,5,11.589572
1.19,5,11.606181
-0.92,5,11.622814
-0.86,4,11.635201
-0.91,4,11.647238
1.14,4,11.658139
-0.82,7,11.6811
1.13,5,11.697981
1.24,6,11.716274
1.18,6,11.733438
-0.97,4,11.746897
1.14,4,11.756787
1.29,6,11.771548
1.21,5,11.838115
1.14,4,11.848688
-0.82,6,11.866897
-0.91,4,11.880295
-0.82,6,11.900707
-0.86,5,11.9175
1.39,8,11.945399
1.33,8,11.968194
1.14,4,11.980593
-0.81,5,11.996399
1.19,5,12.011823
1.14,4,12.023191
-0.87,5,12.039293
1.24,6,12.055266
1.19,5,12.071156
-0.81,5,12.087663
1.14,4,12.100359
1.14,4,12.112947
1.19,5,12.128153
1.14,4,12.139675
1.19,5,12.153219
-0.91,4,12.166135
1.14,4,12.176226
1.14,4,12.186672
1.29,6,12.202011
-0.86,5,12.215812
1.14,4,12.227355
1.14,4,12.238448
1.19,5,12.254323
-0.81,5,12.269165
-0.93,6,12.288448
1.24,6,12.308603
-0.76,6,12.332464
-0.91,4,12.341612
1.18,6,12.358465
1.14,4,12.371085
-0.91,4,12.381937
1.14,4,12.390956
1.14,4,12.402219
-0.98,5,12.419264
1.29,6,12.437493
1.29,6,12.456145
-0.76,5,12.468267
1.19,5,12.482795
-0.91,4,12.494266
-0.76,6,12.51218
1.14,4,12.523602
1.14,4,12.535263
-0.76,6,12.555367
1.19,5,12.567903
1.29,6,12.58768
1.14,4,12.600466
-0.92,5,12.620852
-0.74,8,12.643452
-0.94,7,12.666461
1.24,6,12.685818
1.14,4,12.699377
1.19,5,12.714179
1.14,4,12.725641
1.24,6,12.744028
-0.86,4,12.753664
1.18,6,12.767715
1.29,6,12.781962
1.19,5,12.794739
-0.81,5,12.809345
1.19,5,12.823643
-0.81,5,12.840582
1.18,6,12.860604
1.14,4,12.871865
-0.76,6,12.887492
1.14,4,12.899901
-0.64,7,12.919165
-0.76,6,12.938483
1.15,6,12.95264
1.24,6,12.972178
-0.76,6,12.991059
1.14,4,13.002863
1.14,4,13.014739
-0.81,5,13.028651
1.19,5,13.045382
1.14,4,13.056793
1.14,4,13.068357
-0.91,4,13.081689
-0.75,11,13.117335
1.34,7,13.139137
1.19,5,13.155994
1.14,4,13.168162
1.19,5,13.183371
-0.81,5,13.197566
-0.87,6,13.215935
1.14,4,13.227751
-0.78,8,13.255533
-0.57,9,13.281986
1.29,6,13.299424
-0.81,5,13.315193
1.14,4,13.328064
1.14,4,13.338871
1.34,7,13.3605
-0.76,6,13.380872
1.14,4,13.393542
-0.71,7,13.416773
1.14,4,13.428201
1.14,4,13.439983
1.29,6,13.459439
1.14,4,13.471237
1.13,5,13.485246
1.29,6,13.503542
-0.75,8,14.303885
1.14,4,14.312933
-0.86,4,14.326357
-0.81,5,14.343003
1.29,6,14.362847
1.14,4,14.373405
1.14,4,14.383629
1.44,8,14.406623
-0.66,7,14.427198
1.14,4,14.439264
1.14,4,14.449293
1.14,4,14.462106
1.14,4,14.474437
1.19,5,14.489953
1.14,4,14.502286
-0.83,7,14.527247
1.19,5,14.541124
1.34,7,14.563735
1.14,4,14.575952
1.35,9,14.598717
-0.86,5,14.614436
1.19,5,14.627457
1.14,4,14.639732
-0.92,5,14.656171
-0.84,8,14.681714
1.28,8,14.70624
-0.78,8,14.731009
-0.81,5,14.747591
-0.91,4,14.759655
1.34,7,14.781286
1.14,4,14.794638
1.29,6,14.809852
1.14,4,14.821639
1.13,5,14.833041
1.33,8,14.851766
-0.66,7,14.874816
1.14,4,14.886454
1.14,4,14.896717
-0.83,7,14.920474
1.14,4,14.933839
1.33,8,14.958183
1.14,4,14.966564
1.19,5,14.979512
-0.83,7,15.002364
1.29,6,15.02202
1.19,5,15.037371
1.14,4,15.04892
-0.91,4,15.061469
1.14,4,15.074541
1.14,4,15.084373
1.23,7,15.105055
-0.75,7,15.130211
1.14,4,15.143569
1.14,4,15.154785
1.18,6,15.175984
1.19,5,15.189258
1.14,4,15.201569
-0.91,4,15.215211
-0.91,4,15.229344
-0.86,4,15.241259
1.17,7,15.264249
1.24,6,15.283594
1.14,4,15.296072
1.14,4,15.308346
1.29,6,15.32618
1.14,4,15.335373
1.14,4,15.347463
1.14,4,15.362277
-0.76,6,15.379048
1.14,4,15.39116
-0.82,6,15.411887
1.14,4,15.424274
1.13,5,15.440512
1.14,4,15.452415
-0.82,6,15.47375
1.14,4,15.48549
1.14,4,15.497494
1.14,4,15.508996
1.29,6,15.52782
1.19,5,15.544094
-0.78,8,15.56881
-0.91,4,15.580982
1.34,7,15.601665
1.14,4,15.615293
-0.92,5,15.631502
1.14,4,15.644614
1.14,4,15.657331
-0.72,7,15.676959
1.14,4,15.688933
1.14,4,15.700384
1.28,7,15.71935
-0.86,5,15.733973
-0.92,5,15.748005
1.14,4,15.759932
1.13,5,15.774686
1.14,4,15.782957
1.19,5,15.796996
1.14,4,15.80984
1.13,5,15.82311
-0.91,4,15.831854
1.14,4,15.893093
1.13,5,15.987007
1.28,7,16.013882
1.14,4,16.025119
1.14,4,16.035849
1.14,4,16.045397
1.14,4,16.055964
-0.67,8,16.07761
1.14,4,16.090691
1.24,6,16.109233
1.14,4,16.122024
1.14,4,16.134186
1.19,5,16.147462
-0.77,7,16.164988
-0.82,6,16.184944
1.14,4,16.198174
1.14,4,16.211464
1.14,4,16.223877
1.14,4,16.235339
1.19,5,16.249939
1.13,5,16.265533
1.32,8,16.284375
-0.76,6,16.302916
-0.87,5,16.319379
-0.91,4,16.33195
1.14,4,16.343657
1.24,6,16.361686
-0.76,6,16.384678
1.14,4,16.396351
1.14,4,16.407475
1.14,4,16.418525
-0.86,4,16.43033
1.19,5,16.445699
1.14,4,16.458252
-0.82,7,16.480406
1.14,4,16.491054
1.29,6,16.506276
1.14,4,16.517833
-0.91,4,16.530657
1.23,7,16.552397
-0.71,6,16.574567
1.19,5,16.59066
1.31,6,16.608952
1.14,4,16.621255
1.14,4,16.635018
-0.61,7,16.659785
1.14,4,16.671723
-0.77,7,16.696137
1.29,6,16.713401
1.19,5,16.727933
1.14,4,16.740958
1.13,5,16.755317
1.14,4,16.765997
1.19,5,16.779288
1.14,4,16.790516
-0.81,5,16.806452
-0.81,5,16.823171
1.19,5,16.838801
1.19,5,16.855369
1.14,4,16.867982
1.14,4,16.880878
1.18,6,16.901716
1.37,9,16.93203
1.18,6,16.949694
1.14,4,16.961748
-0.86,4,16.977158
-0.91,4,16.991829
1.19,5,17.007314
1.14,4,17.018935
-0.97,4,17.033026
1.14,4,17.044431
1.24,6,17.059751
1.14,4,17.070307
1.14,4,17.079619
1.23,7,17.097661
1.18,6,17.1154
1.14,4,17.127041
1.14,4,17.140944
1.19,5,17.156886
1.14,4,17.168765
1.29,6,17.185445
-0.86,4,17.198272
1.14,4,17.209628
1.12,6,17.227275
1.14,4,17.236669
1.29,6,17.251018
1.14,4,17.263366
1.19,5,17.278147
1.14,4,17.290491
1.17,7,17.310988
1.14,4,17.323323
-0.91,4,17.335702
1.14,4,17.346302
1.19,5,17.3589
1.13,5,17.373882
-0.91,4,17.387219
1.14,4,17.40047
1.14,4,17.413085
1.14,4,17.426893
1.14,4,17.437962
1.14,4,17.449587
1.14,4,17.46176
-0.82,6,17.481996
1.19,5,17.498416
-0.86,4,17.511832
1.14,4,17.523657
1.18,6,17.53923
-0.86,5,17.551157
-0.92,5,17.567145
-0.86,5,17.582575
1.14,4,17.596323
-0.81,5,17.613532
1.19,5,17.627609
1.14,4,17.640193
1.34,7,17.66433
1.24,6,17.686483
1.14,4,17.696735
1.14,4,17.707105
1.19,5,17.717313
1.19,5,17.731653
1.14,4,17.743106
1.14,4,17.753445
1.19,5,17.769373
-0.91,4,17.782217
1.23,7,17.805239
1.14,4,17.81711
1.14,4,17.829976
1.14,4,17.842361
-0.72,7,17.865106
1.14,4,17.877529
1.14,4,17.889824
1.19,5,17.906707
1.14,4,17.918115
1.14,4,17.930666
1.14,4,17.942548
1.14,4,17.954437
-0.86,4,17.966623
1.14,4,17.977858
1.14,4,17.989097
1.14,4,18.000191
1.19,5,18.015358
1.14,4,18.027543
-0.86,4,18.041208
1.14,4,18.05353
1.18,6,18.073444
1.14,4,18.084913
1.17,7,18.106201
1.21,6,18.123504
1.14,4,18.134477
-0.91,4,18.144434
-0.77,7,18.167159
-0.62,9,18.196667
1.14,4,18.207687
1.19,5,18.222702
-0.83,7,18.245823
-0.81,5,18.261229
1.19,5,18.276594
-0.77,7,18.298415
1.18,6,18.317133
1.14,4,18.330505
1.24,6,18.350023
1.14,4,18.36081
1.14,4,18.372903
-0.87,5,18.388791
1.19,5,18.40404
1.14,4,18.415945
-0.81,5,18.433133
1.24,6,18.4522
1.14,4,18.462966
1.14,4,18.475091
-0.81,5,18.490943
1.14,4,18.499843
1.24,6,18.514165
1.14,4,18.525935
1.14,4,18.53558
-0.76,6,18.554116
1.14,4,18.56538
1.14,4,18.578148
1.14,4,18.59168
1.14,4,18.601282
1.19,5,18.615652
1.13,5,18.628276
-0.78,8,18.653743
1.34,7,18.675865
1.14,4,18.687736
1.24,6,18.706486
-0.81,5,18.72228
1.19,5,18.735076
-0.76,6,18.754165
1.19,5,18.768911
1.18,6,18.784667
1.14,4,18.795951
-0.91,4,18.808931
1.13,5,18.824857
-0.79,5,18.840545
1.14,4,18.852034
-0.81,5,18.868203
-0.87,6,18.883567
1.14,4,18.914089
1.19,5,18.967776
1.18,6,18.987534
1.14,4,18.999642
1.19,5,19.015123
1.14,4,19.02774
1.14,4,19.0387
-0.81,6,19.053971
-0.83,7,19.073997
-0.81,5,19.089834
-0.91,4,19.106485
-0.81,5,19.124454
-0.84,8,19.14648
1.13,5,19.163687
-0.81,5,19.180956
1.14,4,19.191615
-0.72,7,19.213233
-0.71,7,19.232851
1.14,4,19.244651
-0.76,6,19.263478
1.17,7,19.286064
1.14,4,19.295203
1.34,7,19.315295
1.14,4,19.326664
1.14,4,19.337748
1.19,5,19.348698
-0.91,4,19.361024
1.14,4,19.372176
1.19,5,19.383898
-0.91,4,19.393263
1.19,5,19.406431
1.14,4,19.417629
-0.8,6,19.435725
1.14,4,19.450255
-0.86,5,19.464369
-0.92,5,19.479897
1.19,5,19.494006
1.19,5,19.507958
1.14,4,19.517646
1.14,4,19.526928
1.19,5,19.539844
1.13,5,19.555276
1.33,8,19.581457
1.14,4,19.59222
-0.86,4,19.603604
1.14,4,19.611919
-0.69,6,19.64313
1.19,5,19.660898
1.14,4,19.672644
1.19,5,19.688582
1.14,4,19.698844
1.18,6,19.724386
1.29,6,19.7508
1.12,6,19.773291
1.14,4,19.784948
1.14,4,19.800506
-0.93,6,19.817882
1.19,5,19.832306
1.19,5,19.84539
1.19,5,19.858737
-0.86,5,19.873451
1.24,6,19.891112
1.24,6,19.906818
1.14,4,19.918209
1.14,4,19.928476
-0.81,5,19.945445
1.14,4,19.95794
-0.86,4,19.970889
1.14,4,19.982069
1.14,4,19.994407
1.14,4,20.006629
-0.86,4,20.01664
1.29,6,20.039098
1.24,6,20.057384
1.28,8,20.080144
-0.77,7,20.101175
1.13,5,20.117369
-0.91,4,20.130742
1.14,4,20.143426
1.14,4,20.154875
1.14,4,20.166111
1.33,8,20.189304
1.14,4,20.20052
-0.68,9,20.230405
1.14,4,20.239812
1.19,5,20.254259
1.29,6,20.272021
1.19,5,20.287386
1.24,6,20.305355
-0.93,6,20.322796
-0.91,4,20.334246
1.14,4,20.343987
1.14,4,20.355046
-0.82,6,20.375555
1.14,4,20.390254
1.14,4,20.400596
1.14,4,20.410744
1.14,4,20.422651
-0.92,5,20.439014
1.14,4,20.450168
1.14,4,20.461697
-0.77,9,20.489877
1.29,6,20.509263
1.34,7,20.532267
1.24,6,20.554379
1.14,4,20.564386
-0.83,7,20.590166
1.14,4,20.601828
-0.92,5,20.619477
-0.79,9,20.646411
1.14,4,20.658462
1.34,7,21.480972
1.34,7,21.502839
1.28,7,21.523904
1.14,4,21.536186
-0.81,5,21.550857
1.24,6,21.568592
1.29,7,21.588885
1.14,4,21.600075
1.14,4,21.612022
-0.76,6,21.632311
1.14,4,21.644789
1.24,6,21.663275
1.14,4,21.675341
1.19,5,21.689568
1.14,4,21.699745
1.24,6,21.716831
-0.86,4,21.726459
1.19,5,21.742245
1.14,4,21.755835
1.14,4,21.774885
1.14,4,21.796512
1.14,4,21.81503
1.14,4,21.832592
-0.92,5,21.855054
1.14,4,21.870266
-0.78,8,21.903532
