#{"t_start": 1762613392.5732462, "env_id": "None"}
r,l,t
-0.7,14,8.278211
1.17,7,8.30765
-0.87,9,8.345958
-0.72,11,8.381794
1.3,8,8.400561
1.41,11,8.436248
-0.92,10,8.463766
1.22,9,8.486355
-0.83,10,8.515121
1.23,7,8.537816
1.75,15,8.579773
1.32,10,8.605711
-0.7,14,8.714477
-0.87,8,8.752005
-0.75,13,8.792481
-0.63,10,8.815645
1.28,12,8.85196
1.27,16,8.893763
1.42,13,8.92781
-0.83,7,8.944932
-0.7,12,8.98451
-0.66,7,9.008058
-0.66,11,9.042711
1.24,5,9.056425
-0.82,16,9.103335
-0.87,8,9.122386
-0.6,11,9.155431
-0.73,9,9.178308
1.28,13,9.207889
-0.73,11,9.238441
1.25,11,9.270269
-0.77,7,9.286894
-0.57,15,9.332957
1.21,9,9.358954
-0.76,6,9.379199
1.12,6,9.395664
1.07,8,9.421851
1.61,18,9.470104
1.32,12,9.506388
-0.81,5,9.52226
-0.84,13,9.560738
-0.8,10,9.591098
-0.68,10,9.623886
1.4,15,9.659565
1.46,15,9.704663
1.31,10,9.741416
-0.73,9,9.789293
1.23,7,9.814599
-0.76,10,9.85552
-0.64,12,9.903081
1.15,6,9.923736
-0.71,11,9.968616
-0.82,6,10.076166
1.2,7,10.098014
-0.63,16,10.144972
-0.41,15,10.188612
-0.53,14,10.225075
1.43,13,10.268637
1.23,7,10.290257
-0.68,12,10.329934
1.24,5,10.34453
-0.87,6,10.362543
-0.47,13,10.410367
1.15,9,10.436361
-0.4,15,10.487685
-0.97,4,10.501609
1.17,10,10.531872
1.33,11,10.561698
-0.65,15,10.608901
-0.77,10,10.635893
-0.8,7,10.662378
1.52,10,10.69409
-0.91,10,10.721189
-0.92,8,10.745749
1.37,9,10.771573
1.18,6,10.787591
-0.65,11,10.818241
-0.62,8,10.843381
-0.79,11,10.875599
-0.8,7,10.894953
-0.62,12,10.928662
1.33,11,10.962082
-0.27,16,11.003826
1.22,14,11.041922
1.2,7,11.068287
-0.68,14,11.106426
-0.6,12,11.148769
-0.89,8,11.174145
1.51,16,11.236433
-0.61,11,11.276914
1.33,8,11.305376
-0.83,10,11.344356
-0.83,7,11.364887
-0.66,14,11.402593
-0.75,8,11.426035
1.14,4,11.437904
1.54,15,11.488327
1.26,11,11.516755
1.24,8,11.53811
-0.77,9,11.563062
-0.91,7,11.582557
-0.76,13,11.630378
-0.88,10,11.653639
1.35,9,11.675052
1.26,9,11.70769
-0.77,13,11.745571
-0.78,7,11.765326
1.31,12,11.799643
1.07,9,11.82282
-0.78,14,11.860214
1.36,11,11.895967
1.41,11,11.927685
-0.76,11,11.958202
-0.45,14,12.001192
1.14,10,12.036115
-0.77,7,12.053762
1.21,6,12.072237
1.52,11,12.107973
1.19,5,12.124103
-0.79,12,12.166108
-0.52,16,12.221444
1.4,13,12.271946
-0.73,15,12.331222
1.49,8,12.351854
