#{"t_start": 1762614385.1346126, "env_id": "None"}
r,l,t
-0.51,9,6.528746
-0.58,13,6.574613
-0.74,7,6.599097
-0.59,12,6.643027
-0.89,7,6.671803
-0.68,14,6.724754
-0.73,8,6.757087
-0.75,11,6.84423
-0.69,10,6.942111
-0.99,9,7.024516
-0.73,11,7.100506
-0.77,7,7.166919
-0.54,13,7.236241
-0.85,10,7.271066
-0.72,11,7.35293
-0.58,11,7.400614
-0.93,9,7.434454
-0.64,17,7.491815
-0.92,7,7.519035
-0.84,9,7.557422
-0.32,16,7.653067
-0.59,11,7.71655
-0.55,16,7.771954
-1.03,10,7.812104
-0.85,6,7.833278
-0.69,10,7.872727
-0.31,13,7.919967
-0.64,11,7.96879
-0.88,7,7.994166
-0.79,9,8.028354
-0.14,14,8.081312
-0.69,9,8.122692
-0.52,13,8.172265
-0.87,8,8.202539
-0.49,13,8.250835
1.47,12,8.340969
-0.91,4,8.375584
-0.57,13,8.472611
-0.81,8,8.503031
-1.04,5,8.548091
-0.53,14,8.640974
-0.77,10,8.674413
-0.44,15,8.724996
-0.76,11,8.77798
-0.53,10,8.832306
-0.45,17,8.889833
-0.62,9,8.92946
-0.96,6,8.950722
-0.86,8,8.982724
-0.32,16,9.038567
-0.7,11,9.078934
-0.45,12,9.126305
-0.5,13,9.169101
-0.22,15,9.214075
-0.63,12,9.258737
-0.65,14,9.310401
1.56,12,9.35365
-0.62,9,9.383976
-0.66,7,9.433514
1.63,11,9.508933
-0.48,12,9.553541
-0.81,7,9.581893
-0.71,7,9.617408
-0.4,11,9.665038
-0.85,12,9.711344
-0.67,15,9.763004
1.44,11,9.802103
-0.5,12,9.850067
-0.85,7,9.880262
1.74,13,9.917111
-0.64,10,9.955988
-0.79,9,9.988458
-0.47,13,10.031986
-0.64,8,10.061114
-0.9,11,10.100812
-0.45,12,10.15136
1.12,9,10.183324
-0.75,11,10.221346
1.49,13,10.265369
-0.7,14,10.322901
-0.53,14,10.374012
-0.6,10,10.412299
-0.72,11,10.448885
-0.94,7,10.50649
-0.85,6,10.54499
-0.66,15,10.597232
-0.66,10,10.631854
-0.66,10,10.672463
-0.42,17,10.734744
-0.78,8,10.763611
1.58,15,10.81255
-0.39,12,10.85564
-0.74,9,10.889398
-0.81,8,10.918379
-0.72,12,10.958903
1.47,12,11.007512
-0.67,8,11.039928
-0.73,9,11.072363
-0.74,10,11.108679
-0.88,11,11.152987
1.31,7,11.177383
-0.6,13,11.223116
1.22,12,11.262334
-0.8,11,11.310839
-0.84,11,11.349311
-0.63,11,11.384337
-0.76,11,11.438097
-0.33,13,11.555187
1.18,6,11.591448
-0.52,12,11.632425
-0.63,10,11.669972
-0.91,6,11.707308
-0.59,10,11.745725
-0.52,19,11.868373
-0.39,11,11.908053
1.15,7,11.939445
-0.78,9,11.975129
-0.49,12,12.03681
-0.39,15,12.112946
-0.66,8,12.145655
-0.59,10,12.1791
-0.57,12,12.221688
-0.33,16,12.268573
-0.82,10,12.31075
-0.73,9,12.346427
-0.15,17,12.403217
-1.05,6,12.424869
-0.68,11,12.467577
-0.79,9,12.507927
1.13,6,12.528236
1.14,4,12.541585
-0.38,12,12.589614
-0.55,10,12.627268
-0.51,12,12.672317
-0.81,8,12.707454
-0.98,8,12.742926
-0.6,10,12.773065
-0.46,12,12.816144
-0.65,9,12.848865
-0.76,6,12.880202
-0.53,14,12.92957
-0.69,10,12.966591
-0.78,14,13.011235
-0.78,10,13.049384
-0.58,10,13.0849
-0.69,13,13.130446
-0.7,10,13.163889
-0.41,13,13.214635
-0.35,15,13.266044
-0.49,15,13.319131
-0.64,12,13.361939
-0.8,7,13.390439
-0.6,9,13.420294
1.14,4,13.436037
-0.48,12,13.482115
1.46,12,13.528457
-0.62,9,13.561673
-0.63,13,13.6041
-0.6,9,13.641249
-0.95,11,13.681112
-0.72,8,13.708817
-0.87,8,13.73694
-0.74,10,13.777463
-0.74,10,13.821634
-0.6,10,13.865487
-0.52,10,13.901511
1.34,12,13.941602
-0.79,8,13.96967
-0.47,11,14.024439
-0.73,9,14.081811
-0.69,8,14.112252
1.29,11,14.157556
-0.39,17,14.216796
-0.28,15,14.311409
-0.85,9,14.341329
-0.79,9,14.379573
-0.65,10,14.417104
1.26,8,14.443993
-0.7,12,14.489297
-0.99,6,14.515897
-0.84,11,14.552521
-0.93,12,14.595177
-0.66,12,14.641449
-0.67,11,14.734142
-0.89,11,14.77801
-0.58,12,14.822883
-0.73,10,14.85487
-0.89,7,14.884996
-0.6,16,14.936784
-0.78,11,14.973871
-0.48,14,15.073968
-0.64,11,15.175694
-0.63,9,15.234428
-0.36,15,15.34371
-0.51,12,15.380257
-0.7,14,15.436859
-0.45,14,15.486608
-0.54,14,15.535737
-0.76,9,15.565862
-0.87,6,15.587252
-0.37,11,15.627542
-0.86,7,15.654281
-0.62,14,15.700796
-0.75,8,15.753631
1.37,9,15.806254
-0.75,10,15.842307
-0.45,13,15.887564
-0.46,10,15.927975
-0.88,7,15.955357
-0.63,11,15.992196
-0.61,11,16.03206
-0.63,10,16.073867
-0.72,10,16.113465
-0.58,11,16.152103
-0.56,11,16.203469
-0.74,9,16.242885
-0.76,8,16.276345
-0.51,12,16.328811
-0.72,9,16.380528
-0.56,9,16.451922
-0.77,9,16.540736
-0.59,14,16.591292
-0.58,14,16.641109
-0.75,7,16.668128
-0.76,6,16.691719
1.14,4,16.707061
-0.66,11,16.744409
-0.67,12,16.798391
-0.42,11,16.834925
-0.83,10,16.869497
1.46,12,16.91432
-0.58,9,16.949727
-0.59,17,17.011988
-0.37,14,17.072036
-0.73,12,17.112615
1.75,15,17.171791
1.35,10,17.207768
1.49,11,17.246799
-0.77,7,17.279878
-0.58,13,17.371787
-0.92,10,17.417937
-0.9,8,17.44819
-0.86,10,17.486849
1.53,16,17.542685
-0.64,13,17.5891
-0.88,9,17.624193
1.04,12,17.665756
-0.76,12,17.714067
-0.72,7,17.739145
-0.3,16,17.793502
-0.83,7,17.815226
1.14,4,17.834871
-0.3,15,17.895844
-0.62,8,17.92481
-0.64,14,17.974538
-0.75,10,18.014957
-0.49,13,18.062725
-0.6,13,18.10605
-0.79,9,18.138069
-0.66,10,18.176438
-0.55,11,18.221984
-0.21,14,18.271211
-0.66,13,18.313398
-0.5,10,18.35818
-0.65,13,18.409903
-0.9,5,18.427678
-0.43,10,18.474303
-0.67,14,18.549776
-0.46,12,18.590658
1.47,15,18.640658
-0.83,7,18.668397
-0.4,12,18.714069
-0.49,16,18.773901
-0.67,8,18.80379
-0.68,12,18.847214
-0.59,11,18.887294
1.14,4,18.900999
-0.97,4,18.914663
-0.53,14,18.962991
-0.73,8,18.995479
-0.71,11,19.04102
-0.76,11,19.081769
-0.85,7,19.107759
-0.7,8,19.145904
-0.79,9,19.18194
-0.85,9,19.212646
-0.87,12,19.254477
-0.52,12,19.299411
-0.75,8,19.32997
-0.48,17,19.459473
-0.85,7,19.521828
-0.34,15,19.58433
-0.43,12,19.631764
-0.58,11,19.670208
-0.52,14,19.720454
-0.76,9,19.753675
-0.74,9,19.786035
-0.61,11,19.826139
-0.7,9,19.858744
-0.81,14,19.912247
-0.71,12,19.95297
-0.68,11,19.991978
-0.94,10,20.060872
-0.75,7,20.109882
-0.88,9,20.138658
-0.72,8,20.173074
-0.49,15,20.22
-0.78,8,20.253137
-0.85,6,20.274926
-0.75,11,20.316514
-0.78,8,20.346312
-0.57,12,20.400933
-0.21,17,20.52251
1.12,7,20.552835
-0.55,12,20.594835
-0.66,13,20.64048
-0.77,10,20.676292
-0.63,10,20.709789
-0.68,12,20.752557
-0.51,15,20.821715
0.06,16,20.910192
-0.89,8,20.93735
-0.45,10,20.976843
-0.49,11,21.024853
-0.72,13,21.070862
1.34,9,21.102503
-0.75,10,21.138143
-0.82,15,21.19124
-0.45,12,21.236392
-0.75,10,21.271052
-0.74,13,21.372318
-0.56,13,21.439496
-0.54,12,21.478442
1.4,13,21.524072
-0.74,9,21.562062
-0.82,14,21.610393
-0.59,13,21.6623
-1.04,5,21.686075
1.14,4,21.699399
-0.76,6,21.744489
-0.76,9,21.807631
-0.97,7,21.837965
-0.98,8,21.867683
-0.49,14,21.922972
-0.45,11,21.959976
-0.55,10,22.000467
-0.45,13,22.054841
1.14,4,22.071021
-0.91,4,22.09655
-0.27,15,22.198361
-0.43,12,22.239075
-0.72,8,22.271055
-0.31,19,22.333568
-0.78,8,22.365891
1.18,9,22.398883
-0.8,13,22.446639
-0.69,10,22.484574
-0.77,7,22.506738
-0.7,8,22.540681
-0.1,19,22.611541
-0.53,17,22.667064
-0.69,11,22.708315
-0.78,8,22.73944
-0.74,13,22.839232
-0.8,7,22.904786
1.23,7,22.961919
1.45,11,23.058545
-0.31,17,23.127022
-0.54,9,23.161069
-0.63,11,23.204683
-0.6,12,23.255208
1.38,12,23.302979
-0.65,12,23.343318
1.39,8,23.387455
-0.67,10,23.425845
-0.76,8,23.457229
-0.56,12,23.495638
-0.88,9,23.528311
-0.9,9,23.561855
-0.77,10,23.599616
-0.35,13,23.651111
-0.84,8,23.683678
-0.89,11,23.724239
-0.81,12,23.772211
-0.66,11,23.812989
-0.7,11,23.849562
-0.65,8,23.88155
-0.34,13,23.941536
-0.77,10,24.009838
-0.7,9,24.044841
1.34,9,24.125431
1.53,13,24.23122
-0.48,15,24.290464
-0.75,11,24.331227
-0.76,8,24.359792
1.44,11,24.402876
-0.61,10,24.438301
-0.64,11,24.478885
-0.69,13,24.52468
1.28,12,24.571486
-0.58,10,24.6089
-0.78,10,24.648637
-0.48,14,24.732754
-0.58,13,24.838371
-0.45,14,24.913799
-0.52,10,24.944664
-0.63,9,24.975831
-0.67,10,25.01878
-0.79,9,25.054621
1.56,11,25.094442
-0.75,12,25.141195
-0.76,6,25.179058
-0.63,13,25.239598
1.18,13,25.289627
-0.7,8,25.317867
1.61,11,25.357592
-0.61,13,25.407888
1.31,8,25.437763
1.46,11,25.474918
-0.67,12,25.553579
-0.74,7,25.578938
-0.74,12,25.617497
1.14,4,25.631906
1.49,14,25.718508
-0.67,8,25.792137
-0.94,7,25.846228
1.55,13,25.898493
-0.76,11,25.937949
1.13,5,25.956206
-0.87,9,25.986637
-0.53,12,26.027079
-0.83,7,26.105613
-0.69,10,26.156416
-0.73,9,26.188435
-0.93,12,26.229816
-0.87,11,26.271096
1.71,13,26.325713
-0.43,13,26.414649
-0.49,12,26.461941
1.43,10,26.503085
-0.9,8,26.538068
-0.57,14,26.616277
-0.87,9,26.647656
1.22,7,26.678411
-0.77,9,26.710743
-0.92,5,26.726765
-0.53,18,26.789604
-0.76,9,26.826542
-0.38,14,26.872362
-0.78,8,26.905448
-0.38,12,26.951153
-0.55,10,26.992666
-0.85,8,27.022346
-0.69,10,27.05292
-0.89,7,27.078311
1.27,10,27.127894
-0.64,15,27.240941
-0.35,14,27.289698
-0.76,12,27.362308
-0.13,15,27.467953
-0.25,15,27.52851
-0.94,7,27.554623
1.24,6,27.576511
-0.61,14,27.627101
-0.77,7,27.692462
-0.73,9,27.771811
-0.19,14,27.847703
-0.72,13,27.900455
-0.49,9,27.936804
-0.32,12,27.985046
-0.14,15,28.042096
-0.61,13,28.093319
-0.48,15,28.142048
-0.76,6,28.164626
1.77,15,28.213812
-0.88,8,28.245249
-0.72,7,28.270876
-0.91,9,28.304583
-0.63,11,28.346781
-0.38,14,28.399439
-0.91,4,28.412901
-0.72,10,28.450328
-0.61,14,28.503839
1.14,4,28.526882
1.38,11,28.569248
-0.67,9,28.602972
1.18,7,28.631405
-0.62,12,28.679613
1.36,11,28.719027
-0.58,11,28.765319
1.52,17,28.819447
-0.56,9,28.855558
-0.56,11,28.898164
-0.69,10,28.932611
-0.84,8,28.969679
-0.68,15,29.064914
-0.91,4,29.076752
-0.25,16,29.13286
1.67,21,29.195708
-0.88,9,29.235451
-0.68,9,29.267069
1.71,11,29.311616
-0.48,16,29.374386
-0.25,18,29.446301
-0.69,7,29.486851
-0.54,9,29.519453
-0.88,9,29.551508
-0.6,13,29.605762
-0.59,8,29.634522
-0.5,10,29.665571
-0.47,10,29.702757
-0.46,13,29.75292
-0.86,11,29.793931
-0.48,15,29.842723
0.09,20,29.914554
-0.7,10,29.986992
-0.47,10,30.026307
-0.75,11,30.099729
-0.76,10,30.143908
-0.66,10,30.180755
-0.42,13,30.227341
-0.56,17,30.291669
-0.58,13,30.350172
-0.51,12,30.395563
-0.95,8,30.427488
-0.77,10,30.461018
1.29,10,30.496663
-0.08,16,30.554703
-0.84,9,30.587883
1.54,11,30.628191
-0.58,10,30.664625
-0.95,11,30.704933
-0.18,16,30.766788
-0.35,13,30.812678
-0.33,16,30.86692
-0.5,11,30.910452
-0.87,15,30.96053
-0.4,17,31.013735
-0.88,9,31.046404
-0.58,11,31.100967
-0.8,12,31.160488
-0.77,12,31.210909
-0.38,16,31.27561
-0.57,9,31.315398
-0.17,16,31.373219
-0.33,15,31.430802
-0.64,11,31.472621
-0.94,7,31.510976
1.61,11,31.549875
1.71,14,31.592665
-0.79,8,31.62245
-0.3,14,31.70506
-0.71,12,31.760642
-0.63,12,31.803287
-0.78,8,31.834279
-0.68,12,31.885248
-0.71,10,31.922147
-0.55,9,31.949443
-0.67,11,31.988208
-0.87,11,32.031145
-0.8,13,32.07619
-0.73,8,32.109549
1.46,11,32.146825
-0.69,14,32.198607
-0.66,10,32.238569
-0.79,10,32.271625
-0.77,7,32.298274
-0.73,14,32.342754
-0.73,8,32.370959
-0.77,10,32.417036
-0.94,7,32.487347
-0.87,9,32.537473
-0.69,11,32.578164
-0.68,9,32.613234
-0.67,11,32.652726
-0.41,16,32.709016
-0.44,10,32.745669
-0.65,15,32.796324
-0.48,12,32.839719
-0.73,9,32.871244
-0.66,7,32.897755
-1.01,11,32.931647
-0.58,13,32.972731
-0.6,10,33.009396
-0.47,11,33.048812
-0.35,14,33.104013
1.41,12,33.143007
-0.61,14,33.193223
-0.39,16,33.24439
-0.39,16,33.29879
1.19,11,33.33792
-0.77,9,33.374241
1.32,9,33.4048
-0.76,6,33.431084
-0.75,11,33.470445
-0.72,11,33.510396
-0.74,9,33.544723
-0.22,15,33.592135
-0.84,8,33.62083
-0.66,15,33.683043
-0.39,14,33.775435
-0.55,9,33.80952
-0.38,15,33.860379
-0.61,11,33.899866
1.14,4,33.916142
-0.61,8,33.94636
-0.48,11,33.985472
-0.53,13,34.037087
-0.63,10,34.076488
-0.76,9,34.110794
-0.82,9,34.140739
1.6,14,34.257969
-0.73,12,34.328608
1.55,13,34.399531
-0.57,15,34.45189
-0.76,9,34.485315
1.73,12,34.541561
-0.87,8,34.606539
-0.85,9,34.639474
1.26,13,34.700881
1.14,4,34.722812
-0.66,13,34.770201
-0.94,9,34.80063
-0.46,18,34.865349
1.71,13,34.915917
1.33,8,34.944539
1.46,10,34.978317
-0.67,8,35.007387
-0.89,8,35.035733
-0.7,14,35.087303
-0.65,12,35.126495
-0.51,13,35.170799
-0.64,13,35.211773
-0.8,13,35.25971
-0.76,12,35.299948
-0.79,9,35.340611
-0.62,10,35.375055
-0.54,15,35.429744
-0.67,11,35.47296
1.69,16,35.530854
-0.8,7,35.556398
-0.73,17,35.612031
1.2,10,35.651227
1.14,4,35.670574
-0.44,11,35.715002
-0.33,17,35.76595
-0.66,12,35.804287
-0.45,17,35.858999
-0.8,13,35.907766
-0.45,14,35.987456
1.46,12,36.044518
1.59,13,36.097407
-0.64,9,36.128554
1.45,10,36.160044
-0.61,10,36.194983
-0.27,14,36.242352
-0.44,11,36.279339
1.27,8,36.314653
-0.76,9,36.337658
-0.4,13,36.38911
-0.81,9,36.424072
-1.06,7,36.447596
-0.57,12,36.490537
-0.83,8,36.523247
-0.77,9,36.5561
-0.8,11,36.601645
1.49,11,36.637187
-0.67,13,36.691387
-0.86,11,36.728386
-0.38,13,36.774205
-0.43,12,36.850796
-0.72,10,36.894596
-0.67,14,36.950069
-0.72,13,36.996258
-0.54,9,37.027413
-0.42,16,37.0791
-0.73,9,37.113523
-0.63,12,37.16904
-0.92,5,37.188632
-0.89,8,37.245375
-0.56,13,37.324842
-0.64,11,37.362601
-0.47,12,37.406708
-0.77,7,37.434423
-0.54,12,37.473451
-0.87,9,37.505265
-0.82,12,37.546944
-0.6,15,37.602387
-0.47,14,37.649283
-0.54,15,37.699824
1.16,5,37.718381
-0.9,8,37.754177
-0.79,7,37.77984
-0.52,13,37.83894
-0.33,14,37.892107
-0.8,7,37.925488
-0.48,10,37.963465
-0.63,11,37.999011
-0.48,15,38.054461
-0.68,9,38.101339
1.51,12,38.147528
-0.77,9,38.18351
-0.71,12,38.227327
1.1,11,38.304891
-0.45,14,38.357248
-0.76,10,38.402315
1.71,13,38.454015
-0.67,10,38.491969
1.45,15,38.546733
1.88,15,38.596587
-0.6,13,38.704905
-0.32,13,38.78501
-0.75,10,38.819297
-0.59,11,38.855393
-0.82,6,38.88479
-0.53,10,38.919125
-0.46,17,38.977103
-0.61,12,39.018718
-0.39,11,39.058966
-1.04,5,39.083306
-0.78,13,39.128674
1.14,4,39.143426
-0.79,11,39.187177
-0.95,5,39.209232
-0.63,10,39.246212
-0.57,11,39.292854
-0.61,11,39.337385
-0.82,9,39.368508
-0.65,9,39.397443
-0.93,6,39.42128
1.57,12,39.46512
-0.72,10,39.502132
-0.69,12,39.545899
-0.78,11,39.584807
-0.76,9,39.616916
-0.77,8,39.651222
-0.72,7,39.675766
-0.8,7,39.70224
-0.48,15,39.750594
-0.66,9,39.785851
-0.55,10,39.822044
-0.14,14,39.910301
-0.76,8,39.948031
1.14,4,39.967715
-0.62,11,40.032954
-0.55,11,40.077426
-0.73,9,40.150229
-0.59,13,40.223221
-0.75,8,40.255125
-0.53,10,40.289704
-0.79,9,40.320482
-0.55,13,40.412674
-0.41,12,40.463197
-0.61,9,40.49656
-0.58,11,40.53784
-0.63,15,40.592695
-0.66,12,40.635194
-0.27,19,40.693179
1.22,9,40.755718
-0.55,12,40.830647
-0.76,12,40.930471
-0.37,14,41.001812
-0.86,7,41.027197
-0.98,7,41.056108
-0.74,9,41.088004
-0.49,13,41.13325
-0.83,8,41.159313
-0.67,13,41.206432
1.44,9,41.242427
1.43,12,41.279509
-0.57,9,41.332878
-0.79,9,41.388641
1.09,9,41.41875
-0.88,7,41.44521
-0.37,13,41.486334
-0.96,9,41.518824
-0.7,11,41.577267
-0.66,7,41.616537
-0.57,15,41.671609
-0.57,12,41.714926
-1.06,7,41.74031
-0.61,10,41.772122
-0.82,7,41.798248
1.23,10,41.841613
-0.82,9,41.871939
-0.71,12,41.918035
1.54,12,41.964159
-0.78,8,42.003202
-0.38,15,42.055087
-0.53,14,42.107869
-0.6,11,42.149851
-0.74,10,42.190361
-0.91,7,42.213612
-0.71,9,42.247737
-0.73,9,42.280902
-0.57,14,42.337741
-0.7,12,42.385364
-0.62,9,42.418093
-0.77,14,42.467801
-0.37,14,42.516061
-0.86,7,42.53895
-0.76,9,42.571517
-0.78,8,42.603257
-0.75,11,42.701157
-0.48,10,42.789251
-0.95,8,42.83363
-0.68,10,42.892463
-0.78,8,42.924224
-0.28,14,42.983414
1.59,13,43.087661
-0.47,14,43.135366
-0.47,13,43.186438
-0.6,9,43.223923
-0.61,11,43.25727
-0.85,9,43.29859
-0.75,12,43.351964
-0.92,5,43.387416
-0.91,10,43.453708
-0.2,17,43.589244
1.7,13,43.635232
-0.66,12,43.680718
1.33,11,43.752765
1.06,7,43.784147
-0.7,8,43.819386
-0.52,9,43.882566
-0.44,12,43.996819
1.72,13,44.087531
-0.2,13,44.141183
1.35,9,44.184108
-0.41,13,44.236059
-0.8,7,44.260152
-0.48,12,44.306108
1.59,11,44.34618
-0.81,13,44.393946
-0.68,9,44.430914
-0.75,8,44.462235
-0.69,10,44.497314
-0.73,13,44.542318
-0.68,13,44.595781
-0.78,8,44.655196
-0.22,16,44.722726
1.44,9,44.753221
-0.56,13,44.816577
-0.97,7,44.845793
-0.8,13,44.890315
-0.8,10,44.924523
-0.92,10,44.957533
1.38,9,44.992148
-0.84,9,45.026947
-0.91,10,45.060542
0.12,17,45.119573
-0.43,14,45.172167
-0.71,10,45.20644
-0.67,12,45.258912
-0.64,10,45.303688
-0.78,11,45.367645
-0.55,10,45.407308
-0.7,8,45.438192
-0.62,8,45.468226
-0.82,9,45.505051
-0.77,10,45.545406
-0.56,11,45.588649
-0.33,12,45.635371
-0.47,10,45.679897
-0.83,7,45.702136
-0.63,10,45.736961
-0.76,10,45.776716
-0.57,12,45.82276
-0.52,17,45.879467
-0.88,9,45.918017
-0.62,11,45.958998
1.24,8,45.988161
-0.43,13,46.03751
1.16,8,46.06718
-0.3,12,46.111314
-0.72,7,46.147904
1.45,13,46.196651
-0.47,12,46.239077
-0.42,13,46.28687
-0.71,7,46.314913
-0.67,12,46.360642
-0.42,16,46.416916
-0.92,7,46.441558
1.31,7,46.471961
0.17,19,46.534512
-0.46,20,46.59817
-0.68,12,46.643579
-0.68,9,46.679437
1.53,12,46.720754
-0.62,12,46.759368
-0.68,8,46.784951
-0.71,6,46.806933
-0.62,11,46.847802
-0.76,12,46.89053
-0.81,6,46.918692
-0.47,13,46.970214
1.43,14,47.024295
-0.6,14,47.081814
-0.56,15,47.135172
-0.48,12,47.179232
-0.77,7,47.201528
-0.3,16,47.252144
-0.66,10,47.289812
-0.91,4,47.315149
1.41,12,47.391905
-0.64,12,47.447062
-0.53,13,47.52918
-0.44,18,47.597921
-0.29,18,47.688985
-0.19,14,47.748832
1.25,11,47.783402
-0.55,13,47.884951
-0.85,9,47.915077
-0.79,9,47.946351
-0.41,16,48.043199
-0.58,16,48.178317
-0.57,13,48.260075
-0.5,12,48.300312
-0.88,7,48.3296
-0.43,12,48.372699
-0.84,9,48.407476
1.02,8,48.438114
1.31,9,48.469643
-0.1,18,48.533391
-0.62,15,48.589078
-0.69,9,48.616991
-0.54,12,48.688186
1.3,10,48.765018
-0.74,14,48.807958
-0.71,11,48.848504
-0.86,9,48.881219
-0.73,11,48.929217
-0.8,7,48.955146
-0.65,13,49.011058
-0.22,15,49.13084
1.45,15,49.180968
-0.51,15,49.285746
-0.85,9,49.317359
-0.63,10,49.361755
-0.76,10,49.400982
-0.67,10,49.445328
-0.62,12,49.484339
-0.16,16,49.544021
-0.86,7,49.581314
2.09,17,49.639861
-0.73,8,49.67037
-0.56,11,49.711215
-0.05,20,49.77931
-0.45,15,49.829599
-0.63,10,49.866911
-0.25,13,49.914072
1.71,14,49.965136
1.66,14,50.010051
-0.86,14,50.062232
-0.65,15,50.106704
-0.82,6,50.130731
-0.78,10,50.165103
-0.34,12,50.209031
-0.53,12,50.255776
-0.66,7,50.285154
-0.54,10,50.333327
-0.88,10,50.371259
-0.64,15,50.427307
-0.71,10,50.464518
-0.57,12,50.510919
-0.78,11,50.549954
-0.74,9,50.580136
-0.62,12,50.642373
-0.47,16,50.743565
-0.51,12,50.785017
-0.91,10,50.813975
-0.65,11,50.858185
-0.69,13,50.905694
-0.31,14,50.960599
-0.58,10,50.998633
-0.67,8,51.02735
-0.85,9,51.060723
-0.27,14,51.109922
-0.64,12,51.155035
-0.55,10,51.229473
-0.91,4,51.264127
-0.66,10,51.360137
-0.73,8,51.43978
-0.68,9,51.484647
-0.91,4,51.497524
-0.52,16,51.548738
-0.63,10,51.58271
1.14,4,51.6028
-0.48,15,51.658885
1.14,4,51.67372
1.64,11,51.720577
-0.77,7,51.749324
-0.41,11,51.789254
-0.76,11,51.825986
-0.72,9,51.858895
-0.77,10,51.895442
-0.94,7,51.922249
-0.78,8,51.951513
-0.12,19,52.008853
-0.24,15,52.061204
-0.68,12,52.108681
-0.67,9,52.140417
-0.5,17,52.198863
-0.62,9,52.234282
-0.52,10,52.270934
1.27,9,52.302291
-0.56,9,52.331126
-0.53,13,52.379992
-0.77,11,52.428417
-0.72,8,52.460957
-0.65,12,52.505815
-0.61,13,52.555897
-0.72,11,52.595189
-0.69,10,52.628473
-0.84,8,52.666963
-0.56,14,52.746712
1.54,12,52.815151
1.51,15,52.871313
-0.84,8,52.900808
-0.3,16,52.957518
1.11,8,52.981541
-0.17,19,53.0389
1.12,6,53.059356
-0.92,7,53.088732
-0.51,10,53.125838
-0.3,13,53.170989
-0.49,13,53.218341
-0.37,13,53.266577
-0.75,14,53.312724
-0.55,14,53.361722
-0.5,14,53.40874
-0.69,14,53.468263
1.51,15,53.520159
-0.58,9,53.551579
-0.76,11,53.588357
-0.62,16,53.644236
-0.38,16,53.704876
-0.5,12,53.752279
1.38,9,53.778695
-0.44,15,53.840584
-0.6,12,53.887671
1.53,12,53.929039
-0.43,13,53.977998
-0.52,10,54.015839
-0.5,11,54.05673
1.28,10,54.093327
-0.72,13,54.136825
-0.33,14,54.188932
0.84,21,54.259372
-0.37,15,54.315172
