#{"t_start": 1762605485.6007044, "env_id": "None"}
r,l,t
1.297,5,3.117043
0.992,9,3.140458
0.994,7,3.157283
1.889,15,3.198802
2.49,15,3.233947
-1.009,10,3.258205
-0.113,16,3.291222
-1.007,8,3.309891
0.995,6,3.324442
-0.407,10,3.345926
-1.007,8,3.361449
-1.008,9,3.385882
0.989,12,3.411822
1.296,6,3.421368
1.592,11,3.45004
1.291,11,3.474031
-0.709,11,3.499256
1.594,8,3.517327
1.593,9,3.540952
1.089,17,3.577307
1.893,10,3.596282
1.591,11,3.623271
0.99,11,3.654978
0.995,6,3.668795
-1.003,4,3.677503
2.191,13,3.709301
0.995,6,3.722606
-1.007,8,3.74169
-0.713,15,3.782587
1.288,14,3.814062
-0.707,9,3.834843
-0.707,9,3.858592
1.59,13,3.880909
1.888,16,3.920343
0.191,13,3.964621
3.392,16,4.037969
-0.71,12,4.064942
1.292,10,4.086395
-1.004,5,4.09883
1.89,13,4.128998
-0.708,10,4.153768
0.994,7,4.169642
-0.712,14,4.202488
1.589,13,4.236731
-0.409,12,4.267444
2.188,16,4.313559
0.189,16,4.353412
-0.707,9,4.381714
-1.006,7,4.398815
1.889,14,4.431842
-0.702,4,4.440082
0.993,8,4.457067
-0.107,11,4.481314
1.289,13,4.508705
0.994,7,4.523945
-0.113,16,4.56818
-0.413,16,4.617943
-0.707,9,4.644247
0.996,5,4.654755
-0.708,10,4.685004
-1.008,9,4.710514
-0.106,10,4.735162
-0.411,14,4.769191
-1.008,9,4.78759
2.192,11,4.813582
-1.006,7,4.830134
-0.708,10,4.851424
-0.108,11,4.884724
-0.411,13,4.919333
0.991,10,4.954602
-0.709,11,4.981729
-0.411,14,5.021885
1.895,8,5.043527
1.892,12,5.075447
-0.411,14,5.110341
-0.107,11,5.144499
1.891,13,5.185262
2.19,13,5.225166
1.59,12,5.308485
-0.407,10,5.345019
2.795,11,5.37947
0.188,16,5.431466
1.294,8,5.457263
1.295,7,5.482038
0.796,11,5.510247
-1.01,11,5.541688
2.195,10,5.579691
-1.005,6,5.60209
0.992,9,5.629038
1.59,12,5.661278
1.293,9,5.691655
1.291,11,5.727319
-0.708,10,5.757823
1.589,13,5.788972
-0.41,13,5.826917
0.996,5,5.847424
2.193,11,5.873616
1.587,15,5.914983
-1.007,8,5.939281
1.292,10,5.975461
-0.409,11,6.015687
-0.411,13,6.048413
1.592,10,6.072587
0.191,13,6.111784
-1.003,4,6.124372
0.989,12,6.160317
0.996,5,6.174051
-0.706,8,6.193866
-0.411,14,6.231546
-0.108,12,6.269084
-0.408,11,6.301598
1.69,16,6.347279
0.996,5,6.363451
1.587,16,6.402266
-1.009,10,6.434083
2.194,9,6.464821
1.297,5,6.47694
-0.703,5,6.488823
-1.009,10,6.51608
1.59,13,6.546795
-0.107,11,6.572792
0.491,14,6.603675
1.293,9,6.62576
1.89,14,6.66259
0.991,10,6.690139
1.594,9,6.713933
-0.104,7,6.732641
-1.006,7,6.748304
1.294,8,6.77003
-0.109,12,6.80352
0.194,11,6.840989
-0.409,12,6.878766
2.19,15,6.915565
-0.708,10,6.940131
0.99,11,6.971265
1.892,12,7.006104
2.192,13,7.034871
-1.008,9,7.063801
1.295,7,7.081629
0.792,13,7.115502
0.994,7,7.131308
1.294,8,7.154136
-0.409,11,7.189395
2.492,13,7.225488
-1.007,8,7.248001
-0.708,10,7.271909
0.993,8,7.290572
-1.012,13,7.328834
0.993,8,7.348297
0.79,15,7.378821
-0.707,9,7.400215
-0.41,12,7.431035
0.993,8,7.451199
-0.41,12,7.481401
1.289,13,7.51395
0.995,6,7.530881
0.995,6,7.544745
-0.411,13,7.577696
-0.109,12,7.611721
0.994,7,7.628907
-1.009,10,7.653513
0.788,17,7.699669
0.995,6,7.715581
1.593,10,7.743583
-0.707,9,7.772088
0.19,14,7.820195
1.089,17,7.866813
1.891,13,7.895261
1.589,14,7.925847
0.189,15,7.964549
1.29,12,7.997809
-0.71,12,8.080291
0.788,17,8.120942
-0.409,12,8.153903
0.188,16,8.192416
-0.711,13,8.225696
0.997,4,8.232533
1.292,10,8.259006
0.992,9,8.275379
0.191,13,8.307047
0.997,4,8.316274
-1.007,8,8.341839
-1.009,10,8.37219
0.791,15,8.406696
-0.709,11,8.428921
-1.004,5,8.441962
-0.71,12,8.470928
1.589,14,8.518215
-0.707,9,8.550624
-0.708,10,8.640609
-1.005,6,8.661191
1.889,14,8.700714
1.592,11,8.725125
2.189,14,8.757143
-1.008,9,8.781431
-0.707,9,8.809483
1.592,10,8.831423
2.794,12,8.861091
0.991,10,8.885655
0.194,10,8.912613
0.995,6,8.924625
0.489,16,8.970457
1.894,10,8.999764
1.592,11,9.034285
-1.007,8,9.057538
-0.706,8,9.093738
-0.109,12,9.140631
-0.411,13,9.195593
0.997,4,9.215211
0.997,4,9.231164
1.591,12,9.282829
0.994,7,9.329976
0.19,15,9.392325
-0.71,12,9.442394
-0.703,5,9.464459
1.292,10,9.496892
-0.71,12,9.527389
-0.408,11,9.560668
0.994,7,9.576769
2.191,12,9.609098
-0.707,9,9.634089
0.991,10,9.658419
1.595,8,9.6783
0.789,16,9.715567
-0.708,10,9.747196
0.993,8,9.767224
0.19,14,9.798673
0.994,7,9.816685
1.591,12,9.852895
-1.005,6,9.871517
-0.707,9,9.89343
-0.71,12,9.927541
0.494,11,9.952515
-0.109,13,9.996798
1.893,11,10.02898
1.889,14,10.0701
0.489,17,10.107375
0.791,14,10.145806
-0.411,13,10.17412
-0.104,7,10.192132
-0.109,13,10.225568
-1.008,9,10.247813
0.192,13,10.280789
0.993,8,10.300736
-0.408,11,10.327065
-1.005,6,10.343778
-0.709,11,10.37422
0.995,6,10.38989
-0.111,14,10.420368
-1.006,7,10.436917
1.592,11,10.498901
0.993,8,10.529576
-0.409,11,10.553009
-0.11,14,10.582039
1.594,8,10.599521
0.99,11,10.631923
1.291,11,10.6576
1.893,10,10.681049
-1.009,10,10.707336
-1.007,8,10.728304
-0.405,7,10.747089
1.894,9,10.76643
-0.704,6,10.777485
-0.112,16,10.81344
-1.004,5,10.825583
1.591,12,10.851762
0.995,6,10.866838
-0.711,13,10.896594
-0.406,9,10.922918
-0.408,10,10.986934
1.289,13,11.022358
-0.708,10,11.047237
1.893,10,11.06839
-1.004,5,11.083555
1.09,15,11.113852
0.189,15,11.147262
0.996,5,11.158941
-0.11,14,11.192618
-1.004,5,11.200932
-0.407,9,11.219665
1.588,15,11.248336
0.193,11,11.280075
-0.712,14,11.314511
-0.111,14,11.34371
1.593,10,11.364223
-0.109,12,11.393047
0.997,4,11.403234
0.792,13,11.439949
-0.709,11,11.46008
-1.005,6,11.477712
0.189,15,11.511881
0.191,13,11.543085
1.893,10,11.564893
-0.108,12,11.598628
0.192,12,11.629251
0.189,15,11.663925
1.595,8,11.683305
0.49,14,11.720695
-0.11,13,11.746629
0.993,8,11.770806
-0.109,12,11.801737
0.992,9,11.825203
-0.711,13,11.855084
0.792,13,11.888893
0.996,5,11.900446
-0.707,9,11.923583
0.49,15,11.959271
-0.409,11,11.987595
-0.709,11,12.011708
0.494,10,12.03936
-1.009,10,12.059567
-1.01,11,12.092304
-1.006,7,12.111074
1.893,11,12.14024
-0.71,12,12.163321
-0.405,8,12.185017
1.894,10,12.205033
0.49,15,12.241808
-0.406,9,12.259889
-0.41,12,12.292674
0.489,15,12.323156
1.292,10,12.345747
-0.71,12,12.37225
-1.009,10,12.403348
-0.706,8,12.416396
-1.004,5,12.428602
-0.704,6,12.443872
-0.408,11,12.469509
0.79,15,12.502637
-0.709,11,12.526881
-1.004,5,12.538051
0.996,5,12.552122
0.49,15,12.586303
1.893,11,12.615913
0.995,6,12.629925
1.294,8,12.648132
0.99,11,12.669864
-1.006,7,12.689321
-0.705,7,12.709312
-0.708,10,12.731789
-0.408,10,12.753689
-0.105,9,12.773079
-0.108,12,12.801554
-1.01,11,12.828717
1.593,9,12.848953
1.294,8,12.865492
-0.109,13,12.893724
2.192,12,12.927381
1.894,9,12.951306
-1.009,10,12.976899
0.994,7,12.995714
1.891,12,13.022846
-0.41,13,13.051141
-0.713,15,13.089718
1.294,8,13.111057
1.589,13,13.146777
-0.407,10,13.170964
1.894,9,13.195459
-0.708,10,13.21642
2.19,14,13.254227
1.891,12,13.285487
3.691,15,13.315267
0.995,6,13.332839
0.491,13,13.361279
1.593,10,13.388589
-0.707,9,13.409561
1.59,13,13.491777
1.293,9,13.51628
-0.714,16,13.557985
2.791,14,13.597023
-1.005,6,13.611813
-0.707,9,13.638587
1.593,10,13.662267
0.189,15,13.697525
-0.11,14,13.727802
-0.409,12,13.760774
-0.108,12,13.790314
0.993,8,13.810086
-1.003,4,13.819967
0.994,7,13.840804
-0.106,9,13.860998
-0.709,11,13.883848
-0.105,9,13.902501
0.19,14,13.939493
-0.407,9,13.96594
-0.109,12,13.995157
1.59,13,14.024508
2.196,8,14.042092
-0.115,18,14.081066
1.892,12,14.107689
0.188,16,14.14579
0.793,13,14.179393
-0.709,11,14.222045
2.193,12,14.251781
-0.407,10,14.273805
0.995,6,14.290167
0.997,4,14.297227
-1.008,9,14.319311
1.895,8,14.34026
2.489,15,14.376625
0.188,16,14.415402
-0.41,13,14.446718
-0.705,7,14.461259
-0.409,12,14.493656
1.592,11,14.519399
0.99,11,14.539577
0.993,8,14.561459
1.291,11,14.586841
0.992,9,14.602982
-0.11,13,14.63234
1.594,8,14.650615
1.291,11,14.675356
-0.114,17,14.713089
-0.709,11,14.739383
1.892,12,14.765578
0.994,7,14.780221
2.195,8,14.796899
-0.11,13,14.826312
-0.111,14,14.856369
-1.006,7,14.876243
0.995,6,14.88969
0.995,6,14.905403
-0.107,11,14.931054
-1.007,8,14.950697
2.489,15,14.994436
1.594,8,15.012375
-0.707,9,15.034758
-0.106,10,15.066956
-0.705,7,15.079979
1.888,15,15.108832
-0.11,14,15.142737
1.295,7,15.161122
-0.705,7,15.178164
-1.013,14,15.209472
-0.41,12,15.234226
0.193,12,15.263013
1.592,11,15.288474
-0.408,11,15.31438
1.595,8,15.336102
-0.105,9,15.360936
-0.41,13,15.395957
1.592,11,15.421432
1.09,17,15.460995
-1.008,9,15.48581
-0.411,14,15.516454
-0.105,9,15.534428
-0.412,15,15.571255
-0.709,11,15.595291
3.391,16,15.632321
1.291,11,15.661942
1.591,12,15.689044
0.991,10,15.710757
-0.711,13,15.740435
1.291,11,15.766848
0.994,7,15.7792
-0.707,9,15.801445
-0.705,7,15.816121
-0.406,9,15.838931
-0.707,9,15.862597
0.19,13,15.888568
0.788,17,15.926916
1.594,9,15.951797
2.19,14,15.982023
1.29,12,16.013791
3.392,14,16.044731
1.592,11,16.068708
-0.113,16,16.105694
-0.109,13,16.136266
-0.108,12,16.165865
0.997,4,16.173473
1.291,11,16.201759
-0.706,8,16.225083
-0.11,13,16.257386
1.896,8,16.272655
-0.712,14,16.29937
1.295,7,16.314105
-0.409,12,16.338256
0.994,7,16.355421
1.892,12,16.38495
0.188,16,16.426236
-0.707,9,16.446715
-0.706,8,16.466477
-0.409,12,16.493112
-0.71,12,16.523012
-0.708,10,16.544025
-0.409,12,16.576083
2.189,15,16.610814
-1.007,8,16.62791
0.997,4,16.63548
-0.11,13,16.658452
-0.708,10,16.679018
-0.406,9,16.698028
-0.11,13,16.72177
0.997,4,16.730423
1.888,15,16.762449
0.188,16,16.799216
-0.107,11,16.82631
-0.707,9,16.846875
-0.708,10,16.868929
0.996,5,16.879521
-0.41,13,16.906739
2.791,14,16.933446
2.189,15,16.960569
1.293,9,16.983154
-0.408,11,17.012289
2.792,14,17.042737
1.891,12,17.067455
-0.106,9,17.08704
1.59,12,17.116457
-0.707,9,17.133205
-0.707,9,17.154516
0.997,4,17.165367
-0.716,18,17.198393
-1.007,8,17.218896
1.591,11,17.243125
1.592,11,17.266504
1.292,10,17.286202
-0.405,8,17.304641
2.791,15,17.336021
1.591,11,17.361907
0.193,11,17.385147
-0.108,12,17.416385
1.888,15,17.445908
-0.111,15,17.47902
1.294,8,17.497179
-0.409,11,17.519062
-1.008,9,17.540363
-0.406,8,17.560581
-0.71,12,17.588943
0.995,6,17.602896
1.893,10,17.627568
1.592,10,17.651541
-1.011,12,17.68133
-0.404,7,17.696535
1.29,12,17.723888
0.188,15,17.762802
-1.009,10,17.792113
-0.709,11,17.82067
1.291,11,17.852799
-0.709,11,17.888947
0.992,9,17.910921
-1.007,8,17.93003
-0.107,10,17.954006
0.192,12,17.984784
1.291,11,18.013122
1.59,13,18.045797
1.591,12,18.073682
-1.007,8,18.104012
-1.006,7,18.124304
2.192,12,18.15273
-1.008,9,18.168715
-0.412,15,18.203893
-0.411,13,18.22596
0.997,4,18.236094
-1.007,8,18.257607
-1.005,6,18.272479
1.894,10,18.293724
1.288,14,18.325002
-0.706,8,18.343415
0.191,13,18.368087
-0.114,17,18.404676
2.192,12,18.436633
-1.008,9,18.462516
0.993,8,18.48532
-1.008,9,18.505198
1.592,11,18.5327
-0.408,10,18.557207
-0.707,9,18.580911
-0.411,13,18.603897
-0.109,12,18.633216
0.187,17,18.669391
-0.711,13,18.701314
-0.706,8,18.72154
-0.71,12,18.74912
-0.408,10,18.777395
1.594,9,18.799964
1.592,10,18.821514
0.19,14,18.853945
1.59,13,18.885549
-0.71,12,18.917178
0.495,10,18.946815
-0.407,9,18.971628
1.688,19,19.012551
-0.709,11,19.03771
-0.71,12,19.072915
0.997,4,19.081399
1.29,12,19.110544
3.692,16,19.148632
-0.409,12,19.180232
0.993,8,19.200054
1.091,16,19.238565
-0.406,9,19.264965
1.093,13,19.291008
-0.706,8,19.309958
-1.009,10,19.333499
-0.113,16,19.371412
1.595,8,19.389341
1.595,8,19.406059
-0.109,12,19.430994
0.993,8,19.44663
-0.707,9,19.466172
0.19,14,19.497849
-1.007,8,19.517179
-0.407,10,19.541241
-0.406,8,19.557315
-0.109,13,19.5821
1.593,10,19.604752
-0.104,8,19.627423
1.289,13,19.664418
-0.709,11,19.68646
-0.409,12,19.718267
-0.107,11,19.745389
2.491,14,19.77695
-0.407,9,19.792985
-0.708,10,19.810075
-0.706,8,19.826485
0.194,10,19.854708
1.593,10,19.938457
0.191,13,19.974034
-0.706,8,19.993316
0.188,17,20.026806
1.891,12,20.052777
-0.41,13,20.078572
0.49,15,20.12106
-1.007,8,20.149233
-0.109,13,20.188595
-1.005,6,20.206938
1.294,8,20.229273
1.596,7,20.245672
1.29,12,20.276592
1.291,11,20.305476
1.297,5,20.319055
-0.709,11,20.348987
-1.009,10,20.37786
-0.112,16,20.414236
0.192,11,20.442753
1.589,14,20.475994
0.49,16,20.506275
-0.706,8,20.52544
-0.409,12,20.553258
1.292,10,20.574846
-0.408,11,20.601799
-1.011,12,20.623944
0.996,5,20.634753
-0.706,8,20.653035
-1.007,8,20.667953
-0.107,10,20.687123
-0.71,12,20.721576
-0.408,11,20.750665
0.189,15,20.780767
-1.006,7,20.79452
0.492,13,20.81719
-0.408,10,20.839465
1.294,8,20.857334
-1.005,6,20.870891
2.191,13,20.906846
1.588,15,20.93642
-0.409,11,20.963237
0.997,4,20.970394
-0.107,11,20.994232
1.294,8,21.00694
-0.709,11,21.02871
-0.407,9,21.046019
0.994,7,21.06053
2.491,14,21.088216
1.594,8,21.101536
3.692,14,21.133375
1.295,7,21.147468
-1.006,7,21.162259
0.994,7,21.178905
0.793,12,21.203839
1.294,8,21.223138
-0.407,9,21.240261
-0.114,17,21.274708
-0.413,16,21.30632
-0.711,13,21.333704
1.691,16,21.368564
1.292,10,21.388966
2.196,8,21.407541
-0.706,8,21.424355
1.291,11,21.451169
0.189,15,21.478498
-0.412,14,21.503404
0.997,4,21.514136
0.995,6,21.529883
1.891,13,21.556363
-0.41,13,21.583947
0.992,9,21.6077
0.792,14,21.642767
0.992,9,21.663978
-0.41,13,21.688281
-0.107,10,21.715358
-0.11,13,21.73726
-0.71,12,21.760074
-1.009,10,21.78518
-1.01,11,21.807222
0.493,12,21.830484
2.492,12,21.852134
-1.007,8,21.866844
-0.708,10,21.889776
-0.709,11,21.910341
1.593,10,21.928437
-0.109,12,21.951363
-0.705,7,21.966556
-0.706,8,21.982031
-0.107,10,21.999303
-0.709,11,22.022103
-0.706,8,22.044045
-1.006,7,22.055923
1.294,8,22.074591
-0.404,6,22.085547
-0.411,14,22.113604
2.492,13,22.140326
1.292,10,22.161198
0.491,14,22.185581
0.792,14,22.217175
2.193,11,22.23887
1.295,7,22.255264
0.191,13,22.285278
1.293,9,22.304156
0.995,6,22.315684
-1.005,6,22.328361
-0.703,5,22.339932
-0.707,9,22.36551
1.592,10,22.387395
2.194,10,22.410314
1.892,11,22.437464
1.386,20,22.477158
-0.707,9,22.494681
-0.409,11,22.516053
1.891,12,22.540151
2.192,12,22.565052
1.891,13,22.590871
-0.106,9,22.6117
2.19,15,22.648808
-1.009,10,22.672175
2.185,19,22.714414
-0.409,11,22.741384
-0.708,10,22.761425
-0.406,9,22.778197
-0.11,13,22.803237
-0.709,11,22.831654
-1.007,8,22.85156
-0.112,16,22.888702
2.19,14,22.919678
1.296,6,22.934027
0.994,7,22.946273
2.792,14,22.976057
1.593,9,22.994422
0.792,13,23.023936
-0.406,8,23.040769
-0.411,14,23.065376
1.591,12,23.091971
2.189,15,23.122772
0.79,15,23.153109
0.793,13,23.182862
0.992,9,23.197896
-0.711,13,23.226473
0.79,15,23.255857
0.189,14,23.289282
-1.003,4,23.299709
-0.407,10,23.321325
1.295,7,23.338223
0.491,14,23.369676
-0.407,10,23.392857
-0.41,13,23.422621
0.194,10,23.4462
-0.405,8,23.466712
-0.11,14,23.49082
0.791,15,23.523686
-0.71,12,23.544581
-1.003,4,23.556788
0.993,8,23.57369
1.889,15,23.601235
-0.106,9,23.623301
0.19,13,23.652968
-1.01,11,23.673827
1.297,5,23.682693
1.894,10,23.707885
0.997,4,23.718746
-1.007,8,23.738811
-1.004,5,23.751369
0.996,5,23.763934
1.293,9,23.783275
0.79,16,23.812799
1.296,6,23.826463
1.294,8,23.845144
1.891,12,23.876261
-0.407,10,23.899293
1.594,9,23.917094
2.493,12,23.938044
1.294,8,23.958341
1.294,8,23.976737
-0.706,8,23.995275
1.592,10,24.017503
0.995,6,24.031481
0.192,13,24.055104
0.191,13,24.084062
-0.706,8,24.100282
0.188,16,24.128068
0.494,11,24.147371
-0.708,10,24.171353
0.993,8,24.190116
-0.703,5,24.20587
1.893,11,24.232215
2.191,13,24.259322
-0.706,8,24.274177
-1.007,8,24.289376
0.992,9,24.307602
1.094,14,24.335383
-1.003,4,24.343888
-1.008,9,24.366871
0.99,11,24.385108
0.992,9,24.408046
-0.705,7,24.422048
-0.111,14,24.455242
0.995,6,24.464644
0.997,4,24.471254
-1.006,7,24.486308
-0.709,11,24.506457
1.596,7,24.520683
1.293,9,24.536423
-1.004,5,24.546365
2.19,13,24.574914
-0.41,13,24.600904
0.193,11,24.61864
-1.012,13,24.653491
1.293,9,24.675512
1.292,10,24.696795
-0.405,8,24.717054
1.894,9,24.734677
-0.406,9,24.757819
0.993,8,24.771485
-0.708,10,24.792218
2.487,17,24.831326
0.995,6,24.841811
-0.11,14,24.868903
-0.709,11,24.891783
-1.005,6,24.908862
1.292,10,24.936665
0.997,4,24.944735
-1.007,8,24.97702
1.393,14,25.019253
-1.006,7,25.039894
1.295,7,25.05746
1.29,12,25.114793
0.989,12,25.159526
1.591,12,25.196459
0.488,17,25.264846
-0.411,14,25.306715
1.293,9,25.331436
-0.41,13,25.371897
1.892,12,25.416085
1.39,16,25.461195
-1.013,14,25.495312
0.488,16,25.583188
-0.706,8,25.635172
1.295,7,25.668057
-0.107,11,25.707146
1.89,14,25.74545
2.193,11,25.774495
0.188,16,25.819704
-0.705,7,25.845781
0.489,16,25.929438
0.489,17,26.014319
1.588,15,26.080247
2.194,11,26.106952
-1.007,8,26.132074
1.293,9,26.161975
-0.106,9,26.19258
1.295,7,26.215221
1.292,10,26.247387
1.29,12,26.280196
-1.005,6,26.310502
-0.413,15,26.352387
0.49,15,26.390279
0.996,5,26.401829
-0.407,10,26.431487
0.19,14,26.485155
1.59,12,26.559926
-0.107,11,26.602092
-0.104,8,26.621602
2.493,11,26.660157
1.892,11,26.744907
-0.706,8,26.78684
0.192,12,26.822235
1.89,13,26.860424
-0.408,11,26.904952
0.786,18,26.947889
1.894,10,26.974345
1.594,8,26.995053
0.488,17,27.041933
-0.706,8,27.063452
2.188,15,27.102041
1.594,9,27.122085
-0.11,14,27.161648
-0.11,14,27.200746
-0.709,11,27.232643
1.891,13,27.266644
0.994,7,27.290225
-0.11,13,27.32223
1.293,9,27.346291
-0.405,8,27.369449
-0.106,9,27.396363
0.989,12,27.432072
0.992,9,27.456795
1.895,8,27.473316
-0.107,11,27.506934
1.295,7,27.53277
1.088,18,27.581586
-0.11,13,27.616606
1.589,14,27.693077
-1.003,4,27.706559
1.591,12,27.739912
-0.408,10,27.76831
-0.411,13,27.81218
1.592,11,27.843032
1.091,15,27.886379
1.886,17,27.925534
1.294,8,27.950561
0.996,5,27.965199
2.49,15,28.005272
2.49,15,28.046211
2.791,14,28.143284
0.492,14,28.253934
0.994,7,28.287858
0.994,7,28.310051
-1.005,6,28.331567
-0.707,9,28.352148
-0.406,9,28.37403
0.194,10,28.402197
2.491,14,28.446736
0.793,13,28.47873
-0.71,12,28.50513
1.293,9,28.530993
-0.712,14,28.569959
1.591,12,28.598588
1.889,14,28.638696
0.993,8,28.661157
-0.409,12,28.705419
-1.006,7,28.72434
-0.409,12,28.758048
0.992,9,28.779214
-0.703,5,28.796477
-1.005,6,28.811372
0.489,15,28.851662
-0.108,11,28.886968
1.593,10,28.95792
-1.004,5,28.987612
-0.706,8,29.011093
-0.708,10,29.037246
2.493,13,29.07954
2.495,10,29.10566
0.994,7,29.123886
-1.007,8,29.145905
-0.41,13,29.18274
-1.007,8,29.205919
1.292,10,29.232845
-1.006,7,29.252806
0.997,4,29.26739
1.092,14,29.301478
-0.408,10,29.318153
0.993,8,29.342018
0.488,16,29.388846
-0.706,8,29.407413
2.191,13,29.437619
-1.005,6,29.45271
1.094,12,29.488382
1.292,10,29.514479
-0.111,15,29.554912
2.191,13,29.590742
1.695,12,29.625286
0.996,5,29.639656
0.192,13,29.666809
-1.009,10,29.689645
2.789,16,29.72915
-0.407,10,29.756837
1.09,16,29.798079
0.995,6,29.812312
2.49,14,29.852188
-0.411,14,29.887883
1.594,9,29.912142
-0.108,12,29.974679
0.194,10,30.00764
1.891,12,30.036649
-0.11,13,30.06543
3.088,20,30.112362
-0.408,11,30.146002
2.487,18,30.192957
2.793,12,30.224865
-0.109,12,30.252824
1.295,7,30.278091
-1.008,9,30.311816
0.189,15,30.352392
-0.71,12,30.400017
-0.708,10,30.427944
-1.006,7,30.44529
-1.009,10,30.491443
1.29,12,30.541024
1.09,15,30.586256
1.592,11,30.614295
-0.108,12,30.645283
-0.408,11,30.675514
1.292,10,30.710886
-0.107,11,30.770741
-0.105,9,30.795933
-1.004,5,30.815504
0.992,9,30.844571
1.39,17,30.891982
2.193,11,30.920862
-0.109,12,30.953368
0.789,16,30.997495
0.489,17,31.039642
1.294,8,31.061377
0.193,12,31.092197
-1.007,8,31.120272
-0.408,11,31.1491
3.391,14,31.18544
-0.408,10,31.204061
-0.11,14,31.244045
-1.008,9,31.264974
-1.007,8,31.285039
1.891,12,31.31675
-0.109,12,31.349915
-0.409,12,31.387997
1.59,13,31.423624
2.491,14,31.459869
0.992,9,31.483843
-0.412,15,31.524419
-0.11,14,31.561981
-0.712,14,31.607435
-0.409,11,31.650123
1.895,9,31.676893
1.295,7,31.696135
2.192,11,31.728583
-1.005,6,31.748921
-1.007,8,31.786113
0.791,14,31.878282
1.89,13,31.935691
-1.008,9,31.964109
-0.406,9,31.989858
0.992,9,32.013481
0.191,13,32.054609
1.289,13,32.089623
-0.708,10,32.118765
-1.011,12,32.161191
-0.708,10,32.194613
1.591,11,32.22562
-0.709,11,32.257241
1.593,10,32.28861
-1.004,5,32.329746
-0.705,7,32.362121
1.389,18,32.40524
-0.108,12,32.431802
-0.112,15,32.472581
-1.011,12,32.514025
0.492,12,32.547647
1.291,11,32.575872
0.489,17,32.615488
0.992,9,32.644341
-0.409,12,32.676782
1.091,16,32.711395
0.992,9,32.733515
1.593,10,32.762241
1.588,15,32.801031
-1.012,13,32.828003
-0.407,10,32.852424
-0.112,15,32.890638
1.294,8,32.906021
0.994,7,32.924337
0.991,10,32.950929
-0.11,13,32.986097
0.792,14,33.023938
2.787,18,33.070494
0.192,12,33.100271
-1.006,7,33.122122
1.29,12,33.153613
-0.408,10,33.177995
-0.406,9,33.201822
0.793,13,33.234782
0.993,8,33.255251
-0.408,11,33.285082
0.995,6,33.301612
1.291,11,33.34012
0.192,12,33.3736
-1.003,4,33.383879
-1.004,5,33.397514
-1.008,9,33.42284
-0.411,13,33.453715
-1.005,6,33.473292
-0.711,13,33.504021
-0.108,12,33.538005
-1.013,14,33.569616
-0.706,8,33.59068
-0.11,13,33.619918
2.792,14,33.692203
2.188,16,33.738103
-0.41,12,33.771066
0.192,12,33.803375
0.994,7,33.824271
0.187,17,33.864258
1.297,5,33.878214
-0.109,13,33.941996
-0.111,15,33.98857
-0.406,9,34.012619
2.192,13,34.046227
