#{"t_start": 1762606334.2662256, "env_id": "None"}
r,l,t
-0.106,10,13.313853
-0.414,17,13.364848
-0.411,13,13.401411
-0.404,7,13.429541
-0.111,14,13.472262
1.292,10,13.51485
0.19,14,13.568492
-0.709,11,13.612589
-0.109,13,13.6579
-0.71,12,13.706788
2.489,16,13.768848
0.188,16,13.822461
-0.71,12,13.860655
-1.004,5,13.882494
1.292,10,13.918993
-0.709,11,13.962916
-0.411,14,14.008784
1.59,12,14.05077
-0.705,7,14.074414
-0.112,16,14.119348
-0.704,6,14.137531
0.187,18,14.188703
2.191,14,14.229226
2.192,13,14.268744
-0.108,12,14.305823
2.194,11,14.338623
0.791,14,14.385445
1.895,9,14.415593
0.492,12,14.447553
-0.406,9,14.484024
0.191,13,14.53071
0.992,9,14.562683
-0.709,11,14.597804
-0.112,15,14.644941
0.49,14,14.691757
-0.108,12,14.734426
-0.406,9,14.761278
0.787,19,14.821406
1.595,8,14.846792
0.49,15,14.897266
0.488,16,14.943041
0.491,14,14.985926
-1.008,9,15.018861
-0.41,13,15.078389
-0.108,12,15.131009
0.488,16,15.199872
0.992,9,15.238238
1.394,13,15.300982
0.792,13,15.357753
-0.409,11,15.395428
1.888,16,15.444729
0.19,15,15.494715
-1.003,4,15.506991
-0.106,10,15.542643
0.49,16,15.599446
-0.407,10,15.63165
-0.106,9,15.65956
-0.408,11,15.694938
-1.008,9,15.729093
-0.412,14,15.772978
-0.405,8,15.799395
1.892,12,15.843979
1.088,18,15.902375
-0.41,13,15.956561
0.191,14,16.002676
-1.005,6,16.027509
-0.112,16,16.081488
-0.109,13,16.12832
-0.108,12,16.163844
0.192,12,16.207755
0.188,16,16.264395
-1.01,11,16.296291
-0.709,11,16.32951
0.792,13,16.371736
-0.712,14,16.411454
-0.107,10,16.445714
0.489,16,16.504807
-0.704,6,16.520142
0.19,14,16.56277
-0.112,16,16.611095
0.192,12,16.650182
1.89,13,16.752898
-0.41,12,16.788595
0.19,14,16.829125
-0.11,14,16.872831
-0.111,15,16.916608
-1.005,6,16.934155
0.792,13,16.976971
-0.111,15,17.033484
0.193,11,17.076226
-0.113,16,17.126068
-0.107,11,17.165511
-0.714,16,17.214299
1.592,11,17.250597
-0.106,10,17.287066
0.186,18,17.404822
0.49,14,17.447562
1.588,15,17.494561
-0.109,12,17.538199
0.19,14,17.5885
0.194,10,17.621302
-1.009,10,17.654732
-1.011,12,17.700059
-0.705,7,17.72394
1.088,18,17.779978
0.488,18,17.840047
-1.01,11,17.877252
0.193,12,17.921529
-0.11,13,17.964075
-1.006,7,17.988307
-1.01,11,18.020117
-0.11,14,18.065321
-0.405,8,18.093937
0.99,11,18.13019
0.496,10,18.166613
0.787,18,18.217863
0.492,13,18.266521
-0.408,11,18.30878
-0.408,11,18.342612
0.193,11,18.385891
-0.109,13,18.428491
2.191,13,18.474555
0.793,13,18.517053
3.088,19,18.57755
-0.709,11,18.60848
1.09,17,18.660773
0.187,17,18.711651
-0.406,9,18.742569
-0.708,10,18.77996
2.491,15,18.824181
0.19,14,18.871447
-0.706,8,18.902637
-0.109,13,18.939338
0.19,14,18.977948
0.192,13,19.019419
0.191,13,19.063102
0.79,16,19.10834
0.191,13,19.147939
0.491,14,19.197347
-0.409,12,19.242497
-0.407,10,19.272273
-0.11,13,19.316525
-0.106,10,19.350596
0.789,16,19.415583
-0.108,12,19.455696
1.889,14,19.506046
0.793,13,19.552578
-0.706,8,19.580882
-1.003,4,19.59188
-0.414,16,19.641636
-0.412,15,19.691226
-0.712,14,19.730968
2.192,11,19.764848
-0.411,14,19.806853
-0.708,10,19.838614
-0.109,13,19.88175
-0.411,13,19.927227
-0.11,14,19.974427
1.891,13,20.013572
1.292,10,20.044931
0.993,8,20.070254
-0.108,12,20.106677
-0.405,8,20.129876
1.292,10,20.161699
-0.704,6,20.182385
0.49,15,20.234487
0.488,17,20.294065
-0.405,8,20.32637
-0.408,11,20.365458
0.489,17,20.429993
0.488,18,20.483325
-0.108,11,20.525895
0.191,14,20.563031
-0.706,8,20.587162
0.192,13,20.626826
1.593,10,20.659837
0.188,17,20.708101
0.191,13,20.748872
-0.707,9,20.782058
2.79,16,20.863521
-0.409,11,20.916828
-0.706,8,20.971783
2.793,13,21.033999
1.589,14,21.081314
-0.109,13,21.123747
-0.406,9,21.149335
-0.107,11,21.224122
0.489,17,21.314307
-0.107,10,21.356595
0.796,9,21.398762
0.191,13,21.463989
0.791,15,21.528303
-1.005,6,21.551683
-0.412,15,21.611117
1.59,13,21.66776
-0.106,10,21.707028
-0.106,10,21.747594
1.088,17,21.807381
-0.105,9,21.84303
-0.11,13,21.897107
-0.106,10,21.933144
1.089,17,21.991255
-0.41,13,22.034666
-0.709,11,22.072238
3.088,18,22.114683
0.191,13,22.153357
0.193,11,22.188223
-0.704,6,22.213284
0.19,15,22.260908
-0.108,12,22.303209
0.19,14,22.351716
-0.109,13,22.390336
0.489,15,22.427363
-0.11,14,22.470851
-0.113,17,22.536401
0.492,14,22.583833
3.09,16,22.644309
-0.107,11,22.687389
1.589,13,22.731066
0.491,14,22.780143
-0.404,7,22.80508
0.786,20,22.868659
-0.708,10,22.903508
-0.408,10,22.934573
-0.107,10,22.976987
-0.414,17,23.029379
1.591,12,23.071846
0.186,18,23.13285
-0.41,13,23.172804
-0.412,15,23.228475
-0.113,16,23.275552
0.493,12,23.311417
1.589,14,23.354463
-0.109,12,23.390105
-0.405,8,23.41879
-0.11,14,23.458815
0.488,16,23.513718
-0.707,9,23.541523
0.191,14,23.576718
0.786,20,23.629087
-0.113,17,23.678704
0.489,16,23.730556
-0.412,15,23.769752
-0.109,13,23.812908
1.889,15,23.857377
1.293,9,23.883994
-0.108,12,23.921489
0.19,15,23.970414
1.889,14,24.015024
-0.709,11,24.052192
0.793,13,24.092297
0.494,11,24.137333
1.091,15,24.181972
1.089,17,24.241559
1.089,18,24.296145
-0.412,15,24.342124
-0.407,10,24.374488
-0.109,13,24.416867
0.189,15,24.461076
-0.106,10,24.50154
-0.113,16,24.550361
1.89,14,24.592581
0.192,12,24.635815
0.188,15,24.68358
-0.111,14,24.733358
2.191,13,24.775718
0.192,12,24.808692
-0.107,11,24.842855
0.789,17,24.891718
0.19,14,24.925895
-0.412,15,24.974018
-0.707,9,25.008474
0.19,13,25.056217
-0.109,12,25.093652
1.891,13,25.13561
0.489,17,25.180356
1.591,12,25.210236
2.495,10,25.243819
0.495,10,25.278617
1.291,11,25.316339
-0.109,12,25.414407
-0.11,13,25.458114
0.192,12,25.491104
0.492,12,25.535528
1.294,8,25.5581
-0.107,10,25.592071
0.491,14,25.633357
-0.11,14,25.681525
-1.004,5,25.698383
0.794,12,25.736367
0.189,15,25.775681
-1.008,9,25.80801
-0.414,16,25.852842
-0.115,18,25.905833
-0.109,12,25.947136
0.992,9,25.976648
2.193,12,26.011522
-1.007,8,26.040692
-0.411,14,26.091775
0.791,15,26.146828
-0.407,10,26.182632
0.19,15,26.235038
-0.405,8,26.266791
1.088,19,26.319901
-1.008,9,26.349311
0.491,14,26.391119
-0.108,12,26.434114
-0.409,12,26.472129
-0.408,11,26.510038
-0.704,6,26.527233
2.192,12,26.561976
0.19,14,26.608243
-0.111,15,26.657571
0.486,18,26.710319
0.188,16,26.760132
0.191,13,26.796134
-0.413,16,26.839769
-0.106,10,26.87364
0.191,13,26.917716
-0.107,10,26.950335
-0.411,14,26.989947
-0.707,9,27.016756
0.488,18,27.070741
1.392,16,27.124767
-0.409,12,27.161194
-0.108,12,27.208516
-0.409,11,27.243341
0.192,12,27.279976
1.591,12,27.314424
1.29,12,27.357439
0.792,14,27.405244
-0.408,11,27.444041
-0.107,11,27.477239
0.193,12,27.514563
-0.112,16,27.558417
-0.412,15,27.610222
0.189,16,27.656793
1.089,17,27.706277
-0.109,13,27.749824
0.492,13,27.794992
-0.108,12,27.829941
-0.406,9,27.862405
2.189,15,27.917749
-0.406,9,27.946501
-0.41,13,27.988814
-0.708,10,28.023584
-0.109,12,28.059652
1.892,12,28.10116
-0.111,14,28.143034
-0.709,11,28.18247
-0.709,11,28.219647
2.187,17,28.278832
-0.41,13,28.320713
-0.106,10,28.357527
-0.709,11,28.389941
1.891,12,28.434283
-0.113,16,28.485183
-0.109,13,28.522627
1.592,11,28.558287
-0.11,13,28.606023
0.493,13,28.647477
-0.411,14,28.686322
0.19,15,28.731104
1.091,15,28.77416
-0.41,13,28.815903
1.591,12,28.84814
2.19,14,28.89279
-0.108,12,28.928327
-0.109,12,28.971083
0.79,15,29.016235
-0.107,11,29.05387
0.193,12,29.093796
-0.403,6,29.165825
-0.706,8,29.200872
-0.407,10,29.238095
-0.705,7,29.263424
0.784,21,29.316742
-0.707,9,29.344072
-0.11,14,29.384176
0.495,10,29.419898
0.789,17,29.475836
1.888,15,29.517355
1.291,11,29.555154
-0.109,13,29.601277
-0.407,9,29.630254
-1.011,12,29.670227
1.089,17,29.71648
0.492,13,29.757181
-0.406,9,29.787751
-1.003,4,29.799782
-1.006,7,29.823782
-0.105,9,29.852847
1.894,10,29.884789
-0.408,10,29.919049
0.49,15,29.969024
-1.006,7,29.991631
-0.704,6,30.008479
-0.406,9,30.04177
0.191,13,30.086455
0.493,12,30.127469
-0.407,10,30.157216
-0.71,12,30.197369
-0.109,12,30.231747
-0.408,11,30.313486
-0.112,15,30.3692
-0.411,14,30.409114
0.191,14,30.457559
1.293,9,30.487262
0.489,15,30.529934
1.585,18,30.589257
1.593,10,30.619159
-0.708,10,30.653672
1.894,10,30.68637
-0.11,14,30.717298
-0.406,9,30.750668
1.291,11,30.785237
1.292,10,30.820207
-0.71,12,30.861499
2.79,16,30.904098
0.49,15,30.948453
-0.712,14,30.991223
-0.41,13,31.024486
-1.003,4,31.03897
-1.005,6,31.063004
-0.408,11,31.102056
0.794,11,31.13835
-0.711,13,31.181902
-0.704,6,31.200292
-0.708,10,31.228055
-0.703,5,31.245025
-0.103,7,31.27084
0.187,17,31.327266
0.79,16,31.375883
1.592,10,31.405428
-0.708,10,31.435945
-0.409,12,31.473221
-0.412,15,31.522997
-1.007,8,31.548281
-0.11,14,31.597594
-0.41,13,31.642404
-0.711,13,31.685467
-1.009,10,31.71163
-0.706,8,31.732511
0.79,16,31.778417
-0.407,10,31.807796
2.791,15,31.84589
-0.41,13,31.889137
-0.108,11,31.919621
-0.71,12,31.952582
0.793,12,31.990634
0.789,16,32.042046
-0.711,13,32.089656
2.191,13,32.13108
-1.011,12,32.166136
-0.711,13,32.207051
0.192,13,32.249823
-1.003,4,32.263031
-0.705,7,32.283866
0.487,18,32.334688
-0.408,11,32.372382
0.795,11,32.403634
-0.109,13,32.446817
-0.409,11,32.482975
-0.706,8,32.509356
2.294,16,32.551823
-1.007,8,32.574682
0.191,13,32.617421
-0.705,7,32.639521
-0.41,13,32.676344
-0.11,13,32.71894
0.492,12,32.754238
-0.408,11,32.787271
0.193,11,32.822141
-0.711,13,32.865114
-0.705,7,32.888584
-0.111,15,32.932467
-0.112,16,33.030219
0.489,16,33.077749
-0.111,15,33.122038
1.891,12,33.162292
2.189,16,33.209415
0.188,17,33.266418
0.492,14,33.310004
-0.111,15,33.358008
-0.71,12,33.386569
0.193,11,33.42387
0.491,15,33.467329
-0.407,10,33.496851
-0.707,9,33.522324
0.192,12,33.563632
1.09,16,33.602869
1.29,12,33.643985
-1.01,11,33.678475
-0.408,11,33.718801
0.491,13,33.762084
-0.707,9,33.796485
0.19,14,33.83666
-0.106,10,33.867509
-0.706,8,33.890459
0.193,11,33.927285
-0.707,9,33.959216
-0.412,15,34.011188
0.49,15,34.057371
-0.707,9,34.082942
-0.711,13,34.1212
-0.708,10,34.153232
-1.012,13,34.193352
-0.109,13,34.235961
-1.005,6,34.255894
1.59,13,34.294146
1.29,12,34.331776
-0.409,12,34.367591
-0.41,13,34.403754
-1.003,4,34.414861
0.487,19,34.469847
-0.107,11,34.50702
0.79,17,34.556747
0.49,15,34.600666
-0.407,10,34.637607
2.192,12,34.681855
1.288,14,34.725318
-0.105,8,34.754685
-1.004,5,34.771169
-0.109,13,34.809289
-1.01,11,34.841324
-0.111,14,34.884758
-0.412,15,34.925514
-0.103,7,34.95395
0.495,9,34.980776
-0.407,10,35.012057
0.787,18,35.066246
0.19,15,35.119245
-0.111,15,35.167768
-0.111,15,35.211979
-0.11,14,35.252506
-0.414,16,35.299154
0.49,14,35.334746
-0.409,11,35.36982
-0.709,11,35.403451
0.491,14,35.446183
-0.403,6,35.466004
-0.408,11,35.494981
-0.712,14,35.535876
2.193,11,35.574356
0.49,16,35.621699
-0.109,13,35.668189
0.191,13,35.714094
0.188,16,35.767034
-0.108,12,35.807966
-0.706,8,35.833714
-0.114,18,35.881952
-0.703,5,35.897782
-0.406,8,35.922492
2.192,12,35.960634
0.495,11,35.998575
-0.412,14,36.052295
3.093,12,36.087656
0.19,14,36.131291
0.493,11,36.167821
-0.405,8,36.19711
-0.707,9,36.229275
1.891,13,36.271334
0.788,17,36.31813
0.49,15,36.369172
1.29,12,36.410493
-0.111,15,36.457548
-0.408,11,36.49423
-0.108,12,36.53462
0.49,16,36.579983
-0.711,13,36.619438
1.591,12,36.65396
-0.107,11,36.694824
-0.711,13,36.733028
0.191,14,36.778208
-0.41,13,36.821484
1.591,12,36.859852
0.189,15,36.898579
-0.71,12,36.937066
1.593,10,36.96668
-0.41,13,37.062153
-0.703,5,37.080227
1.595,8,37.108283
1.293,9,37.134414
-0.412,15,37.185289
2.19,15,37.236531
0.193,12,37.27809
-1.009,10,37.311521
-0.406,9,37.339933
0.193,11,37.372172
-0.408,11,37.408048
1.887,17,37.459692
-1.005,6,37.477799
-0.108,12,37.515891
-0.109,13,37.56574
1.892,11,37.596918
0.792,14,37.642896
-0.406,9,37.673615
-0.408,11,37.709103
-0.406,9,37.736043
-0.704,6,37.757261
-0.707,9,37.781914
-0.405,8,37.809227
-0.105,9,37.83822
-0.412,14,37.885485
-0.409,11,37.916349
-0.112,16,37.965218
1.388,19,38.018117
0.79,16,38.063886
-0.405,8,38.087228
-0.407,10,38.125334
-0.106,9,38.158045
-1.011,12,38.19744
-0.409,12,38.229532
0.487,17,38.279602
-0.41,13,38.312693
-0.406,8,38.341082
0.49,15,38.389803
-0.109,12,38.420674
2.491,14,38.468552
0.493,13,38.508011
-0.109,12,38.543838
-0.106,10,38.576291
0.491,13,38.6183
-0.709,11,38.647709
1.892,12,38.681134
-0.104,7,38.700863
-1.01,11,38.739955
2.792,14,38.784163
1.591,11,38.821324
-0.708,10,38.856588
-0.409,12,38.898957
0.491,14,38.946221
-0.108,11,38.974746
0.191,13,39.018744
1.392,16,39.070625
0.192,12,39.106831
-0.412,15,39.146127
-0.11,14,39.195181
1.894,10,39.228719
0.189,15,39.276189
-0.408,11,39.308003
-0.109,12,39.348207
-0.409,12,39.38881
-0.411,14,39.431765
-0.71,12,39.470436
-0.705,7,39.494997
0.192,12,39.53666
-1.008,9,39.568337
1.895,9,39.594448
0.492,13,39.630767
0.19,15,39.675729
-0.107,10,39.710524
0.188,16,39.760752
0.493,12,39.800256
-0.711,13,39.840418
-0.11,13,39.879508
-0.409,12,39.919191
-0.708,10,39.949599
-0.711,13,39.993158
2.495,10,40.02696
-0.707,9,40.061071
-0.11,14,40.099594
-1.005,6,40.122344
-0.712,14,40.173463
0.492,14,40.21927
-1.004,5,40.235872
-0.707,9,40.262383
-0.41,13,40.296703
2.193,12,40.337029
-0.709,11,40.369974
1.388,20,40.430034
-0.106,10,40.463902
0.193,12,40.506644
2.795,11,40.535933
0.492,13,40.623103
0.493,12,40.672123
-0.405,8,40.698129
2.492,13,40.742637
0.491,15,40.79709
-0.107,11,40.832556
-0.415,18,40.884119
0.19,14,40.927216
-0.409,11,40.959101
2.193,12,40.992941
0.187,17,41.042544
-0.106,10,41.07026
-1.003,4,41.082594
-0.71,12,41.121761
-0.104,8,41.146353
-0.107,11,41.177067
0.488,16,41.22622
-0.108,11,41.262466
-0.706,8,41.287865
-0.113,17,41.342792
-0.709,11,41.372716
-0.408,11,41.411134
-0.107,10,41.437343
0.194,11,41.474614
-0.113,17,41.537819
0.194,10,41.577758
0.189,16,41.616481
2.19,14,41.659453
-0.41,13,41.700758
0.189,16,41.750567
2.191,14,41.787699
1.993,16,41.828737
0.189,15,41.875705
-0.708,10,41.917739
-0.109,13,41.955849
1.591,12,41.998895
-0.106,10,42.029738
0.193,12,42.067073
-0.408,11,42.104089
-0.11,14,42.142774
0.792,14,42.186372
0.792,14,42.233036
-0.114,17,42.282459
-0.708,10,42.362388
-1.005,6,42.383188
1.689,19,42.444168
0.79,16,42.491112
1.889,15,42.534326
-0.11,14,42.582281
0.189,15,42.633807
0.492,14,42.676288
0.194,10,42.713009
0.193,12,42.74675
-1.006,7,42.766808
-0.111,15,42.80891
1.887,16,42.854309
-0.408,10,42.88797
-0.41,13,42.927275
0.792,15,42.971542
1.889,15,43.010142
-0.713,15,43.055703
0.488,18,43.108287
0.79,16,43.156331
0.494,11,43.193255
-0.41,13,43.237292
-0.708,10,43.263715
-0.406,9,43.288014
-0.109,12,43.32717
0.786,20,43.384619
-0.11,14,43.433046
-0.112,16,43.477023
0.187,17,43.52706
-0.41,13,43.569431
3.387,19,43.626668
1.092,15,43.673702
0.19,14,43.720865
0.49,15,43.774771
-0.108,11,43.816926
-0.107,11,43.85214
1.291,11,43.886232
-0.405,8,43.914081
-0.703,5,43.937592
-0.109,12,43.972547
0.492,14,44.020776
-0.709,11,44.053572
-1.004,5,44.07182
-1.005,6,44.091351
2.788,17,44.144554
-0.415,17,44.190855
-0.41,13,44.225888
-0.407,10,44.25741
0.185,20,44.310891
-0.109,13,44.405594
1.893,11,44.448877
1.092,13,44.496179
2.49,16,44.544312
0.49,16,44.592528
0.187,18,44.645152
-0.108,12,44.687219
0.489,15,44.729727
-0.109,13,44.779103
0.194,11,44.810099
-0.105,9,44.839177
2.793,13,44.880394
-0.106,10,44.909389
0.49,16,44.965949
0.789,16,45.012216
2.193,12,45.053753
0.49,15,45.10244
-0.412,15,45.151922
-0.111,15,45.203604
-0.11,14,45.249085
0.992,9,45.274197
-0.407,10,45.309741
-0.703,5,45.326685
-0.709,11,45.361405
-0.112,15,45.410279
-0.409,12,45.450033
0.79,16,45.498712
-0.41,13,45.535214
2.791,15,45.582315
0.191,13,45.620144
-0.711,13,45.659574
0.192,13,45.699088
-0.405,8,45.727483
-1.007,8,45.754548
-0.705,7,45.775628
3.088,18,45.823245
0.192,13,45.857876
1.288,14,45.903394
-0.71,12,45.937187
2.19,14,45.982798
1.29,12,46.020222
3.392,15,46.073378
0.488,17,46.123752
-0.405,7,46.149274
-0.115,18,46.20796
-1.003,4,46.222213
-0.706,8,46.250861
1.594,9,46.27759
-1.01,11,46.316217
1.592,11,46.349287
0.493,13,46.38885
-0.113,17,46.438052
1.594,9,46.46736
-1.003,4,46.484261
-0.112,16,46.532651
-0.108,11,46.565182
-0.405,8,46.590126
1.89,13,46.635705
-0.105,9,46.666418
0.79,16,46.717077
-0.406,8,46.744947
-0.112,16,46.788963
-0.404,7,46.814408
-0.711,13,46.851794
0.187,18,46.903752
-0.411,14,46.9421
-0.111,15,46.988705
-0.112,15,47.039225
0.193,12,47.081029
1.892,12,47.120514
1.29,12,47.155753
-0.706,8,47.182045
0.189,15,47.224106
-0.109,12,47.263928
-0.409,12,47.29452
-0.711,13,47.339341
-0.108,11,47.377903
-0.706,8,47.403071
0.187,17,47.444705
-0.11,13,47.487528
0.192,13,47.52907
-0.409,12,47.570653
-0.408,11,47.604159
-0.71,12,47.642104
1.086,21,47.697908
-0.11,14,47.743695
0.191,14,47.782706
2.49,15,47.826391
-0.711,13,47.867402
3.089,17,47.91176
-0.109,13,47.953727
-0.109,12,47.993524
-0.409,12,48.034854
-0.409,12,48.077355
0.489,16,48.16887
-0.406,9,48.201968
-0.109,13,48.241222
2.188,17,48.297403
-0.705,7,48.320568
-0.708,10,48.348469
1.889,15,48.390891
-0.409,12,48.430444
-1.006,7,48.447683
-0.11,13,48.485807
-0.404,7,48.507936
-0.111,14,48.552836
-0.71,12,48.590826
-0.41,13,48.633983
-0.108,11,48.663669
-0.112,15,48.707947
-0.111,15,48.752707
0.189,16,48.802101
0.486,20,48.864115
-1.008,9,48.896202
-0.107,11,48.927089
2.187,17,48.980675
0.487,18,49.039363
-0.114,17,49.085569
0.188,16,49.136138
-1.004,5,49.151877
1.591,12,49.188008
