#{"t_start": 1762605792.5946324, "env_id": "None"}
r,l,t
-0.407,10,6.60293
-0.704,6,6.621789
-1.004,5,6.640672
-1.006,7,6.66344
-0.407,9,6.694151
-0.709,11,6.728992
-0.412,14,6.768332
-1.007,8,6.790493
-1.003,4,6.80473
-1.007,8,6.834015
-1.003,4,6.848594
-0.409,11,6.874952
1.293,9,6.899781
-0.406,8,6.928801
0.195,9,6.960096
-0.405,8,6.983274
-0.11,13,7.019194
-0.405,8,7.046464
-0.41,12,7.085477
-1.004,5,7.100302
-1.003,4,7.113844
1.588,14,7.161803
-1.004,5,7.178306
-1.003,4,7.191048
0.995,6,7.207308
-1.005,6,7.221946
-0.71,12,7.260073
-1.005,6,7.283563
-1.011,12,7.327726
0.489,15,7.375431
-1.009,10,7.4142
-1.01,11,7.449887
0.192,11,7.48258
-0.707,9,7.50974
-0.407,9,7.532411
-1.005,6,7.547802
1.596,6,7.569191
-0.108,11,7.609679
0.493,11,7.639318
-1.005,6,7.656163
-0.409,11,7.695709
-0.41,12,7.734123
-1.006,7,7.8027
-1.004,5,7.822279
-0.106,9,7.852835
-1.012,13,7.896971
-1.006,7,7.921033
-0.408,10,7.954184
-1.003,4,7.968016
-1.003,4,7.98
-0.405,7,8.004715
-1.005,6,8.027871
2.49,14,8.075285
0.193,11,8.109791
-1.009,10,8.139953
-0.406,8,8.16423
-1.004,5,8.180141
-0.709,11,8.214467
-0.407,9,8.249726
0.491,13,8.287357
-0.705,7,8.31235
-0.706,8,8.338692
-0.408,10,8.371557
-1.005,6,8.393847
-1.007,8,8.41928
-0.703,5,8.432942
1.295,7,8.456546
-0.405,7,8.475162
1.294,8,8.500092
0.485,19,8.556051
-0.705,7,8.583051
1.89,13,8.628409
-0.706,8,8.656335
-0.103,7,8.681731
-1.007,8,8.705975
1.893,10,8.72946
-0.106,9,8.757523
0.494,10,8.789019
-1.005,6,8.814304
2.192,12,8.85311
1.591,11,8.884707
-0.405,7,8.908157
-1.005,6,8.931472
-0.706,8,8.954293
-0.109,12,8.997411
0.193,10,9.024709
-1.008,9,9.054999
-0.705,7,9.079362
-0.706,8,9.105996
-0.105,8,9.134199
-1.004,5,9.150787
-0.705,7,9.170866
-1.005,6,9.193256
2.191,13,9.231966
-0.408,11,9.26615
-1.005,6,9.286185
1.593,9,9.317502
-1.005,6,9.337807
-0.11,13,9.371442
-0.408,11,9.407991
-1.003,4,9.422143
-0.707,9,9.454647
0.193,11,9.493474
-1.005,6,9.512666
-0.705,7,9.534682
-0.107,10,9.570046
0.194,10,9.605055
0.492,12,9.64181
-0.405,8,9.671503
-1.005,6,9.690492
-0.407,9,9.724586
-0.705,7,9.748928
-0.106,9,9.776828
3.093,12,9.817031
-0.411,14,9.861873
0.494,10,9.8974
-0.409,12,9.938953
-1.011,12,9.982721
1.591,11,10.017482
0.995,6,10.031881
-0.706,8,10.056585
-0.703,5,10.069616
-0.706,8,10.097784
0.491,14,10.142692
0.195,9,10.173545
-0.705,7,10.198917
0.192,13,10.245713
-0.404,7,10.268785
-0.706,8,10.296973
1.89,13,10.340708
-1.007,8,10.371753
-1.007,8,10.394523
-0.707,9,10.420276
-1.006,7,10.445072
1.593,9,10.475446
2.191,13,10.514561
-0.107,10,10.545247
-0.704,6,10.613876
0.994,7,10.642163
1.89,14,10.68803
1.29,12,10.722554
2.191,13,10.763494
-0.709,11,10.802906
0.194,10,10.834368
0.492,12,10.873659
-0.407,10,10.910536
-1.008,9,10.94287
-0.404,7,11.012293
0.995,6,11.029485
-0.405,8,11.057612
-1.008,9,11.092161
-0.405,8,11.115813
-0.706,8,11.138686
-1.01,11,11.173314
-1.007,8,11.199489
-0.711,13,11.241243
-1.004,5,11.253386
-0.712,14,11.29617
-1.007,8,11.327133
-0.705,7,11.351753
-0.704,6,11.370551
-0.407,10,11.399597
-0.107,10,11.436186
-1.008,9,11.466509
-0.705,7,11.492401
-0.41,12,11.533936
1.593,10,11.567731
-0.407,9,11.598127
-0.704,6,11.620918
-0.408,11,11.662951
-0.408,10,11.699708
-0.71,12,11.733253
1.59,12,11.768839
-0.109,13,11.815479
-1.006,7,11.842015
-0.113,17,11.887121
-0.705,7,11.907355
-0.706,8,11.933888
-0.704,6,11.959484
-0.106,9,11.986406
1.589,14,12.026582
0.992,9,12.061584
-0.707,9,12.090287
-0.706,8,12.1157
1.291,11,12.152784
-0.409,11,12.185244
-0.705,7,12.212855
-0.11,13,12.249035
1.594,9,12.281111
-1.003,4,12.297147
1.291,11,12.329687
-0.405,8,12.352945
1.587,16,12.406287
1.291,11,12.441105
1.296,6,12.461191
-0.706,8,12.483447
-1.012,13,12.527257
1.595,8,12.550504
-0.406,9,12.583766
-0.708,10,12.617374
-0.406,8,12.643344
1.594,9,12.675874
-0.705,7,12.704856
-0.404,7,12.727431
1.594,8,12.753052
-0.703,5,12.775993
1.594,9,12.807137
-0.705,7,12.829933
-1.003,4,12.843192
-0.706,8,12.873012
-0.709,11,12.90842
-0.408,10,12.944379
-0.404,7,12.967209
-0.706,8,12.993872
1.292,10,13.025889
-0.405,7,13.049848
0.79,15,13.088504
-1.007,8,13.111475
-0.708,10,13.146527
-0.408,10,13.183217
-0.709,11,13.219504
-0.405,8,13.248389
-1.007,8,13.276829
-0.706,8,13.303414
1.292,10,13.337708
-0.708,10,13.373878
-0.705,7,13.397123
-0.404,7,13.418873
-1.005,6,13.437725
-0.408,10,13.47672
-0.408,11,13.516458
-1.006,7,13.547946
-0.406,9,13.585202
1.894,9,13.612333
-0.704,6,13.634537
-0.707,9,13.714216
-0.707,9,13.754104
2.491,13,13.794742
-0.708,10,13.823403
-0.406,8,13.849307
1.594,8,13.876076
1.895,9,13.907513
-0.709,11,13.943967
-1.012,13,13.983491
0.189,14,14.02343
-0.407,10,14.054544
-1.007,8,14.084034
0.193,11,14.120208
-1.007,8,14.147182
-0.405,7,14.164832
-0.407,10,14.199237
-0.707,9,14.228661
-0.707,9,14.25799
1.591,11,14.295866
0.493,11,14.333081
-1.005,6,14.348392
-0.406,9,14.378536
-1.006,7,14.398757
-0.71,12,14.433615
-0.407,9,14.465009
-0.707,9,14.49581
0.993,8,14.523472
0.19,13,14.564838
1.891,13,14.608608
1.891,12,14.646348
-0.708,10,14.67851
-0.109,12,14.72208
0.189,14,14.76317
1.59,12,14.802652
-0.707,9,14.839549
-0.108,11,14.875959
-0.11,13,14.91621
-0.709,11,14.953522
-0.706,8,14.981497
1.594,8,15.010694
1.293,9,15.042363
-0.406,8,15.068053
0.194,10,15.096153
1.292,10,15.130055
-0.107,10,15.165219
-0.708,10,15.19775
-0.707,9,15.225607
-1.004,5,15.243689
1.596,6,15.265969
-0.41,13,15.30992
-0.106,9,15.332206
-1.007,8,15.36177
-0.705,7,15.391441
-0.707,9,15.417969
-0.406,8,15.442229
-1.008,9,15.476694
-0.108,11,15.519653
2.794,11,15.558481
0.984,17,15.607686
0.193,10,15.643837
-0.705,7,15.664632
1.588,14,15.712484
-0.407,9,15.739719
