#{"t_start": 1762600180.497511, "env_id": "None"}
r,l,t
0.0,18,8.29856
1.0,11,8.329104
-3.0,12,8.357508
-2.0,13,8.389247
-3.0,20,8.437441
-2.0,11,8.463952
-1.0,9,8.487305
0.0,19,8.532501
1.0,10,8.560659
1.0,8,8.582123
-3.0,19,8.61763
-1.0,6,8.634395
1.0,11,8.667351
-1.0,14,8.700086
-5.0,21,8.743788
1.0,6,8.763625
-1.0,9,8.796938
-2.0,13,8.842556
1.0,5,8.859407
-1.0,4,8.872013
1.0,12,8.907754
1.0,9,8.939969
-1.0,10,8.970987
1.0,8,8.994538
1.0,18,9.052103
1.0,16,9.142037
-1.0,9,9.179281
-2.0,14,9.223824
-1.0,10,9.251856
1.0,9,9.279785
1.0,8,9.30684
1.0,11,9.340547
1.0,7,9.362815
-4.0,17,9.413101
1.0,10,9.451288
-1.0,14,9.490668
1.0,11,9.52452
-1.0,8,9.550797
0.0,16,9.595076
1.0,4,9.604123
1.0,12,9.642765
-1.0,13,9.686654
1.0,7,9.707862
1.0,13,9.756744
1.0,8,9.780542
-1.0,13,9.824301
1.0,10,9.855842
-2.0,18,9.909461
-2.0,16,9.953421
1.0,11,9.990449
-2.0,17,10.038083
1.0,11,10.068197
1.0,12,10.100562
-2.0,13,10.137013
-1.0,14,10.175915
1.0,8,10.196115
1.0,4,10.2046
-1.0,8,10.2247
1.0,18,10.271321
1.0,13,10.301793
-1.0,10,10.32532
1.0,11,10.358606
1.0,6,10.371369
-1.0,4,10.382348
-1.0,8,10.403216
1.0,7,10.424879
1.0,9,10.44988
-9.0,24,10.504905
1.0,7,10.523947
-1.0,6,10.544859
1.0,14,10.575096
1.0,12,10.609968
-1.0,15,10.651171
1.0,11,10.686077
1.0,7,10.708416
-1.0,7,10.734497
-1.0,11,10.76976
1.0,6,10.788514
-2.0,20,10.840105
-1.0,13,10.876372
-1.0,11,10.903723
-1.0,13,10.935559
1.0,14,10.969647
1.0,11,10.999904
-1.0,7,11.018209
-1.0,11,11.050507
1.0,10,11.078354
-5.0,21,11.122285
-2.0,14,11.160295
1.0,7,11.174317
-1.0,9,11.199488
-1.0,13,11.224039
1.0,11,11.254876
1.0,10,11.277888
-1.0,10,11.301264
-1.0,12,11.327549
1.0,5,11.340308
1.0,7,11.36229
-1.0,12,11.393562
-1.0,14,11.427076
0.0,13,11.453739
1.0,6,11.468748
1.0,12,11.495564
-1.0,11,11.525322
-1.0,9,11.55014
-4.0,19,11.594779
1.0,7,11.606564
-1.0,5,11.621662
-3.0,18,11.66261
-2.0,13,11.690838
-4.0,19,11.729534
-6.0,25,11.77369
1.0,9,11.79228
1.0,7,11.812799
1.0,9,11.831916
-1.0,12,11.90871
1.0,8,11.931113
-2.0,19,11.980312
1.0,6,11.996017
1.0,4,12.003434
0.0,18,12.038111
-1.0,13,12.07435
-4.0,13,12.108607
1.0,13,12.145411
1.0,11,12.177349
-2.0,16,12.227045
-1.0,8,12.255451
1.0,7,12.282393
-1.0,11,12.325867
1.0,9,12.362427
1.0,11,12.39255
-1.0,4,12.407188
1.0,12,12.440827
1.0,4,12.457265
-1.0,7,12.481463
0.0,19,12.537626
-1.0,10,12.567924
-2.0,20,12.611219
1.0,12,12.645679
1.0,6,12.658069
1.0,13,12.689845
1.0,12,12.718496
1.0,11,12.745681
1.0,5,12.758907
1.0,10,12.788125
-1.0,8,12.813546
1.0,10,12.837574
-1.0,8,12.857025
1.0,12,12.896315
1.0,7,12.916299
-1.0,10,12.942681
1.0,13,12.980019
-4.0,21,13.020762
-5.0,16,13.057037
1.0,6,13.071828
-1.0,11,13.102774
-1.0,8,13.125643
-1.0,7,13.143192
1.0,8,13.157229
-2.0,14,13.18413
-5.0,17,13.214419
-1.0,9,13.23605
1.0,12,13.266907
-3.0,21,13.306214
1.0,7,13.32253
-1.0,5,13.337106
-1.0,8,13.357983
1.0,13,13.39196
1.0,10,13.41662
-1.0,7,13.438286
0.0,10,13.462132
1.0,7,13.481161
-1.0,5,13.492549
1.0,12,13.520436
-1.0,17,13.552318
-1.0,13,13.586345
1.0,12,13.619476
-2.0,15,13.655998
-5.0,21,13.701044
-1.0,8,13.721892
1.0,8,13.742643
-1.0,13,13.772032
-1.0,9,13.794386
-1.0,13,13.824594
1.0,11,13.853834
1.0,8,13.877797
1.0,9,13.90141
0.0,15,13.93323
1.0,10,13.956328
-1.0,10,13.980246
1.0,7,13.993902
1.0,11,14.06272
0.0,11,14.084031
0.0,13,14.114611
-1.0,11,14.138282
-1.0,10,14.163849
-21.0,41,14.221648
1.0,7,14.241651
1.0,9,14.26308
-1.0,8,14.284953
1.0,11,14.316456
-1.0,8,14.341216
1.0,13,14.367619
-1.0,19,14.402583
1.0,9,14.427076
-1.0,14,14.471164
1.0,10,14.498222
-1.0,7,14.516545
-2.0,11,14.54105
-1.0,10,14.567645
-1.0,8,14.586694
-1.0,7,14.605367
1.0,7,14.622213
-2.0,15,14.652138
1.0,9,14.671411
1.0,8,14.690122
-2.0,15,14.728045
-1.0,8,14.753433
1.0,11,14.780083
1.0,15,14.821665
-2.0,17,14.864244
-1.0,9,14.885966
1.0,8,14.905211
-1.0,12,14.934513
-1.0,13,14.966717
1.0,4,14.97927
1.0,5,14.990589
1.0,7,15.003902
1.0,11,15.030575
-1.0,15,15.072077
-3.0,16,15.107277
-2.0,17,15.146828
-1.0,13,15.180575
1.0,9,15.202147
1.0,11,15.231336
-1.0,10,15.259556
1.0,12,15.28986
-1.0,13,15.323666
-1.0,20,15.370101
1.0,7,15.385039
-1.0,6,15.399277
1.0,12,15.42836
-2.0,19,15.467449
1.0,9,15.491393
-1.0,10,15.518289
1.0,11,15.550504
-11.0,31,15.597609
1.0,6,15.609639
-3.0,22,15.65048
-3.0,18,15.682145
-1.0,12,15.706953
-1.0,8,15.722064
1.0,11,15.746444
1.0,6,15.759218
-1.0,15,15.788396
1.0,13,15.815143
-6.0,25,15.860107
1.0,7,15.874294
1.0,13,15.902915
1.0,5,15.914825
1.0,11,15.938067
-1.0,8,15.957397
1.0,8,15.976815
-3.0,22,16.015092
1.0,6,16.02611
1.0,6,16.038325
1.0,6,16.053363
0.0,13,16.077944
1.0,10,16.095762
1.0,5,16.11126
-3.0,20,16.149191
1.0,6,16.162026
-1.0,10,16.18431
1.0,14,16.213467
-13.0,29,16.26027
-1.0,8,16.283429
1.0,5,16.297364
-2.0,10,16.322393
1.0,6,16.33657
-1.0,11,16.36635
1.0,7,16.384102
-2.0,17,16.416229
-1.0,12,16.443974
-3.0,20,16.48743
-1.0,14,16.519903
1.0,7,16.535591
-1.0,11,16.555287
-1.0,15,16.587614
1.0,11,16.670807
-1.0,7,16.692929
1.0,7,16.709327
-2.0,13,16.743941
-7.0,23,16.782013
-1.0,13,16.820208
-1.0,13,16.852605
-1.0,11,16.881723
-1.0,11,16.909795
-1.0,5,16.923529
-1.0,13,16.953368
1.0,8,16.976303
1.0,9,17.000929
1.0,14,17.041664
-1.0,18,17.080082
-2.0,16,17.115587
1.0,7,17.134189
1.0,7,17.156256
1.0,10,17.184197
-1.0,10,17.21519
-2.0,19,17.253461
1.0,8,17.27061
-1.0,10,17.29837
1.0,8,17.319633
1.0,18,17.357631
-1.0,11,17.390234
-1.0,21,17.436422
1.0,6,17.451911
1.0,8,17.468489
-8.0,26,17.514232
1.0,9,17.537999
-6.0,19,17.569871
-1.0,15,17.607471
-1.0,9,17.631328
-1.0,8,17.648925
1.0,10,17.674464
1.0,10,17.698613
1.0,12,17.72921
-2.0,19,17.761526
1.0,11,17.783156
1.0,5,17.794028
1.0,14,17.827264
1.0,12,17.850431
-1.0,7,17.867283
1.0,12,17.897127
-1.0,10,17.924778
-4.0,19,17.958608
0.0,13,17.985384
1.0,10,18.007623
-1.0,15,18.046336
-2.0,14,18.077899
-7.0,28,18.134401
-15.0,33,18.186739
1.0,9,18.207899
1.0,8,18.228956
1.0,8,18.250577
-1.0,9,18.277055
-1.0,10,18.30509
-1.0,17,18.343415
1.0,5,18.351753
1.0,16,18.385776
-1.0,7,18.406402
-1.0,10,18.425771
-6.0,23,18.463855
1.0,10,18.484134
1.0,6,18.495691
-1.0,14,18.530742
-8.0,24,18.572001
-1.0,4,18.58269
1.0,5,18.596454
1.0,9,18.617714
1.0,10,18.643273
1.0,4,18.65258
-1.0,7,18.667888
1.0,5,18.6783
-1.0,12,18.708656
-1.0,14,18.739296
1.0,7,18.757784
-4.0,23,18.804484
-1.0,10,18.823847
1.0,8,18.841756
0.0,15,18.87698
0.0,17,18.916858
-1.0,9,18.943717
1.0,14,18.978834
-5.0,19,19.016689
0.0,16,19.052904
-5.0,23,19.102525
-1.0,8,19.123641
1.0,13,19.156387
1.0,11,19.179614
1.0,9,19.202137
-1.0,12,19.235834
1.0,11,19.265932
1.0,15,19.302571
0.0,17,19.335846
1.0,5,19.346594
-1.0,9,19.373273
-1.0,14,19.449642
1.0,14,19.535364
1.0,10,19.571043
-1.0,7,19.590396
-3.0,17,19.625351
1.0,8,19.643323
-1.0,10,19.669546
1.0,11,19.705863
-1.0,9,19.728657
-2.0,13,19.75695
-1.0,8,19.777833
1.0,11,19.806756
-1.0,13,19.834504
-1.0,12,19.865217
-3.0,21,19.914635
-1.0,10,19.946051
0.0,14,19.986092
1.0,10,20.014644
-1.0,9,20.046137
-1.0,5,20.066603
1.0,6,20.081405
-3.0,19,20.130735
1.0,12,20.15663
-3.0,21,20.197482
1.0,9,20.217586
-2.0,19,20.250481
0.0,13,20.276462
1.0,12,20.310628
-8.0,21,20.348227
1.0,8,20.36135
1.0,7,20.37379
1.0,10,20.394645
1.0,11,20.418638
1.0,15,20.455574
1.0,9,20.479694
1.0,5,20.493479
0.0,13,20.523608
0.0,16,20.553281
1.0,10,20.575551
-2.0,10,20.600939
-2.0,12,20.625901
1.0,9,20.64485
1.0,5,20.658028
1.0,5,20.671771
-1.0,16,20.703196
-1.0,14,20.733701
-1.0,7,20.750136
-6.0,27,20.805163
-6.0,21,20.839326
0.0,19,20.880161
1.0,8,20.899907
-1.0,8,20.922655
1.0,8,20.9418
-1.0,12,20.972316
-1.0,5,20.984838
1.0,11,21.013612
-2.0,16,21.045542
-1.0,13,21.078137
-1.0,11,21.106682
1.0,10,21.128802
1.0,7,21.145547
1.0,13,21.175589
-1.0,11,21.203387
1.0,6,21.217567
1.0,6,21.227509
1.0,13,21.255176
1.0,9,21.274736
-1.0,9,21.296978
-1.0,14,21.330646
-1.0,7,21.34926
-11.0,30,21.392732
-11.0,26,21.438402
-1.0,9,21.455582
-1.0,15,21.485052
-1.0,19,21.524139
1.0,11,21.553795
-3.0,22,21.592115
-1.0,12,21.621608
1.0,9,21.642105
1.0,7,21.661703
1.0,10,21.689073
-2.0,13,21.730544
-1.0,13,21.777883
1.0,8,21.804053
1.0,13,21.842822
1.0,4,21.854239
1.0,13,21.889731
-2.0,17,21.927433
1.0,10,21.952005
-1.0,10,21.977475
1.0,12,22.001554
1.0,9,22.024249
1.0,8,22.048225
1.0,10,22.073139
-1.0,12,22.148616
1.0,4,22.161174
1.0,10,22.187816
1.0,5,22.196417
0.0,16,22.23041
-1.0,6,22.249355
-5.0,21,22.287654
-8.0,28,22.333694
1.0,10,22.359356
1.0,9,22.382022
-1.0,7,22.399208
1.0,12,22.428632
1.0,10,22.452472
-1.0,14,22.491678
1.0,13,22.523116
-1.0,12,22.55389
-2.0,13,22.574901
-1.0,19,22.613476
1.0,10,22.634657
1.0,11,22.661871
-1.0,5,22.675297
-2.0,20,22.713726
-1.0,14,22.746812
1.0,8,22.76803
1.0,12,22.793313
1.0,12,22.826241
-1.0,12,22.854423
-1.0,7,22.872773
1.0,11,22.896985
1.0,12,22.928158
1.0,10,22.953126
0.0,15,22.987526
1.0,6,23.000764
0.0,13,23.036072
-1.0,19,23.071369
-9.0,29,23.114072
1.0,11,23.140549
1.0,8,23.161016
-4.0,22,23.203233
-1.0,9,23.223793
1.0,11,23.248848
1.0,10,23.272257
1.0,15,23.311678
-6.0,21,23.345125
-1.0,11,23.371371
-1.0,12,23.402817
0.0,12,23.42176
1.0,13,23.450087
-1.0,8,23.466111
1.0,13,23.501175
1.0,5,23.515942
-1.0,13,23.545242
1.0,11,23.575717
-5.0,21,23.621076
-5.0,21,23.662663
-1.0,13,23.694613
-4.0,19,23.73286
1.0,7,23.749778
-2.0,11,23.773371
1.0,12,23.803228
1.0,10,23.824997
0.0,18,23.866052
1.0,12,23.896219
0.0,15,23.929259
1.0,10,23.955652
1.0,9,23.977498
1.0,11,24.001747
1.0,10,24.024565
0.0,17,24.115084
-3.0,20,24.150066
-1.0,8,24.168911
-2.0,16,24.206605
1.0,14,24.238771
1.0,11,24.260855
-3.0,19,24.301461
-1.0,12,24.332979
-1.0,8,24.356867
-3.0,17,24.394194
-1.0,8,24.410213
1.0,10,24.434417
1.0,15,24.471207
1.0,8,24.495958
1.0,18,24.545633
1.0,4,24.553929
-1.0,9,24.578737
1.0,12,24.606331
-1.0,7,24.625407
1.0,14,24.657701
1.0,5,24.669164
-1.0,11,24.70075
1.0,10,24.722416
-1.0,11,24.743724
1.0,11,24.770363
-2.0,15,24.806241
1.0,15,24.846792
1.0,9,24.870704
1.0,12,24.894494
1.0,5,24.905313
1.0,12,24.931905
-3.0,11,24.954507
1.0,16,24.996373
-6.0,25,25.038751
-1.0,5,25.052387
-1.0,14,25.08839
-1.0,8,25.110062
-4.0,18,25.152469
-1.0,7,25.170183
1.0,12,25.195316
-3.0,21,25.233668
-2.0,15,25.271345
1.0,11,25.298535
1.0,9,25.313313
1.0,8,25.330929
1.0,16,25.366529
1.0,10,25.390114
-1.0,13,25.424375
-1.0,9,25.446633
1.0,14,25.482545
-1.0,6,25.492547
1.0,16,25.527034
1.0,8,25.54204
1.0,9,25.561226
-1.0,10,25.585088
-3.0,14,25.614169
-1.0,12,25.645464
0.0,14,25.674353
1.0,14,25.709227
1.0,10,25.736094
-1.0,7,25.754796
1.0,10,25.782267
