#{"t_start": 1762600449.2004163, "env_id": "None"}
r,l,t
-1.0,6,9.505274
-1.0,7,9.527172
1.0,5,9.540074
-1.0,6,9.559501
-1.0,4,9.575364
1.0,6,9.591055
1.0,5,9.613106
1.0,5,9.643625
1.0,4,9.666233
-1.0,11,9.699511
1.0,5,9.714694
1.0,5,9.731289
1.0,6,9.755875
1.0,6,9.77556
1.0,5,9.796594
1.0,7,9.836136
-1.0,9,9.869082
1.0,5,9.885015
1.0,5,9.903383
-1.0,8,9.929888
1.0,6,9.955302
1.0,8,10.012589
-1.0,10,10.073221
1.0,5,10.088546
-1.0,8,10.120117
-21.0,31,10.197967
1.0,5,10.216729
-16.0,28,10.276442
-1.0,8,10.308518
1.0,8,10.332432
1.0,7,10.355438
1.0,4,10.367981
-1.0,7,10.394548
1.0,5,10.408535
1.0,5,10.419777
1.0,6,10.438957
1.0,7,10.465528
-1.0,7,10.496685
1.0,7,10.52261
-1.0,9,10.55013
1.0,8,10.58025
-1.0,11,10.64916
-1.0,6,10.680353
-1.0,5,10.701114
1.0,6,10.722286
-1.0,5,10.737414
-1.0,5,10.75529
-1.0,7,10.777313
1.0,6,10.80053
1.0,7,10.838574
1.0,7,10.878812
1.0,7,10.911502
1.0,5,10.938292
1.0,7,10.989316
1.0,5,11.007386
1.0,13,11.067168
1.0,5,11.086309
1.0,4,11.098312
-1.0,4,11.119774
-1.0,6,11.153925
-1.0,6,11.20331
-1.0,7,11.236758
-1.0,9,11.272177
1.0,6,11.294345
-1.0,7,11.32644
1.0,5,11.341735
-1.0,12,11.381175
-1.0,9,11.428145
1.0,4,11.44844
1.0,5,11.467202
-1.0,7,11.487734
1.0,5,11.503121
-1.0,9,11.559818
1.0,6,11.585116
1.0,4,11.600214
1.0,8,11.62664
-1.0,4,11.639193
-1.0,7,11.662739
-1.0,5,11.681707
1.0,10,11.71103
-1.0,6,11.737474
1.0,6,11.756114
-1.0,10,11.800725
1.0,5,11.816437
-1.0,9,11.848547
1.0,4,11.866467
-1.0,7,11.889225
1.0,7,11.911572
-1.0,7,11.93175
1.0,14,11.978144
-1.0,6,11.995217
1.0,5,12.012506
1.0,4,12.029858
-1.0,7,12.050988
-1.0,7,12.073789
-1.0,7,12.098525
1.0,4,12.116257
1.0,4,12.130091
1.0,7,12.153969
-1.0,11,12.189825
1.0,4,12.202796
-1.0,9,12.231102
1.0,8,12.257853
-1.0,5,12.27369
1.0,7,12.298315
-1.0,8,12.326151
-1.0,11,12.359789
-1.0,11,12.398403
-1.0,5,12.416352
1.0,6,12.435435
1.0,7,12.456896
1.0,4,12.468499
1.0,5,12.489299
-24.0,37,12.546627
1.0,4,12.560824
1.0,5,12.57621
1.0,5,12.599005
1.0,4,12.610835
1.0,8,12.638066
-1.0,7,12.659962
1.0,8,12.690585
-1.0,8,12.716163
1.0,4,12.728181
1.0,5,12.74478
1.0,5,12.763531
1.0,5,12.778185
1.0,4,12.795677
1.0,16,12.857013
-1.0,6,12.886804
1.0,4,12.896845
1.0,6,12.916683
1.0,6,12.937776
1.0,7,12.965796
-1.0,8,12.992267
1.0,4,13.004194
1.0,5,13.021637
1.0,6,13.040219
1.0,6,13.059433
1.0,7,13.078583
1.0,4,13.091099
1.0,8,13.125098
1.0,7,13.150056
1.0,4,13.163091
-1.0,6,13.184609
1.0,4,13.202541
-1.0,7,13.222348
-1.0,6,13.244444
1.0,7,13.268604
1.0,5,13.284674
1.0,6,13.300395
-1.0,12,13.336642
1.0,4,13.347068
-1.0,8,13.376367
1.0,8,13.402974
1.0,4,13.414363
1.0,5,13.433143
1.0,10,13.512755
-1.0,6,13.540772
1.0,4,13.5511
-1.0,7,13.571754
1.0,12,13.61097
1.0,4,13.621539
-1.0,6,13.640794
1.0,5,13.658519
-1.0,6,13.691609
1.0,5,13.717385
1.0,11,13.752258
-1.0,11,13.780983
1.0,7,13.807129
-1.0,6,13.821846
1.0,4,13.834054
1.0,7,13.855033
1.0,4,13.869773
1.0,11,13.908109
1.0,9,13.939433
1.0,5,13.957687
1.0,15,14.002727
1.0,4,14.01863
1.0,7,14.04571
1.0,8,14.071545
-1.0,7,14.099505
1.0,8,14.151597
1.0,4,14.172742
1.0,6,14.194119
-1.0,7,14.216475
-1.0,11,14.280293
-1.0,11,14.321313
-1.0,11,14.352785
1.0,9,14.387509
1.0,6,14.404879
1.0,9,14.427102
-1.0,7,14.45298
1.0,6,14.482958
1.0,8,14.510204
-70.0,88,14.775394
1.0,5,14.808317
1.0,4,14.843522
1.0,5,14.886574
1.0,4,14.919318
1.0,5,14.947062
1.0,6,14.974006
1.0,4,14.986081
1.0,4,14.998452
1.0,5,15.013935
1.0,5,15.03515
1.0,4,15.059474
1.0,5,15.106043
1.0,8,15.139588
1.0,4,15.154726
1.0,6,15.172327
-1.0,9,15.201185
1.0,5,15.21877
1.0,5,15.237386
1.0,10,15.272001
1.0,5,15.288477
-1.0,5,15.304218
1.0,5,15.321569
1.0,4,15.336264
1.0,5,15.354508
1.0,7,15.380772
1.0,5,15.399819
1.0,6,15.423383
1.0,13,15.464209
1.0,4,15.475937
1.0,4,15.494314
1.0,6,15.514567
1.0,6,15.532384
1.0,4,15.542577
1.0,5,15.558252
1.0,7,15.578841
1.0,5,15.593643
-1.0,5,15.613785
1.0,5,15.634874
-1.0,8,15.689182
1.0,5,15.725834
1.0,4,15.743651
1.0,5,15.764328
-19.0,34,15.825196
1.0,6,15.843023
1.0,8,15.868384
-1.0,10,15.948154
1.0,7,15.980903
1.0,11,16.010881
-1.0,10,16.04566
1.0,4,16.059392
1.0,4,16.069309
1.0,8,16.095522
-1.0,6,16.112239
1.0,4,16.129887
1.0,4,16.142423
-1.0,6,16.163492
1.0,9,16.19082
1.0,5,16.211309
1.0,5,16.238871
-1.0,10,16.277885
-1.0,10,16.314933
1.0,4,16.330163
-1.0,5,16.347354
1.0,6,16.365062
1.0,8,16.39252
1.0,5,16.413615
-1.0,5,16.430649
-1.0,5,16.448586
1.0,6,16.470691
1.0,7,16.496222
1.0,4,16.512262
-1.0,6,16.539101
1.0,4,16.551841
-1.0,10,16.611797
1.0,5,16.636447
1.0,12,16.67591
1.0,5,16.688578
-1.0,12,16.729599
1.0,8,16.767165
1.0,4,16.779219
-1.0,6,16.798276
-1.0,7,16.824621
1.0,10,16.858233
-1.0,4,16.876214
1.0,4,16.888408
1.0,4,16.90427
1.0,6,16.927957
1.0,12,16.96597
-16.0,29,17.034397
1.0,4,17.056287
1.0,8,17.088209
-1.0,9,17.117582
1.0,4,17.130465
1.0,6,17.149075
1.0,5,17.164782
-1.0,7,17.183601
1.0,5,17.196944
-1.0,6,17.220623
-1.0,7,17.2448
1.0,8,17.265716
-1.0,12,17.310493
1.0,8,17.338061
1.0,7,17.371438
1.0,4,17.398003
1.0,6,17.43985
-1.0,9,17.504171
1.0,4,17.53704
1.0,7,17.588745
1.0,4,17.604767
-1.0,7,17.651927
1.0,6,17.677874
-1.0,7,17.702058
1.0,4,17.714166
1.0,4,17.729249
-1.0,6,17.747262
1.0,4,17.757385
1.0,4,17.768533
1.0,7,17.798332
1.0,4,17.810791
1.0,4,17.821977
1.0,4,17.834608
-1.0,7,17.861458
0.0,13,17.895458
1.0,8,17.919309
1.0,9,17.942122
1.0,6,17.963024
1.0,6,17.980173
1.0,6,17.995393
1.0,4,18.006325
-1.0,8,18.031048
1.0,7,18.052202
1.0,5,18.064626
1.0,6,18.078825
-1.0,10,18.116412
1.0,5,18.131591
1.0,4,18.144213
1.0,4,18.156748
1.0,4,18.170539
-1.0,6,18.191004
1.0,5,18.205401
-1.0,11,18.240016
1.0,4,18.254356
-1.0,12,18.29211
1.0,4,18.303972
-1.0,4,18.317609
1.0,4,18.333307
1.0,5,18.348453
1.0,4,18.362782
1.0,4,18.37455
1.0,6,18.393811
1.0,6,18.413355
1.0,4,18.426645
1.0,7,18.448984
-1.0,5,18.464544
1.0,7,18.48712
1.0,5,18.499302
-1.0,10,18.525363
-1.0,8,18.56512
1.0,5,18.584587
1.0,4,18.597637
1.0,4,18.607115
1.0,7,18.624766
0.0,12,18.655912
-1.0,7,18.677372
-1.0,7,18.702058
1.0,4,18.716157
1.0,4,18.725485
1.0,6,18.740424
1.0,7,18.770009
-1.0,4,18.806716
-1.0,8,18.851843
1.0,4,18.862942
1.0,4,18.874434
-1.0,6,18.900907
1.0,4,18.915411
1.0,4,18.928404
1.0,4,18.940713
1.0,6,18.962847
-1.0,4,18.976627
-1.0,7,19.002398
-1.0,11,19.037101
1.0,4,19.054014
-1.0,7,19.074637
-1.0,8,19.099166
1.0,4,19.112173
1.0,7,19.139632
1.0,4,19.151496
1.0,4,19.164678
-1.0,7,19.187612
1.0,4,19.200667
1.0,7,19.222515
1.0,9,19.248819
1.0,6,19.264381
-1.0,8,19.288567
-1.0,5,19.305728
1.0,7,19.321767
-1.0,5,19.33806
1.0,10,19.373828
1.0,4,19.384889
1.0,5,19.4
1.0,4,19.412055
1.0,5,19.434978
-1.0,7,19.452596
1.0,12,19.488497
1.0,4,19.503222
1.0,4,19.520977
1.0,4,19.533413
1.0,7,19.558734
-1.0,9,19.591451
1.0,12,19.646375
1.0,6,19.677691
1.0,4,19.696342
-1.0,4,19.719675
-1.0,9,19.769485
1.0,6,19.822206
1.0,7,19.859186
1.0,7,19.881697
1.0,5,19.900727
1.0,6,19.919087
1.0,5,19.939371
1.0,13,19.984565
1.0,8,20.037416
-1.0,8,20.082811
-1.0,8,20.111627
1.0,7,20.131441
-1.0,6,20.154263
-1.0,5,20.170077
1.0,7,20.193965
1.0,4,20.205716
-1.0,9,20.23931
1.0,4,20.251024
1.0,5,20.2669
-1.0,9,20.294999
1.0,5,20.320187
1.0,6,20.338514
1.0,4,20.35057
1.0,5,20.363728
1.0,4,20.38035
1.0,13,20.422442
1.0,10,20.457868
1.0,4,20.469584
1.0,9,20.498995
1.0,7,20.519429
-1.0,8,20.547631
1.0,5,20.563612
1.0,5,20.584898
1.0,5,20.598879
-1.0,8,20.626665
1.0,4,20.641667
-1.0,5,20.660035
1.0,4,20.672348
1.0,5,20.684692
1.0,4,20.698404
1.0,4,20.711695
-1.0,7,20.73371
1.0,4,20.744208
1.0,4,20.759723
1.0,4,20.773419
-1.0,8,20.795499
1.0,4,20.807094
-1.0,5,20.823988
1.0,4,20.841944
-1.0,8,20.892721
1.0,4,20.909933
1.0,6,20.953535
-1.0,10,20.998257
1.0,14,21.042104
-1.0,6,21.05836
1.0,7,21.078472
1.0,4,21.095509
1.0,4,21.112248
1.0,7,21.141119
-1.0,6,21.163743
-1.0,11,21.200863
-1.0,4,21.216858
1.0,5,21.228289
1.0,4,21.240244
1.0,7,21.26752
-1.0,11,21.30317
1.0,5,21.318084
-1.0,8,21.341796
1.0,5,21.360772
1.0,5,21.376196
1.0,4,21.388545
1.0,14,21.428303
1.0,7,21.454462
1.0,5,21.471966
-1.0,9,21.500158
1.0,4,21.512331
1.0,4,21.526497
1.0,5,21.544041
1.0,4,21.556138
1.0,5,21.570518
1.0,4,21.588254
-1.0,8,21.613363
-1.0,6,21.631879
-1.0,7,21.65619
1.0,4,21.671752
1.0,5,21.686514
-1.0,12,21.724294
1.0,11,21.756009
1.0,4,21.77078
1.0,10,21.801872
-1.0,7,21.82654
-1.0,12,21.861936
1.0,6,21.887921
-1.0,10,21.920502
1.0,4,21.932238
1.0,4,21.9461
1.0,5,21.964872
-1.0,6,21.982112
-1.0,12,22.01796
1.0,4,22.029709
1.0,4,22.043822
1.0,5,22.057783
1.0,9,22.095366
1.0,5,22.111371
1.0,6,22.132312
1.0,6,22.165102
1.0,6,22.202753
1.0,4,22.21964
1.0,4,22.235284
1.0,4,22.246694
1.0,5,22.260731
1.0,4,22.273461
1.0,6,22.295256
1.0,5,22.321608
1.0,4,22.344522
1.0,8,22.376326
1.0,4,22.393062
1.0,6,22.410524
1.0,4,22.422009
1.0,4,22.432223
1.0,6,22.451866
-1.0,6,22.470995
1.0,7,22.491569
1.0,4,22.50358
1.0,7,22.527551
1.0,4,22.538044
1.0,4,22.550104
1.0,4,22.561491
1.0,5,22.580289
1.0,4,22.591706
1.0,4,22.603666
1.0,7,22.619829
-1.0,12,22.656209
1.0,6,22.676442
1.0,8,22.703069
1.0,8,22.731718
1.0,4,22.746709
1.0,8,22.771304
1.0,4,22.783344
1.0,6,22.800213
1.0,4,22.815457
-1.0,9,22.842687
1.0,4,22.853279
1.0,4,22.864614
1.0,8,22.89299
1.0,4,22.904098
1.0,6,22.92161
1.0,5,22.935072
1.0,6,22.958488
1.0,6,22.974769
1.0,4,22.985555
-1.0,10,23.018767
1.0,8,23.045806
1.0,4,23.056211
1.0,6,23.073571
1.0,4,23.084465
-1.0,8,23.112196
1.0,4,23.125638
1.0,6,23.146327
1.0,6,23.163836
-1.0,12,23.208396
-1.0,8,23.232389
-1.0,11,23.280521
1.0,4,23.299971
1.0,5,23.322659
1.0,5,23.355065
1.0,7,23.394315
1.0,10,23.434434
1.0,6,23.45927
1.0,15,23.502237
1.0,10,23.536969
1.0,7,23.558337
1.0,4,23.574095
1.0,4,23.585957
1.0,6,23.602524
-1.0,14,23.641625
1.0,5,23.662153
1.0,5,23.681177
-1.0,8,23.709638
1.0,10,23.742133
1.0,5,23.76086
1.0,6,23.779249
1.0,7,23.801766
1.0,4,23.812568
1.0,4,23.826382
1.0,4,23.838222
1.0,5,23.851078
1.0,6,23.868786
-1.0,6,23.888614
1.0,5,23.902114
1.0,4,23.915136
1.0,4,23.924506
1.0,9,23.983942
1.0,6,24.017936
1.0,4,24.031111
1.0,9,24.065317
1.0,8,24.115489
1.0,5,24.135444
1.0,9,24.162118
1.0,4,24.173434
1.0,7,24.201002
1.0,8,24.221641
-1.0,9,24.248704
-41.0,52,24.317402
1.0,4,24.338728
1.0,4,24.369317
1.0,5,24.399506
1.0,5,24.434198
1.0,6,24.488344
1.0,4,24.513121
-23.0,35,24.57203
1.0,7,24.592205
1.0,8,24.621081
1.0,6,24.642766
1.0,11,24.676555
1.0,4,24.690909
1.0,4,24.706944
-1.0,8,24.729053
1.0,5,24.747414
1.0,5,24.763441
-1.0,9,24.793738
1.0,4,24.804757
-94.0,110,24.933768
1.0,4,24.948384
-1.0,9,24.983522
-44.0,56,25.059146
1.0,9,25.088877
1.0,6,25.108688
-1.0,9,25.177367
1.0,4,25.199299
1.0,4,25.220651
1.0,12,25.257643
1.0,4,25.288107
1.0,6,25.339289
1.0,9,25.379589
1.0,7,25.399703
1.0,5,25.418402
-1.0,12,25.455678
1.0,11,25.492157
1.0,5,25.507209
1.0,4,25.526417
1.0,5,25.544371
1.0,7,25.571746
1.0,5,25.587429
1.0,4,25.599788
1.0,8,25.622949
1.0,5,25.635522
1.0,4,25.646838
1.0,6,25.669198
1.0,6,25.685567
1.0,4,25.698773
1.0,9,25.730075
1.0,4,25.74372
1.0,6,25.76267
1.0,5,25.777604
1.0,4,25.79031
1.0,5,25.811032
1.0,8,25.835445
1.0,4,25.849755
-1.0,7,25.869015
1.0,4,25.88289
1.0,4,25.893622
-1.0,7,25.920384
1.0,4,25.932086
1.0,4,25.948116
-1.0,10,25.982226
1.0,4,25.994018
1.0,4,26.016981
1.0,4,26.039413
1.0,5,26.073818
-1.0,9,26.111418
1.0,6,26.129318
1.0,4,26.155684
1.0,7,26.195047
-1.0,7,26.222902
-1.0,9,26.249615
1.0,5,26.267357
-1.0,8,26.292953
1.0,4,26.303962
1.0,4,26.314819
1.0,5,26.332658
1.0,12,26.371799
1.0,5,26.387676
-1.0,10,26.427204
1.0,8,26.453666
1.0,9,26.480494
-1.0,6,26.501528
-1.0,8,26.527129
1.0,4,26.541602
1.0,12,26.578398
1.0,6,26.593732
1.0,13,26.631568
1.0,5,26.648975
1.0,4,26.659673
1.0,4,26.669731
-1.0,8,26.703279
1.0,4,26.722691
1.0,4,26.735045
1.0,5,26.752326
1.0,7,26.777477
-1.0,6,26.802676
1.0,11,26.835205
1.0,10,26.863472
1.0,4,26.87569
-1.0,10,26.915085
1.0,9,26.940768
1.0,6,26.958149
1.0,9,26.983901
1.0,8,27.014834
1.0,12,27.052626
1.0,5,27.067301
1.0,4,27.084883
1.0,9,27.118827
-1.0,10,27.148542
1.0,7,27.169604
1.0,4,27.181674
1.0,4,27.199041
1.0,5,27.214952
-1.0,8,27.239947
1.0,4,27.251767
1.0,4,27.266162
-1.0,7,27.287929
-1.0,6,27.307972
1.0,4,27.319959
1.0,5,27.335345
1.0,8,27.35973
1.0,6,27.376533
1.0,6,27.393506
1.0,4,27.408384
1.0,4,27.420041
1.0,5,27.436607
1.0,5,27.454325
-38.0,48,27.527049
1.0,8,27.551223
1.0,5,27.564091
1.0,8,27.58917
-1.0,10,27.664922
1.0,5,27.698695
-1.0,13,27.747304
1.0,6,27.767497
1.0,5,27.787142
1.0,4,27.799424
1.0,4,27.810798
1.0,4,27.821748
1.0,5,27.83994
1.0,4,27.851861
1.0,5,27.867323
-1.0,6,27.889373
1.0,5,27.905659
1.0,5,27.920659
1.0,4,27.932503
1.0,7,27.979199
-1.0,6,28.028555
1.0,5,28.053025
1.0,4,28.064953
1.0,7,28.095631
1.0,5,28.124428
1.0,5,28.143281
1.0,4,28.160513
1.0,7,28.189462
-28.0,40,28.278118
1.0,4,28.292282
1.0,8,28.335908
1.0,5,28.364844
1.0,4,28.398682
1.0,5,28.428593
1.0,4,28.445707
1.0,4,28.457798
-1.0,6,28.480816
1.0,6,28.497384
1.0,9,28.52171
1.0,6,28.542186
1.0,4,28.563936
1.0,4,28.580321
1.0,7,28.608508
-1.0,9,28.637588
-1.0,5,28.655916
1.0,4,28.676221
1.0,9,28.743712
-1.0,8,28.791933
-1.0,7,28.82601
1.0,4,28.838874
1.0,7,28.856747
1.0,5,28.87139
1.0,5,28.904193
1.0,4,28.923671
-1.0,7,28.953611
-1.0,8,28.980201
1.0,10,29.020939
1.0,6,29.038503
-1.0,11,29.077165
1.0,5,29.092787
1.0,5,29.118655
-1.0,10,29.170521
1.0,5,29.186882
1.0,4,29.204171
1.0,9,29.231868
1.0,10,29.263616
-1.0,5,29.278831
1.0,4,29.291567
1.0,6,29.311074
-1.0,9,29.339088
1.0,5,29.358219
1.0,5,29.385042
1.0,5,29.405839
-1.0,8,29.433623
1.0,8,29.457147
1.0,5,29.47753
1.0,5,29.49516
1.0,5,29.51076
1.0,5,29.524958
1.0,7,29.545522
1.0,14,29.589306
1.0,4,29.598888
1.0,7,29.620137
1.0,4,29.63073
1.0,5,29.655232
1.0,6,29.675363
1.0,6,29.715788
1.0,6,29.744942
1.0,4,29.762552
1.0,5,29.779908
-1.0,7,29.79935
1.0,6,29.826728
1.0,5,29.846788
-1.0,8,29.881838
1.0,4,29.894605
1.0,6,29.914969
1.0,10,29.946901
1.0,4,29.964291
1.0,4,29.979417
1.0,4,29.991527
1.0,7,30.025022
1.0,4,30.042717
1.0,7,30.06632
-2.0,12,30.112626
1.0,8,30.149577
-1.0,6,30.181168
1.0,8,30.215797
-1.0,7,30.239089
1.0,14,30.285201
-1.0,5,30.302488
1.0,5,30.317571
1.0,4,30.32884
1.0,4,30.345137
1.0,5,30.358958
-1.0,7,30.378484
1.0,6,30.393902
1.0,9,30.424843
1.0,4,30.438465
1.0,5,30.451986
1.0,8,30.480172
