#{"t_start": 1762630799.404159, "env_id": "None"}
r,l,t
-0.41,9,7.1803
-0.42,11,7.216474
1.14,4,7.229552
-0.65,8,7.249374
-0.67,8,7.26903
-0.44,11,7.302228
-0.64,9,7.336089
-0.62,9,7.366649
-0.6,9,7.394343
1.14,4,7.406606
1.14,4,7.418273
1.14,4,7.428224
-0.72,7,7.450854
-0.52,10,7.481394
1.41,8,7.507205
-0.68,9,7.534722
-0.48,12,7.569339
1.14,4,7.581145
-0.67,8,7.605152
-0.67,8,7.630309
-0.66,7,7.654371
-0.5,9,7.683577
-0.55,10,7.713903
-0.56,10,7.750665
-0.67,8,7.775066
-0.44,11,7.811694
-0.45,10,7.842554
1.39,8,7.866359
-0.67,8,7.884697
-0.69,10,7.919618
-0.71,9,7.944542
1.29,6,7.964017
-0.44,10,7.998203
-0.71,6,8.067758
-0.74,9,8.096939
1.14,4,8.107692
-0.73,8,8.128948
-0.59,11,8.157016
-0.62,9,8.185143
-0.73,8,8.209214
1.14,4,8.220714
-0.54,9,8.245959
1.14,4,8.25807
1.54,9,8.287476
-0.22,12,8.328887
-0.77,7,8.349981
-0.54,8,8.37162
-0.72,8,8.395244
-0.61,8,8.416628
-0.63,10,8.444975
-0.65,9,8.471306
-0.51,11,8.509915
-0.49,12,8.545089
-0.6,9,8.56773
-0.51,10,8.597487
1.14,4,8.610696
-0.61,8,8.639591
-0.62,9,8.661775
1.14,4,8.671935
-0.83,7,8.691209
-0.73,8,8.713621
-0.39,10,8.741181
-0.78,8,8.760515
1.29,6,8.777886
-0.65,8,8.800895
-0.57,11,8.835966
-0.59,8,8.861249
1.14,4,8.874365
-0.44,9,8.900374
1.14,4,8.910379
-0.42,11,8.941975
1.14,4,8.949973
-0.54,8,8.974847
-0.74,9,9.00138
1.29,6,9.01707
1.14,4,9.026438
-0.67,8,9.045988
1.14,4,9.056334
-0.83,7,9.077064
-0.59,8,9.103106
-0.72,8,9.128129
1.29,6,9.147616
1.29,6,9.167389
-0.69,10,9.199732
-0.58,11,9.231697
-0.62,9,9.253103
1.29,6,9.267275
-0.52,10,9.29466
-0.29,10,9.327097
-0.67,8,9.349418
1.14,4,9.361306
-0.43,11,9.394603
-0.55,10,9.418638
-0.53,11,9.453704
1.14,4,9.46314
1.14,4,9.475772
-0.68,9,9.502564
1.14,4,9.51126
-0.49,9,9.539915
-0.5,9,9.56554
-0.64,7,9.581393
1.65,12,9.618022
-0.83,7,9.63896
-0.71,6,9.662641
1.14,4,9.67627
-0.67,8,9.699739
-0.52,10,9.727495
-0.78,8,9.754485
1.29,6,9.774461
1.19,5,9.79074
1.14,4,9.803213
-0.67,8,9.827217
-0.68,9,9.853085
-0.71,8,9.874639
-0.78,8,9.899873
1.71,10,9.927096
-0.74,10,9.957137
-0.57,9,9.987539
-0.66,7,10.01198
-0.63,9,10.038831
-0.67,8,10.057168
-0.37,12,10.092238
1.14,4,10.104473
-0.55,9,10.129589
1.14,4,10.140766
-0.67,8,10.16376
1.14,4,10.176435
-0.67,8,10.19778
-0.71,7,10.221482
-0.78,8,10.24508
1.61,10,10.275849
-0.67,8,10.297763
-0.52,10,10.329184
-0.78,8,10.353028
1.19,5,10.368084
-0.67,8,10.389108
1.14,4,10.399772
-0.51,9,10.429763
1.14,4,10.443293
-0.4,12,10.482881
-0.73,8,10.50935
-0.66,7,10.52994
-0.39,11,10.55861
1.44,8,10.580782
-0.61,8,10.601664
1.14,4,10.612952
-0.68,9,10.63799
-0.49,9,10.667192
-0.62,9,10.689606
-0.74,6,10.708764
-0.61,8,10.731308
1.56,9,10.759429
-0.49,11,10.792848
-0.55,9,10.822962
-0.5,10,10.854626
-0.44,10,10.886668
1.14,4,10.898079
-0.68,8,10.920601
-0.37,11,10.944559
-0.49,9,10.968671
-0.54,9,10.994559
1.29,6,11.010019
-0.73,8,11.037141
-0.56,8,11.067483
-0.72,8,11.096678
-0.6,9,11.124857
-0.52,11,11.200368
-0.52,10,11.241706
1.56,9,11.261743
1.14,4,11.273213
1.14,4,11.28301
-0.29,11,11.317785
-0.69,11,11.352154
-0.67,8,11.375041
-0.36,11,11.411598
1.14,4,11.424437
1.29,6,11.440346
-0.67,8,11.467053
1.14,4,11.476836
1.29,6,11.494173
1.19,5,11.510557
-0.51,9,11.538789
-0.92,5,11.556957
-0.17,13,11.596285
