#{"t_start": 1762652339.085097, "env_id": "None"}
r,l,t
-0.92,5,20.940525
1.19,5,20.963924
1.14,4,20.975353
1.14,4,20.987859
-0.68,10,21.035922
1.28,7,21.060801
-0.77,7,21.087417
-0.92,5,21.113185
-0.93,6,21.135069
1.14,4,21.147064
1.14,4,21.156903
1.18,6,21.175269
1.24,6,21.195201
-0.86,4,21.216849
-0.81,5,21.232983
-0.83,7,21.257972
1.19,5,21.274358
1.14,4,21.289509
-0.87,5,21.306602
1.19,5,21.321733
1.19,5,21.335693
1.29,6,21.352489
-0.91,4,21.366346
1.14,4,21.378973
-0.98,5,21.396159
-0.87,6,21.417267
-0.86,4,21.430809
1.14,4,21.440959
-0.98,5,21.457435
-0.77,7,21.482092
1.24,6,21.50156
-0.77,7,21.528919
-0.91,4,21.542627
-0.79,9,21.574634
-0.91,4,21.591051
-0.91,4,21.60358
1.14,4,21.61569
-0.81,5,21.634269
1.19,7,21.657306
1.29,7,21.68059
-0.82,7,21.705073
1.14,4,21.717919
1.14,4,21.730109
-0.76,6,21.750746
1.19,5,21.766152
1.29,6,21.784233
1.14,4,21.795228
-0.81,5,21.813075
-0.81,5,21.833905
1.14,4,21.849295
1.19,5,21.866056
-0.91,4,21.879686
-0.78,8,21.907446
1.14,4,21.919574
1.14,4,21.934561
1.29,6,21.955693
1.19,5,21.971588
1.14,4,21.984286
1.29,6,22.002224
1.19,5,22.021159
1.24,6,22.039033
-0.72,7,22.06344
1.19,5,22.078699
1.14,4,22.090119
1.28,7,22.112705
1.14,4,22.123003
-0.87,5,22.142423
1.14,4,22.159861
1.19,5,22.182626
-0.81,5,22.201418
1.14,4,22.21584
1.14,4,22.228154
-0.86,4,22.240495
-0.81,5,22.25967
-0.81,6,22.281433
1.14,4,22.294406
-0.81,5,22.317923
1.19,5,22.352164
1.24,6,22.384358
-0.92,5,22.405772
1.19,5,22.421696
-0.91,4,22.435975
-0.71,7,22.459781
1.14,4,22.473941
-0.76,5,22.49392
1.29,6,22.524519
1.28,7,22.547657
-0.82,6,22.56675
1.17,7,22.590749
1.23,7,22.615188
-0.91,4,22.628051
1.14,4,22.639595
1.19,5,22.655861
-0.91,4,22.670285
-0.76,6,22.708314
-0.97,4,22.728566
-0.91,4,22.746973
1.19,5,22.765402
1.14,4,22.780684
1.14,4,22.791952
1.14,4,22.80421
-0.74,7,22.828778
1.24,6,22.846925
1.14,4,22.858426
-0.76,6,22.880807
-0.91,4,22.895118
-0.76,5,22.912586
1.14,4,22.923747
1.14,4,22.938016
1.19,5,22.953612
1.14,4,22.966262
-0.86,4,22.97911
1.24,6,23.000337
1.19,5,23.017157
1.39,8,23.047927
1.14,4,23.058292
-0.81,5,23.075228
-0.76,6,23.096551
1.24,5,23.111664
1.14,4,23.12328
1.14,4,23.138493
1.14,4,23.150378
1.19,5,23.164617
-0.81,5,23.180679
-0.83,7,23.204419
-0.82,6,23.223762
-0.91,4,23.237774
1.19,5,23.266347
-0.86,5,23.298397
-0.81,5,23.316067
1.29,6,23.33316
1.14,4,23.345479
1.13,5,23.36189
-0.91,4,23.376355
-0.89,8,23.404993
1.14,4,23.447252
-0.82,6,23.474735
1.14,4,23.488835
1.18,6,23.508173
1.13,5,23.525528
1.19,5,23.540416
1.29,6,23.566072
-0.98,5,23.587082
-0.87,6,23.606333
1.14,4,23.618186
-0.69,10,23.654123
-0.93,6,23.693384
-0.91,4,23.721112
1.29,6,23.755311
-0.77,7,23.783805
1.19,5,23.80241
-0.91,4,23.82139
1.14,4,23.839452
1.18,6,23.866608
1.19,5,23.88429
1.14,4,23.896441
1.19,5,23.911271
-0.82,6,23.930871
1.14,4,23.943814
1.17,7,23.969207
-0.81,5,23.985491
1.14,4,23.997403
1.14,4,24.010193
1.19,5,24.026727
1.34,7,24.049246
1.13,5,24.064242
1.29,6,24.08513
1.14,4,24.097692
1.19,5,24.11545
-0.86,4,24.128585
-0.78,8,24.15417
-0.77,8,24.177483
-0.81,5,24.194377
1.29,6,24.212736
1.28,7,24.235215
1.19,5,24.251091
1.18,6,24.270056
1.24,6,24.288609
-0.72,7,24.314706
1.14,4,24.329852
1.19,5,24.343408
1.29,6,24.364904
-0.87,5,24.384838
-0.76,6,24.412045
-0.81,5,24.429011
1.14,4,24.441304
1.19,5,24.456629
1.14,4,24.46837
-0.81,5,24.484286
1.18,6,24.503219
1.14,4,24.515728
-0.67,8,24.542731
1.19,5,24.558603
1.26,6,24.572988
-0.78,8,24.598902
1.28,7,24.620174
1.14,4,24.632253
1.28,7,24.653503
1.18,6,24.672363
1.14,4,24.683742
1.29,6,24.705845
-0.81,5,24.724514
1.14,4,24.738117
-0.89,7,24.762394
1.29,6,24.786556
1.19,5,24.804977
1.19,5,24.822394
-0.86,4,24.836695
1.29,6,24.855397
-0.91,4,24.867699
-0.73,9,24.897121
1.23,9,24.92908
1.14,4,24.941414
1.34,7,24.963451
1.29,7,24.992366
1.12,6,25.012568
-0.77,7,25.036626
-0.86,5,25.052781
-0.81,5,25.071038
-0.84,8,25.107533
-0.81,5,25.124899
1.19,5,25.141495
-0.76,6,25.160995
1.14,4,25.175883
1.19,5,25.190445
1.17,7,25.21494
1.29,6,25.246386
-0.81,5,25.287794
1.13,5,25.314717
1.24,6,25.341927
1.14,4,25.353485
-0.73,9,25.384466
-0.98,5,25.404392
1.19,5,25.419927
1.14,4,25.432024
1.19,5,25.445395
1.19,5,25.462456
1.29,6,25.480127
1.29,6,25.498834
-0.82,6,25.52305
-0.82,6,25.544331
1.19,5,25.565971
1.14,4,25.581216
1.19,5,25.595448
1.14,4,25.608715
1.19,5,25.625474
1.28,7,25.651267
1.14,4,25.664729
1.14,4,25.677426
1.19,5,25.693686
1.13,5,25.709163
1.13,5,25.720156
-0.78,8,25.743738
-0.86,5,25.760567
1.14,4,25.772069
1.18,6,25.791543
-0.81,5,25.808473
1.19,5,25.824722
1.19,5,25.842629
1.19,5,25.858716
-0.71,6,25.877857
-0.86,4,25.890542
-0.86,4,25.904231
1.14,4,25.916638
1.41,8,25.944295
-0.93,6,25.966552
1.14,4,25.979314
1.29,6,26.049667
-0.81,8,26.076739
1.13,5,26.094356
1.29,6,26.113532
-0.94,7,26.139505
1.14,4,26.151785
1.39,8,26.18102
1.51,10,26.215165
-0.81,5,26.232807
1.19,5,26.249046
1.19,5,26.265146
-0.86,4,26.282219
1.34,7,26.305353
1.13,5,26.324883
1.17,7,26.349913
1.14,4,26.362908
-0.81,5,26.382416
1.19,5,26.400361
1.14,4,26.414907
1.34,7,26.439938
-0.81,5,26.473229
1.19,5,26.494576
-0.86,4,26.509303
1.14,4,26.524795
1.34,7,26.552203
1.14,4,26.564205
1.14,4,26.577001
1.34,7,26.601825
1.24,6,26.624387
1.14,4,26.636006
1.19,5,26.652147
1.19,5,26.667506
-0.82,6,26.688427
1.14,4,26.700615
1.19,5,26.718355
1.13,5,26.736116
-0.8,6,26.763397
1.29,6,26.793586
1.19,5,26.820698
-0.82,6,26.849857
-0.87,5,26.869869
-0.76,5,26.891413
-0.71,6,26.914295
1.14,4,26.928528
1.29,6,26.947642
-0.86,4,26.960431
-0.86,5,26.97833
1.14,4,26.991977
1.19,5,27.008078
-0.76,6,27.026427
-0.61,7,27.049255
1.29,6,27.069859
-0.82,6,27.095601
1.22,8,27.161472
1.21,5,27.183473
-0.86,4,27.195641
1.19,5,27.210589
1.29,6,27.229323
1.18,6,27.251247
1.29,6,27.272712
1.14,4,27.28469
1.25,7,27.308224
1.14,4,27.324734
-0.91,4,27.341369
-0.81,5,27.361042
1.23,7,27.383401
1.19,5,27.403445
-0.86,4,27.421391
-0.8,6,27.445838
1.19,5,27.466706
-0.91,4,27.480126
-0.86,4,27.492213
1.18,6,27.515399
-0.87,6,27.541542
1.14,4,27.55282
1.14,4,27.566033
1.14,4,27.579952
-0.78,7,27.610326
1.14,4,27.621
1.13,5,27.635685
-0.81,5,27.652218
-0.67,8,27.680047
-0.82,6,27.698351
1.32,9,27.736772
1.29,6,27.801621
1.24,6,27.833665
-0.97,4,27.850754
1.39,8,27.882904
1.19,5,27.898888
1.14,4,27.912045
1.14,4,27.925082
-0.93,6,27.950525
1.14,4,28.004253
1.14,4,28.027661
1.14,4,28.0424
-0.81,5,28.059423
-0.74,6,28.083578
1.19,5,29.61734
1.29,6,29.6366
1.26,6,29.656135
1.34,7,29.689374
-0.77,7,29.717749
-0.86,5,29.734116
1.33,8,29.765582
-0.91,4,29.782258
1.14,4,29.797808
-0.93,6,29.834124
1.14,4,29.854706
1.19,5,29.879516
-0.76,6,29.903054
-0.91,4,29.916335
-0.81,5,29.932527
1.23,7,29.967013
-0.81,5,29.993021
1.28,7,30.026785
1.29,6,30.054235
1.14,4,30.06971
-0.98,5,30.088106
1.14,4,30.09833
1.33,8,30.140061
1.14,4,30.155669
1.14,4,30.172299
-0.91,4,30.187438
-0.82,6,30.205828
-0.91,4,30.225815
-0.82,7,30.253192
1.13,5,30.278203
-0.91,4,30.293727
1.19,5,30.313366
-0.86,4,30.328212
1.14,4,30.343922
-0.86,4,30.364543
1.13,5,30.378456
-0.77,7,30.402664
-0.86,4,30.421214
1.28,7,30.447485
1.14,4,30.461105
-0.91,4,30.473757
-0.81,5,30.491988
1.14,4,30.505726
1.19,5,30.522044
1.19,5,30.537249
1.24,6,30.555831
1.14,4,30.5671
1.28,7,30.589596
1.23,7,30.612517
-0.77,7,30.651157
1.24,6,30.687293
-0.92,5,30.711617
-0.82,6,30.731103
1.19,5,30.745657
1.14,4,30.757954
1.14,4,30.768871
-0.91,4,30.782133
1.14,4,30.800495
-0.71,6,30.835519
-0.88,7,30.865093
1.31,7,30.894022
-0.91,4,30.909024
1.39,7,30.930525
1.14,4,30.943874
-0.67,8,30.993397
1.47,10,31.045844
1.14,4,31.055079
1.19,5,31.071143
-0.8,6,31.091607
1.24,6,31.116437
-0.93,6,31.149827
1.31,6,31.169586
1.24,6,31.188382
1.19,5,31.205328
-0.81,5,31.220595
1.14,4,31.231237
-0.92,5,31.247197
1.14,4,31.264861
1.14,4,31.2855
-0.81,5,31.313501
1.28,7,31.351504
1.19,5,31.385641
-0.79,5,31.431309
-0.87,5,31.456033
1.24,6,31.492886
1.29,6,31.53803
1.24,6,31.571894
-0.86,4,31.586691
-0.89,7,31.621518
1.14,4,31.634251
1.19,5,31.651068
1.19,5,31.667409
1.14,4,31.677093
1.14,4,31.689088
1.13,5,31.704612
1.14,4,31.716054
1.19,5,31.741508
1.14,4,31.784768
-0.81,5,31.815702
