#{"t_start": 1762651973.6846662, "env_id": "None"}
r,l,t
1.39,12,10.726589
-0.44,10,10.753597
1.28,8,10.773334
-1.05,6,10.788435
1.49,12,10.818086
-0.6,12,10.846553
1.45,13,10.875091
1.31,10,10.902245
1.33,12,10.932433
-0.58,14,10.966153
1.42,12,10.998722
-0.91,4,11.009046
-0.66,10,11.035812
-0.95,8,11.057248
-0.72,13,11.085227
1.33,8,11.102645
1.35,10,11.127198
1.44,10,11.154719
1.52,14,11.193187
-0.8,12,11.216992
-0.67,11,11.242307
1.36,13,11.273296
-0.99,6,11.28774
1.43,15,11.324085
1.19,5,11.335599
-0.78,8,11.354798
1.55,14,11.390866
-0.73,12,11.419739
1.13,5,11.429922
-0.91,10,11.45578
-0.32,18,11.497495
1.13,5,11.507027
-0.85,9,11.5261
1.32,9,11.546156
-0.61,14,11.578094
-0.79,7,11.591835
1.12,6,11.604518
-0.67,11,11.625196
1.21,9,11.646257
1.23,15,11.680942
1.21,6,11.694766
-0.51,12,11.7191
1.29,13,11.806049
1.13,5,11.815822
-0.82,6,11.831963
1.64,15,11.866474
-0.72,11,11.891627
-0.49,14,11.927649
-0.8,7,11.940615
-0.9,11,11.967667
-0.97,7,11.982543
1.58,15,12.01388
-0.84,8,12.03213
-0.67,11,12.058229
1.12,6,12.073715
1.17,10,12.099871
-0.55,10,12.123652
-0.39,16,12.16012
1.18,9,12.185855
1.23,10,12.208203
-0.76,8,12.230357
-0.94,7,12.246998
1.16,8,12.2667
-0.54,16,12.309947
1.48,13,12.340791
1.43,13,12.369085
1.32,8,12.386493
-0.73,12,12.417843
-0.76,16,12.452005
1.59,15,12.483428
-0.28,18,12.522498
1.53,14,13.601293
1.19,5,13.616691
-0.69,11,13.648705
1.44,10,13.681794
-0.67,13,13.722445
1.16,8,13.743586
1.3,9,13.768962
-0.75,11,13.803944
-0.74,10,13.832985
-0.62,12,13.857787
1.26,7,13.87365
1.14,4,13.886752
1.58,13,13.997811
1.47,15,14.044296
-0.62,13,14.08011
-0.8,10,14.116211
1.35,12,14.147215
-0.95,8,14.168204
1.22,8,14.19066
-0.79,14,14.237669
1.14,4,14.252048
1.14,4,14.265359
-0.55,13,14.312837
1.37,12,14.363315
-0.6,14,14.413261
1.77,15,14.469864
1.43,12,14.509227
1.31,7,14.527027
1.16,10,14.555593
1.55,12,14.591697
-0.64,16,14.640623
-0.69,16,14.685996
1.13,5,14.699582
1.33,11,14.736148
-0.62,13,14.777473
1.22,8,14.796814
-0.73,12,14.833587
-0.74,9,14.855689
1.36,10,14.884382
-0.77,10,14.912344
1.13,5,14.924086
1.14,4,14.934184
-0.78,10,14.964856
-0.8,15,15.004443
1.17,7,15.023879
1.24,8,15.050592
-0.41,19,15.098905
1.35,11,15.129341
-0.62,14,15.165068
1.14,4,15.172926
-0.96,9,15.198176
-0.91,7,15.219324
-0.82,6,15.237846
-0.82,9,15.26842
-0.74,14,15.309731
-0.84,11,15.341151
-0.79,14,15.381409
-0.65,12,15.415549
1.37,12,15.451797
1.26,9,15.474782
-0.47,17,15.530859
-0.59,9,15.556006
1.55,13,15.590243
1.16,5,15.600905
-0.67,14,15.635025
1.21,8,15.656435
-0.64,13,15.686991
1.34,10,15.709407
-0.73,14,15.739116
-0.37,15,15.772959
1.22,7,15.792183
1.46,17,15.830141
1.2,7,15.846479
1.26,12,15.870702
-0.49,16,15.910363
-0.66,12,15.935641
-0.43,16,16.023858
1.21,9,16.046559
1.33,10,16.067758
-0.84,8,16.085312
-0.68,10,16.110713
1.41,12,16.144342
-0.71,13,16.175997
1.14,4,16.183552
-0.6,10,16.20355
-0.63,16,16.245272
-0.68,11,16.275027
1.16,8,16.294616
-0.58,19,16.336946
-0.76,9,16.356871
1.13,5,16.369197
1.29,8,16.389275
-0.89,10,16.417227
1.23,7,16.433619
-0.87,12,16.46053
1.08,13,16.493947
-1.0,7,16.512843
1.25,7,16.52737
1.37,13,16.55663
-0.34,13,16.586473
-0.98,5,16.600073
1.8,15,16.639375
-0.8,13,16.668385
1.25,7,16.686269
1.28,7,16.70457
-0.62,14,16.735193
1.28,12,16.765451
1.47,14,16.797823
1.36,10,16.823278
-0.66,13,16.850006
-0.79,14,16.879165
-0.95,8,16.895234
1.21,5,16.907064
-0.54,9,16.929037
-0.72,14,16.963458
1.14,4,16.972452
-0.65,11,17.003116
1.33,10,17.026066
-0.68,10,17.048746
1.38,9,17.069787
1.42,11,17.096107
-0.81,9,17.12133
1.24,9,17.142569
-0.82,9,17.16228
1.29,9,17.182383
1.53,11,17.205062
1.17,7,17.224091
1.4,14,17.261332
1.13,5,17.273827
-0.73,11,17.296957
-0.44,18,17.33368
-0.61,15,17.370078
-0.96,9,17.398911
1.14,4,17.410104
-0.79,9,17.432532
-0.74,12,17.465027
-0.84,11,17.494376
1.14,4,17.503639
1.25,8,17.524532
1.22,12,17.551194
-0.77,10,17.572248
-0.7,11,17.60167
-0.59,13,17.637123
-0.79,12,17.666858
1.14,4,17.676003
1.53,15,17.712152
-0.81,9,17.731481
1.13,5,17.745247
-0.47,14,17.776952
1.34,10,17.799545
1.53,14,17.836286
1.2,7,17.852995
-0.7,12,17.880965
-0.77,6,17.896597
1.37,12,17.92866
-0.65,13,17.964086
-0.72,8,17.98301
1.16,8,18.000345
1.23,9,18.022586
-0.44,13,18.047047
-0.1,18,18.087933
1.14,4,18.097028
-0.87,9,18.121784
-0.67,13,18.161071
-0.74,10,18.187491
-0.7,13,18.217244
-0.65,12,18.249984
-0.76,10,18.276474
-0.76,9,18.295826
-0.51,11,18.322641
1.14,4,18.330581
-0.83,8,18.351856
-0.68,15,18.387551
1.41,11,18.415688
1.27,9,18.440128
1.41,11,18.463896
-0.35,15,18.498353
1.23,14,18.533727
-0.86,12,18.563258
1.48,10,18.587866
-0.75,16,18.628141
1.28,8,18.64906
-0.9,9,18.676145
1.26,9,18.699217
1.4,10,18.725121
1.21,6,18.737367
-0.52,15,18.774072
-0.78,8,18.794389
1.25,11,18.819289
-0.63,15,18.855078
-0.92,11,18.880134
1.19,11,18.909441
1.26,10,18.934861
-0.71,13,19.024101
-0.53,13,19.050549
1.7,12,19.079897
-0.65,11,19.985388
-0.84,8,19.999574
-0.71,12,20.029746
-0.73,9,20.054756
-0.86,7,20.068803
1.47,11,20.096427
1.44,8,20.115306
1.27,9,20.141235
-0.84,8,20.157385
-0.81,9,20.18215
-0.35,16,20.218245
1.35,9,20.240037
-0.92,14,20.275081
-0.45,17,20.310402
1.57,12,20.341626
-0.89,8,20.361217
1.26,10,20.382384
-0.7,9,20.403728
1.43,11,20.43216
-0.91,10,20.460183
1.59,13,20.490072
1.45,12,20.518498
1.24,6,20.531775
1.44,13,20.56405
-0.66,11,20.593191
-0.81,8,20.611024
1.5,11,20.636948
-0.66,12,20.664996
-0.46,13,20.692906
1.34,8,20.710709
1.14,4,20.722159
-0.6,10,20.747833
1.35,11,20.779099
-0.78,8,20.794703
1.23,7,20.809893
-0.95,8,20.829497
-0.71,11,20.856749
-0.99,6,20.86775
-0.78,8,20.886991
1.26,13,20.922265
1.23,7,20.934459
1.44,11,20.959922
-0.81,7,20.978888
-0.86,4,20.988462
1.14,7,21.006119
-1.02,9,21.027362
1.3,9,21.046829
-0.59,12,21.076056
-0.66,13,21.110246
-0.97,4,21.122874
-0.98,5,21.133746
-0.83,7,21.15576
-0.68,10,21.181542
1.24,8,21.199081
-0.67,9,21.223914
-0.88,9,21.246744
-0.95,11,21.269777
1.61,13,21.305297
-0.83,13,21.334755
1.07,8,21.354665
-0.64,7,21.36922
1.29,7,21.385692
-0.57,11,21.414082
-0.98,5,21.426794
-0.69,11,21.45612
1.37,12,21.488651
1.53,14,21.525645
-0.51,14,21.554539
1.19,10,21.578243
-0.97,7,21.598163
-0.66,10,21.625803
1.41,11,21.648869
-0.69,10,21.67134
1.27,9,21.695529
-0.83,8,21.780341
-0.93,6,21.796288
-0.89,8,21.820979
-0.69,10,21.8457
1.32,9,21.869369
-0.7,15,21.903222
-0.72,12,21.930553
1.33,13,21.961204
-0.54,14,21.997442
-0.75,7,22.016167
-0.76,9,22.03353
-0.98,11,22.121092
1.11,7,22.135096
-0.71,7,22.153278
-0.68,13,22.185772
1.11,7,22.199085
-0.53,11,22.229989
-0.93,6,22.246382
1.41,8,22.268242
-0.89,7,22.283405
1.32,9,22.305689
1.69,13,22.334789
-0.74,10,22.361623
1.12,6,22.377012
-0.3,18,22.414255
1.2,6,22.429861
-1.0,7,22.449376
1.21,9,22.470748
-0.68,9,22.495429
-0.8,9,22.52132
1.45,11,22.546438
1.36,10,22.575249
-0.56,9,22.597871
1.18,6,22.612959
1.13,8,22.63394
-0.49,11,22.657187
1.36,10,22.679596
-0.58,11,22.701982
1.19,5,22.710984
1.13,5,22.724858
1.39,11,22.75399
-0.77,13,22.786999
1.22,8,22.806541
1.49,14,22.84083
-0.84,11,22.871362
-0.95,8,22.891481
-0.81,11,22.915784
-0.65,11,22.942713
-0.83,11,22.967418
-0.84,8,22.984236
-0.51,15,23.016282
-0.77,10,23.039146
-0.93,6,23.056716
-0.85,12,23.086912
1.24,9,23.105258
1.31,10,23.125973
-0.68,9,23.146617
-0.58,10,23.174621
-0.74,13,23.206707
1.13,5,23.216498
1.36,10,23.242408
1.15,6,23.257234
1.2,10,23.284715
-0.79,9,23.309976
-0.88,9,23.330605
-0.78,12,23.360723
-0.64,11,23.390102
-0.29,14,23.424983
-0.73,9,23.446702
1.18,6,23.461945
1.16,4,23.471266
-0.87,7,23.491262
-0.6,9,23.513609
1.27,8,23.533899
1.37,12,23.564441
-0.79,12,23.594143
-0.67,12,23.625559
-0.72,9,23.648339
1.42,13,23.682574
-0.66,12,23.710444
-0.71,7,23.727343
-0.59,11,23.757143
-0.49,11,23.779882
-0.19,18,23.823576
1.31,10,23.845256
-0.88,6,23.861928
-0.74,10,23.891269
1.38,12,23.922706
1.18,6,23.93969
-0.98,5,23.953721
1.69,13,23.988603
-0.72,13,24.020487
1.45,16,24.056523
1.49,15,24.09392
1.31,10,24.119954
-0.7,12,24.153692
1.47,11,24.183459
1.4,12,24.206324
-0.4,11,24.235692
1.15,6,24.251123
1.52,11,24.279836
-0.79,11,24.307692
-0.85,9,24.329277
-0.69,10,24.357183
1.18,6,24.373282
-0.65,14,24.404317
1.22,8,24.422559
-0.78,8,24.442909
1.4,12,24.475816
-0.56,11,24.508349
1.21,9,24.526962
1.28,11,24.552193
1.59,14,24.589363
1.18,11,24.621555
1.16,8,24.643622
1.23,7,24.661738
1.29,6,24.67674
1.36,11,24.705623
-0.41,17,24.743112
1.14,4,24.753824
-0.62,15,24.795956
1.74,12,24.824573
1.53,13,24.855287
1.15,9,24.878806
1.19,5,24.891401
-0.82,9,24.911381
-0.7,12,24.939587
-0.84,11,25.009249
-0.58,13,25.057211
1.24,5,25.070066
-0.61,11,25.094293
-0.91,7,25.114432
1.25,8,25.131307
-0.38,19,25.166034
-0.88,7,26.177985
1.18,6,26.192305
1.27,9,26.217097
-0.82,7,26.237258
-0.44,10,26.265391
1.29,6,26.279805
-0.31,13,26.312444
-0.6,12,26.345004
-0.46,12,26.371643
-0.45,11,26.397863
-0.58,10,26.422695
1.14,8,26.444379
1.33,8,26.462912
1.37,9,26.491697
1.18,6,26.510072
1.25,11,26.548121
1.24,9,26.572508
-0.62,12,26.603355
-0.3,19,26.648439
1.14,7,26.668939
-0.66,15,26.716745
-0.78,14,26.758138
-0.94,7,26.780805
1.33,13,26.817341
1.18,6,26.834356
-0.41,14,26.880395
1.35,9,26.916356
1.46,11,26.954093
1.34,7,26.975631
-0.55,11,27.006279
1.26,11,27.041467
1.44,11,27.077455
1.41,13,27.118166
1.11,7,27.139422
1.17,8,27.166426
-0.8,10,27.195131
-0.77,10,27.228496
-0.49,14,27.277406
1.33,10,27.302527
-0.56,10,27.339249
1.5,13,27.382988
-0.61,12,27.422258
1.48,12,27.453951
-0.91,13,27.490746
1.42,11,27.529562
-0.87,8,27.559289
1.32,12,27.596986
-0.71,10,27.622786
-0.96,9,27.646519
1.19,5,27.662008
1.21,9,27.68842
-0.7,9,27.709491
-0.77,9,27.741723
1.14,4,27.754791
1.14,7,27.774127
1.46,12,27.801513
-0.66,10,27.825801
1.27,9,27.854246
1.15,9,27.885281
1.19,5,27.898779
-0.63,13,27.946296
1.28,7,27.964791
1.33,9,27.99051
-0.59,14,28.024707
1.22,8,28.046058
1.38,9,28.066249
1.31,11,28.093614
1.23,9,28.121531
-0.86,10,28.152013
1.37,9,28.175502
1.14,4,28.185678
-0.87,6,28.203007
1.22,10,28.228893
1.22,8,28.32531
-0.72,12,28.353659
1.24,6,28.369652
-0.74,12,28.400666
1.27,9,28.428586
-0.54,13,28.461538
1.38,10,28.48753
1.25,8,28.506483
1.63,13,28.541136
-0.91,10,28.571028
-0.69,12,28.5987
1.16,8,28.620269
1.34,7,28.642188
-0.94,7,28.663781
-0.76,9,28.686043
-0.73,11,28.717828
1.64,16,28.761656
-0.85,11,28.800557
-0.69,10,28.889388
1.18,6,28.906394
-0.63,13,28.943674
1.26,6,28.956154
1.37,11,28.985946
1.43,9,29.01492
1.73,11,29.044988
1.7,16,29.088133
1.27,9,29.115098
-0.79,9,29.144788
1.13,5,29.157674
-0.81,11,29.192947
1.63,14,29.225862
1.2,6,29.239112
-0.72,10,29.259026
-0.32,16,29.291693
-0.59,11,29.322461
1.34,7,29.342345
-0.28,15,29.38095
-0.6,10,29.408993
1.71,14,29.443729
-0.65,11,29.474759
-0.78,9,29.497411
1.29,6,29.512101
1.14,4,29.522604
1.19,5,29.535263
1.37,10,29.566734
1.36,13,29.603171
-0.92,7,29.621459
1.33,9,29.644963
-0.79,11,29.680674
-0.67,11,29.719187
-0.64,9,29.741501
-0.9,9,29.767845
1.19,5,29.782738
-0.74,9,29.812588
1.11,7,29.836003
1.4,8,29.856004
1.39,10,29.888108
1.18,6,29.909282
1.38,9,29.935627
1.16,5,29.950847
-0.78,14,29.985536
-0.68,11,30.017042
1.19,5,30.029913
-0.52,11,30.056677
1.17,7,30.075601
-0.51,14,30.109005
-1.09,10,30.135081
1.18,6,30.150451
-0.86,11,30.176857
1.15,6,30.190482
1.36,11,30.220403
-0.62,12,30.250643
-0.86,5,30.263595
-0.79,12,30.289676
-0.61,13,30.324699
1.61,12,30.356384
-0.56,14,30.389965
-0.82,6,30.407493
1.44,11,30.439338
-0.87,5,30.452912
-0.77,9,30.477938
1.14,4,30.488684
1.36,7,30.504549
-0.55,15,30.53847
-0.83,11,30.568957
-0.66,13,30.602238
1.22,7,30.61998
1.34,10,30.64079
1.36,7,30.659951
-0.76,6,30.675487
-0.33,15,30.712553
1.23,7,30.730747
1.37,12,30.763084
1.25,8,30.78325
-0.93,13,30.816262
1.35,14,30.854589
1.48,17,30.899842
1.24,14,30.93421
-0.56,11,30.966872
-0.7,12,31.003457
-0.7,12,31.03581
1.26,9,31.060038
1.13,5,31.070331
-0.6,13,31.101467
1.4,10,31.127041
-0.63,11,31.155582
-0.61,10,31.182783
1.12,6,31.196687
1.28,10,31.232633
-0.85,8,31.253444
-0.67,11,31.291431
-0.72,8,31.321829
1.12,9,31.349783
1.26,9,31.381231
-0.77,10,31.412344
1.53,11,31.455947
-0.89,8,31.475171
1.17,7,31.48957
-0.6,12,31.516638
-0.81,11,31.54992
1.25,9,31.57472
1.33,12,31.602113
-0.7,11,31.630203
-0.68,9,31.650886
-0.7,11,31.683792
1.29,9,31.708292
-0.48,15,31.748325
1.29,7,31.764001
1.41,12,31.792936
1.48,15,31.834718
-0.79,9,31.857938
-0.82,15,31.950747
1.41,8,31.97699
1.19,5,31.990229
-0.69,11,32.020247
1.13,5,32.033827
1.44,12,33.068576
-0.51,14,33.106667
-0.78,13,33.142272
-0.92,8,33.161409
1.46,8,33.180478
1.19,5,33.194108
-0.67,11,33.226718
-0.63,9,33.245401
1.16,8,33.263719
1.17,7,33.282207
1.14,4,33.294113
1.14,4,33.30403
-0.71,13,33.337384
1.18,6,33.35231
1.14,4,33.36277
1.23,7,33.380391
1.14,4,33.387475
1.38,9,33.410383
1.11,7,33.427023
1.14,4,33.435992
1.26,9,33.453619
1.77,14,33.486985
-0.92,5,33.500818
-0.78,8,33.521372
1.14,4,33.533178
1.48,9,33.558767
1.32,9,33.58388
1.48,13,33.618788
-0.52,12,33.651957
-0.49,13,33.686868
1.38,9,33.710997
-0.44,19,33.759071
1.14,4,33.766893
1.45,14,33.800073
1.19,5,33.812897
1.24,6,33.826771
1.27,8,33.84729
1.52,13,33.881812
-0.86,11,33.908423
1.18,6,33.919496
1.16,8,33.93757
-0.76,10,33.965157
1.13,5,33.978991
-0.58,12,34.007354
1.44,11,34.032769
-0.61,11,34.058859
-0.88,6,34.070768
-0.87,6,34.086339
-0.67,10,34.114202
1.29,6,34.129426
1.37,13,34.160584
-0.75,14,34.197613
1.35,8,34.218638
-0.7,11,34.246765
-0.83,7,34.26362
1.2,6,34.278934
1.56,9,34.297704
1.59,10,34.319464
-0.67,12,34.352031
1.16,8,34.373103
-0.89,8,34.393116
-0.92,5,34.406862
1.24,6,34.42105
-0.33,13,34.457022
-0.84,8,34.477526
1.18,6,34.494794
-0.77,12,34.525578
-0.72,13,34.562401
1.18,6,34.58044
-0.82,9,34.670885
1.17,7,34.687785
-0.84,8,34.703559
-0.62,9,34.726736
1.13,5,34.737769
-0.5,12,34.765631
1.21,9,34.787227
1.24,8,34.805402
-0.9,12,34.834114
1.19,5,34.845154
1.69,17,34.890189
-0.72,7,34.906436
1.16,8,34.929575
1.23,6,34.944318
-0.87,11,34.970379
1.19,5,34.981542
-0.79,12,35.010341
1.12,6,35.026988
1.26,6,35.042226
1.26,6,35.057542
1.29,7,35.074875
1.44,11,35.099937
1.54,9,35.127503
1.34,7,35.146443
1.14,4,35.156183
-0.51,14,35.191926
1.28,9,35.213316
-0.86,10,35.242122
1.34,14,35.277182
1.13,5,35.28971
1.23,7,35.30346
-0.8,8,35.324804
1.3,7,35.338688
1.26,7,35.356971
1.47,10,35.379836
1.27,9,35.408925
1.55,11,35.430743
1.32,9,35.452015
1.48,10,35.473934
-0.61,8,35.493483
1.61,14,35.528468
-0.8,10,35.552718
1.3,11,35.58396
1.13,8,35.601377
-0.59,13,35.634311
1.37,8,35.658176
-0.82,9,35.680158
-0.98,5,35.694448
-0.72,8,35.711655
1.34,12,35.743071
1.16,4,35.752326
1.14,4,35.76418
1.27,8,35.785616
1.23,7,35.805523
-0.82,13,35.901173
1.19,5,35.915759
1.59,10,35.94322
1.19,5,35.956318
-0.62,9,35.978751
-0.42,13,36.012847
1.12,6,36.026613
1.24,6,36.041623
1.25,7,36.059943
-0.56,13,36.095938
1.2,10,36.121931
-0.7,11,36.151335
-0.48,16,36.18545
1.21,9,36.20831
1.56,13,36.244425
1.19,5,36.258217
1.23,7,36.274948
1.14,4,36.282782
1.18,9,36.306432
1.29,12,36.340932
1.18,6,36.355091
-0.7,12,36.383384
-0.94,7,36.402669
1.27,9,36.425998
1.13,8,36.445323
-0.71,13,36.479607
1.22,12,36.513156
1.28,8,36.530253
-0.81,5,36.542501
1.24,6,36.55737
1.63,16,36.598359
-0.64,11,36.625294
1.48,13,36.658045
-0.81,11,36.680143
1.18,6,36.696373
-0.81,14,36.731055
-0.75,11,36.75718
1.49,11,36.782213
-0.62,12,36.813236
1.19,5,36.825627
-0.36,15,36.859032
1.58,14,36.898385
1.27,9,36.922842
-0.62,9,36.944047
-0.92,5,36.957641
1.51,15,36.993692
1.33,11,37.022287
1.18,6,37.035875
-0.78,8,37.060155
1.17,7,37.078183
1.48,12,37.109992
-0.75,12,37.138291
1.74,15,37.17608
1.33,14,37.210512
1.36,11,37.236566
-0.3,13,37.272341
1.35,11,37.298586
1.18,9,37.320729
1.15,9,37.3461
1.24,6,37.361964
-0.6,9,37.386559
1.28,10,37.409793
-0.97,4,37.420158
-0.73,10,37.448393
1.13,5,37.461652
-0.62,11,37.485557
1.32,9,37.508853
1.29,8,37.527221
-0.58,14,37.560348
1.44,11,37.587328
1.23,9,37.609595
1.14,7,37.628248
0.99,11,37.654179
-0.43,12,37.68685
1.22,10,37.708034
-0.58,11,37.736907
1.45,9,37.762363
1.14,4,37.772942
-0.66,17,37.810243
-0.41,16,37.851671
1.29,9,37.871566
