#{"t_start": 1762623713.3295553, "env_id": "None"}
r,l,t
-0.93,6,8.259324
-0.74,10,8.29386
-1.03,4,8.308551
-0.89,10,8.346798
-0.92,5,8.367181
-0.83,7,8.395962
-1.03,4,8.409959
-0.66,11,8.448338
-0.86,7,8.477472
1.13,5,8.508984
1.17,7,8.556549
1.13,5,8.594765
-0.62,9,8.672981
-0.82,7,8.710081
1.05,8,8.741999
1.13,5,8.757923
-0.73,9,8.788856
-0.79,9,8.816929
-0.97,10,8.858744
-0.63,11,8.89379
1.17,7,8.930049
-0.89,7,8.956753
-0.78,8,8.993318
-0.88,7,9.020313
1.13,5,9.041545
1.13,5,9.057177
-0.67,8,9.094976
-0.97,4,9.110132
-0.86,4,9.138269
-0.78,9,9.186995
1.34,7,9.212309
1.24,9,9.243942
-0.83,8,9.281548
1.19,5,9.300414
1.37,10,9.332593
-0.82,6,9.357242
1.14,4,9.375105
-0.65,9,9.410882
1.36,8,9.443011
1.33,8,9.475367
-0.77,6,9.51875
-0.79,6,9.553769
1.12,6,9.576603
-0.76,9,9.620157
-0.79,10,9.661741
-0.91,4,9.678433
-0.73,8,9.705568
1.15,10,9.742505
1.29,7,9.772762
-0.71,6,9.799323
-0.76,6,9.822145
1.24,6,9.844477
1.38,11,9.888297
-0.89,8,9.916382
1.13,5,9.945551
-0.98,5,9.979415
-0.95,8,10.035094
1.13,5,10.058622
1.5,10,10.095496
-0.99,6,10.113899
-0.89,7,10.144551
-0.92,5,10.165551
-1.03,4,10.182855
-0.73,8,10.211802
-0.87,9,10.254939
1.28,8,10.286445
1.14,4,10.303502
-0.8,7,10.327187
-0.82,6,10.358418
-0.91,7,10.384249
-0.94,7,10.412727
-0.83,7,10.483099
-0.84,8,10.520643
1.34,7,10.542738
-0.86,5,10.55827
1.3,9,10.591217
-0.91,4,10.608428
-0.91,4,10.622978
-1.03,4,10.637483
-0.77,10,10.674556
-0.78,8,10.703344
1.51,10,10.735888
-0.78,8,10.76614
-0.64,11,10.804828
-0.67,8,10.847045
-0.81,5,10.879574
-0.95,8,10.913438
1.19,5,10.934171
-0.8,10,10.977312
-0.91,4,10.99275
-0.83,7,11.0209
-0.78,9,11.064942
-0.83,7,11.10372
1.14,4,11.122655
1.27,12,11.180387
-0.91,4,11.194512
1.2,7,11.22189
-0.93,6,11.242659
-0.72,7,11.272392
-0.91,4,11.286586
1.16,5,11.306062
-0.91,4,11.325729
-0.83,8,11.360648
-0.98,5,11.380863
-0.95,8,11.420371
1.26,13,11.48024
-0.77,7,11.503783
-0.5,10,11.550632
-0.72,7,11.582108
1.14,7,11.602923
-0.91,4,11.618969
1.23,7,11.643063
-1.03,4,11.658559
-0.49,10,11.699029
-0.87,11,11.735086
1.29,12,11.784552
-0.76,11,11.824417
-0.92,5,11.841601
1.34,10,11.882496
-0.81,8,11.907805
1.18,6,11.9284
-0.89,8,11.958534
-0.73,11,12.042222
-0.76,6,12.074019
1.14,4,12.101886
-0.96,6,12.128754
-0.89,8,12.166129
1.33,9,12.199523
-0.86,4,12.220987
-0.83,7,12.249527
-0.81,5,12.267874
-0.92,5,12.292533
-0.62,10,12.324747
-1.0,7,12.35195
1.23,7,12.379226
-0.85,6,12.402361
-1.0,4,12.422736
-0.75,10,12.462344
1.18,6,12.483584
-0.99,6,12.50581
-0.81,5,12.52535
1.14,4,12.540476
1.41,15,12.592794
-0.86,4,12.605811
-0.67,8,12.644389
-0.41,13,12.688455
-0.83,7,12.713867
-0.88,7,12.74248
1.18,8,12.776067
-0.89,7,12.80584
-0.78,8,12.835561
-0.87,6,12.860173
-0.91,4,12.882658
-0.95,5,12.901265
1.54,12,12.944928
-0.82,6,12.975821
1.25,10,13.032862
-0.88,7,13.065319
1.32,9,13.09586
-0.8,7,13.121471
1.18,6,13.143575
-0.82,6,13.167275
-0.77,8,13.207373
-1.03,4,13.224935
-0.97,4,13.240008
-0.98,5,13.258198
1.29,7,13.281626
-0.98,5,13.300955
-0.7,10,13.340778
-0.72,7,13.401277
1.22,8,13.445064
-0.98,5,13.464389
-0.91,10,13.508951
-0.97,7,13.535896
1.12,6,13.552313
1.17,7,13.582117
-0.71,6,13.610795
1.49,9,13.647653
-0.91,7,13.671039
1.14,4,13.695118
-0.81,5,13.750052
1.24,9,13.784266
-0.76,9,13.831561
-1.03,4,13.845574
-0.98,5,13.867102
-0.97,7,13.898911
-0.97,4,13.912824
-0.93,9,13.943723
-0.73,8,13.974507
-0.82,12,14.019911
-0.98,5,14.039097
-0.87,6,14.058593
-0.76,6,14.089638
-0.61,14,14.148742
-0.83,7,14.174747
-0.98,5,14.191217
-0.76,9,14.233919
-0.76,9,14.269899
1.18,6,14.288832
