#{"t_start": 1762595773.6775084, "env_id": "None"}
r,l,t
-1.0,6,2.735033
1.0,4,2.750396
1.0,4,2.771009
1.0,4,2.788726
-1.0,5,2.805547
1.0,5,2.819974
1.0,4,2.831264
1.0,4,2.840146
-1.0,7,2.858855
-1.0,7,2.875393
-1.0,5,2.88858
-1.0,8,2.91407
1.0,6,2.936261
-1.0,7,2.969526
1.0,4,2.985608
-1.0,5,3.003755
-1.0,4,3.02063
-1.0,8,3.053542
-1.0,6,3.073814
-1.0,12,3.111655
1.0,4,3.124169
1.0,4,3.135354
1.0,4,3.148072
-1.0,5,3.16857
1.0,4,3.189634
-1.0,4,3.206508
-1.0,5,3.225274
1.0,6,3.244002
-1.0,4,3.258758
-1.0,7,3.278656
-1.0,6,3.29441
1.0,4,3.306963
1.0,5,3.324006
1.0,4,3.336563
1.0,4,3.349693
1.0,4,3.361548
-1.0,5,3.384704
1.0,4,3.39978
1.0,7,3.418439
1.0,4,3.43036
1.0,4,3.452389
1.0,4,3.467959
-1.0,9,3.497403
1.0,4,3.50997
1.0,4,3.522582
1.0,4,3.535522
-1.0,6,3.564185
-1.0,4,3.578287
-1.0,9,3.611122
1.0,5,3.630312
-1.0,8,3.659069
1.0,4,3.671155
-1.0,7,3.710575
1.0,6,3.738904
1.0,4,3.757881
-1.0,8,3.805658
1.0,5,3.839273
-1.0,11,3.880343
-1.0,6,3.904183
1.0,8,3.929862
1.0,7,3.9599
-1.0,6,3.980677
1.0,4,3.994978
1.0,6,4.01652
1.0,4,4.031367
1.0,4,4.04511
1.0,9,4.069392
1.0,4,4.08318
1.0,5,4.107372
1.0,4,4.127519
1.0,4,4.147112
1.0,4,4.165155
-1.0,4,4.183105
-1.0,5,4.201543
1.0,4,4.215999
-1.0,14,4.270777
1.0,4,4.29189
1.0,4,4.311489
1.0,4,4.324472
-1.0,7,4.348791
1.0,5,4.366869
1.0,4,4.377932
-1.0,5,4.39588
-1.0,7,4.42274
1.0,4,4.448775
1.0,4,4.46624
-1.0,5,4.483629
1.0,4,4.495231
1.0,4,4.510835
-1.0,7,4.533593
1.0,7,4.554314
1.0,4,4.567355
1.0,9,4.6052
-1.0,5,4.629182
1.0,4,4.643054
1.0,4,4.65597
1.0,4,4.673688
1.0,6,4.696519
-1.0,4,4.710742
-1.0,5,4.725504
1.0,4,4.744291
-1.0,6,4.76605
1.0,4,4.781396
1.0,6,4.803958
1.0,9,4.834089
1.0,6,4.853488
1.0,4,4.868855
-1.0,8,4.896782
1.0,4,4.911219
1.0,4,4.923229
1.0,4,4.93729
1.0,4,4.948815
1.0,4,4.966006
1.0,7,4.983338
1.0,4,4.994635
1.0,4,5.006702
1.0,4,5.024458
1.0,7,5.050121
1.0,4,5.065849
1.0,4,5.080231
-1.0,4,5.097404
1.0,4,5.112556
1.0,4,5.126621
1.0,4,5.138197
-1.0,7,5.166765
1.0,4,5.180484
1.0,7,5.203489
1.0,7,5.22458
1.0,10,5.259677
1.0,4,5.271572
1.0,4,5.282934
1.0,4,5.299612
1.0,4,5.317064
1.0,4,5.331616
1.0,4,5.345761
1.0,6,5.368538
1.0,4,5.386026
-1.0,7,5.412154
-1.0,5,5.428057
-1.0,5,5.449057
1.0,4,5.467239
1.0,4,5.483397
-1.0,7,5.509226
1.0,4,5.572131
1.0,4,5.588142
-1.0,7,5.611056
1.0,4,5.621351
-1.0,8,5.646452
1.0,4,5.667358
1.0,4,5.686186
-1.0,6,5.717051
1.0,5,5.73687
1.0,4,5.756144
1.0,5,5.770047
-1.0,6,5.79248
1.0,4,5.802896
1.0,4,5.816805
1.0,5,5.831679
1.0,4,5.843612
1.0,4,5.859979
1.0,4,5.88352
1.0,6,5.908967
1.0,4,5.92313
-1.0,8,5.954883
1.0,4,5.972418
-1.0,11,6.010431
1.0,4,6.02686
-1.0,8,6.056439
1.0,4,6.077777
1.0,6,6.096332
1.0,6,6.11414
-1.0,7,6.146074
1.0,4,6.174294
-1.0,6,6.19951
1.0,4,6.212692
-1.0,4,6.226073
1.0,4,6.241911
1.0,4,6.253057
1.0,4,6.265885
1.0,4,6.27658
1.0,4,6.293289
1.0,4,6.305159
1.0,7,6.327332
-1.0,4,6.340888
1.0,5,6.358027
1.0,5,6.376316
1.0,4,6.387895
-1.0,12,6.425961
1.0,4,6.440526
1.0,9,6.479332
1.0,4,6.49894
-1.0,5,6.520597
1.0,4,6.538272
1.0,4,6.555167
1.0,4,6.584949
1.0,5,6.624213
-1.0,6,6.693868
1.0,4,6.717383
1.0,4,6.73355
-1.0,6,6.753581
1.0,5,6.772764
-1.0,5,6.790448
-1.0,5,6.804343
1.0,4,6.815581
-1.0,4,6.828918
1.0,4,6.838672
-1.0,9,6.864974
1.0,4,6.875966
1.0,4,6.896151
-1.0,4,6.912527
1.0,4,6.92508
-1.0,6,6.947468
-1.0,5,6.964074
1.0,5,6.975943
1.0,4,6.987339
-1.0,8,7.014093
1.0,4,7.031165
1.0,4,7.04649
1.0,7,7.065244
1.0,4,7.076321
-1.0,6,7.108454
1.0,4,7.124455
-1.0,5,7.140991
-1.0,5,7.155614
-1.0,5,7.172468
1.0,6,7.196138
1.0,4,7.221368
1.0,4,7.244653
1.0,4,7.267559
1.0,4,7.283035
1.0,5,7.297383
1.0,4,7.314609
1.0,4,7.354797
1.0,4,7.388847
1.0,6,7.445612
1.0,4,7.471743
1.0,4,7.492193
1.0,4,7.509484
1.0,4,7.530136
1.0,6,7.56391
1.0,4,7.586225
1.0,4,7.605023
-1.0,6,7.628411
1.0,4,7.642075
1.0,5,7.660969
1.0,4,7.673959
1.0,4,7.68698
1.0,4,7.69925
1.0,4,7.722955
1.0,6,7.747465
1.0,4,7.764849
1.0,6,7.78878
1.0,4,7.812715
1.0,4,7.838303
1.0,4,7.86425
1.0,4,7.884075
1.0,4,7.903251
1.0,4,7.922503
1.0,4,7.936699
-1.0,6,7.95619
1.0,6,7.981055
1.0,4,7.993031
1.0,4,8.005364
1.0,4,8.01529
1.0,4,8.02794
-1.0,6,8.043409
1.0,8,8.066041
-1.0,4,8.078419
-1.0,5,8.099952
1.0,6,8.115244
1.0,4,8.125268
1.0,4,8.136525
1.0,4,8.152947
1.0,4,8.168009
-1.0,8,8.22048
1.0,7,8.251518
1.0,5,8.272145
1.0,4,8.285325
1.0,4,8.29932
-1.0,9,8.333113
-1.0,8,8.362608
-1.0,5,8.384356
1.0,4,8.398223
1.0,4,8.410284
1.0,4,8.429045
-1.0,11,8.46337
-1.0,7,8.486221
1.0,4,8.499469
1.0,5,8.519746
1.0,5,8.541487
1.0,4,8.552531
1.0,6,8.566825
1.0,4,8.580985
1.0,4,8.591778
1.0,4,8.603717
-1.0,9,8.634472
1.0,4,8.650499
1.0,4,8.663273
1.0,7,8.687646
1.0,4,8.699798
1.0,4,8.715368
1.0,6,8.735227
1.0,4,8.746554
1.0,5,8.758305
1.0,4,8.774022
1.0,9,8.799022
-1.0,6,8.818766
1.0,4,8.830024
1.0,4,8.842546
1.0,6,8.858593
1.0,4,8.877673
1.0,5,8.893514
-1.0,4,8.917328
1.0,4,8.93998
1.0,5,8.967401
1.0,6,8.992853
1.0,4,9.008593
1.0,4,9.018359
1.0,4,9.032116
1.0,4,9.047813
-1.0,9,9.084613
1.0,4,9.097916
-1.0,7,9.118737
1.0,4,9.131042
-1.0,5,9.150474
1.0,4,9.164377
-1.0,5,9.197724
1.0,4,9.217897
1.0,4,9.237383
-1.0,6,9.256529
1.0,4,9.265884
1.0,4,9.276382
1.0,5,9.294613
-1.0,5,9.309363
1.0,4,9.319471
1.0,4,9.3295
1.0,4,9.345248
1.0,6,9.366938
1.0,4,9.377148
1.0,4,9.389034
1.0,4,9.401866
1.0,5,9.412058
1.0,4,9.422088
-1.0,6,9.437676
1.0,4,9.453568
1.0,7,9.474554
-1.0,6,9.492595
1.0,4,9.505974
1.0,4,9.520865
1.0,5,9.536277
-1.0,7,9.561802
-1.0,7,9.589958
1.0,5,9.611996
1.0,4,9.626748
1.0,7,9.651907
1.0,5,9.662544
1.0,4,9.676774
1.0,4,9.686539
1.0,4,9.697144
1.0,6,9.719177
1.0,4,9.733969
-1.0,8,9.770342
1.0,4,9.790125
1.0,4,9.804395
1.0,4,9.821219
-1.0,4,9.834614
1.0,7,9.85749
-1.0,6,9.884016
1.0,4,9.906743
-1.0,13,9.946006
1.0,4,9.95831
1.0,4,9.969584
-1.0,9,10.011056
1.0,4,10.025443
1.0,5,10.043532
1.0,4,10.057606
1.0,4,10.076612
-1.0,8,10.104468
1.0,4,10.11737
1.0,4,10.128429
1.0,4,10.142545
-1.0,5,10.156996
1.0,4,10.169819
-1.0,4,10.180534
1.0,4,10.195853
-1.0,8,10.227746
1.0,4,10.242899
1.0,4,10.258694
-1.0,5,10.294194
1.0,4,10.316296
-1.0,6,10.351993
1.0,4,10.36902
1.0,6,10.397768
1.0,4,10.415822
-1.0,5,10.437291
-1.0,5,10.458979
1.0,4,10.472002
-1.0,6,10.489173
-1.0,6,10.5097
-1.0,5,10.525098
1.0,4,10.539469
1.0,12,10.574685
1.0,5,10.588786
-1.0,4,10.600719
-1.0,6,10.629164
-1.0,10,10.667249
1.0,6,10.683956
1.0,4,10.694061
1.0,4,10.706263
1.0,4,10.714876
-1.0,7,10.744365
1.0,4,10.759239
1.0,10,10.813355
-1.0,4,10.829337
1.0,4,10.842557
1.0,6,10.858671
1.0,4,10.877706
1.0,4,10.893568
1.0,4,10.908518
1.0,7,10.93875
1.0,4,10.954098
-1.0,4,10.96851
1.0,4,10.98373
1.0,4,10.99475
1.0,5,11.010834
1.0,4,11.023189
1.0,4,11.033802
1.0,6,11.051199
1.0,12,11.091934
-1.0,4,11.105352
1.0,4,11.115727
1.0,5,11.128686
1.0,4,11.143605
1.0,7,11.171309
1.0,4,11.186224
-1.0,5,11.207742
1.0,4,11.228559
1.0,4,11.240651
1.0,5,11.256987
1.0,4,11.269363
1.0,4,11.28551
-1.0,13,11.325584
1.0,4,11.33626
1.0,4,11.349281
-1.0,7,11.371461
1.0,4,11.382303
-1.0,4,11.397218
1.0,4,11.410444
1.0,5,11.427837
1.0,4,11.439371
-1.0,10,11.485761
1.0,4,11.502701
1.0,4,11.521679
1.0,4,11.534806
1.0,4,11.547204
1.0,4,11.559869
1.0,4,11.577867
1.0,5,11.592167
1.0,9,11.62454
1.0,5,11.642967
1.0,4,11.660005
-1.0,7,11.702003
1.0,5,11.725597
1.0,4,11.744365
1.0,4,11.779037
1.0,4,11.810809
1.0,4,11.840539
1.0,4,11.876179
1.0,4,11.902603
1.0,4,11.953101
-1.0,7,11.98584
1.0,4,11.996422
1.0,5,12.014996
1.0,4,12.028383
1.0,4,12.042029
1.0,4,12.053963
-1.0,9,12.083748
1.0,4,12.095361
1.0,4,12.108286
1.0,4,12.11891
1.0,4,12.136659
1.0,4,12.149549
1.0,4,12.165557
1.0,4,12.183383
1.0,4,12.201472
1.0,4,12.215374
1.0,4,12.228662
1.0,4,12.242385
1.0,4,12.259556
1.0,6,12.285248
1.0,4,12.296952
1.0,7,12.315485
1.0,4,12.331244
1.0,4,12.342458
1.0,10,12.378048
1.0,6,12.396295
1.0,4,12.413362
1.0,7,12.438792
-1.0,5,12.46611
1.0,4,12.488225
1.0,4,12.509012
1.0,4,12.52106
1.0,4,12.539437
1.0,5,12.569545
1.0,4,12.594864
1.0,6,12.613747
-1.0,9,12.645331
1.0,5,12.661126
1.0,4,12.677622
1.0,4,12.68966
1.0,4,12.699566
1.0,5,12.712922
-1.0,6,12.732747
1.0,9,12.766636
1.0,4,12.781212
1.0,4,12.795394
1.0,4,12.815744
1.0,8,12.840632
1.0,5,12.852277
1.0,4,12.863091
1.0,4,12.880259
-1.0,5,12.894774
1.0,4,12.9072
1.0,6,12.923561
1.0,4,12.939537
1.0,4,12.950185
1.0,4,12.961215
-1.0,6,12.977164
1.0,4,12.990733
-1.0,6,13.009952
1.0,4,13.023033
1.0,5,13.041024
1.0,4,13.055971
-1.0,6,13.074662
1.0,4,13.084973
1.0,8,13.104163
1.0,4,13.116899
1.0,4,13.127855
1.0,4,13.137761
1.0,4,13.149829
1.0,7,13.177642
1.0,4,13.192859
1.0,4,13.210904
1.0,4,13.230086
1.0,6,13.257575
1.0,4,13.267943
-1.0,7,13.288794
1.0,5,13.308991
1.0,4,13.328778
1.0,4,13.339413
1.0,4,13.351842
1.0,4,13.361211
1.0,4,13.374537
1.0,4,13.385144
1.0,4,13.398551
1.0,4,13.408702
1.0,6,13.435611
1.0,4,13.466305
1.0,4,13.488989
-1.0,4,13.503016
-1.0,6,13.530048
1.0,5,13.544312
1.0,4,13.554338
-1.0,11,13.587807
1.0,5,13.603845
1.0,5,13.614203
1.0,4,13.627042
-1.0,6,13.647349
1.0,4,13.660331
1.0,4,13.670828
1.0,5,13.685709
-1.0,4,13.698117
1.0,4,13.710888
1.0,4,13.72335
1.0,4,13.739712
1.0,4,13.756223
1.0,4,13.771267
1.0,4,13.782265
1.0,5,13.79675
-1.0,10,13.823666
1.0,5,13.839232
1.0,4,13.850623
1.0,4,13.86119
1.0,4,13.874176
-1.0,11,13.910832
1.0,4,13.921415
-1.0,9,13.961479
1.0,8,13.994995
1.0,4,14.009568
1.0,4,14.020538
-1.0,8,14.043545
1.0,5,14.057651
1.0,4,14.072075
-1.0,5,14.100988
1.0,4,14.118872
1.0,4,14.135174
1.0,4,14.161059
1.0,4,14.197253
1.0,4,14.218271
1.0,5,14.240064
1.0,5,14.257732
1.0,5,14.271326
1.0,4,14.281987
1.0,4,14.291828
-1.0,7,14.320951
-1.0,5,14.343628
1.0,4,14.355993
1.0,4,14.369562
1.0,4,14.393716
1.0,4,14.411811
1.0,6,14.440914
1.0,4,14.456291
-1.0,7,14.480215
1.0,4,14.490079
1.0,4,14.500549
-1.0,7,14.524107
1.0,4,14.544833
-1.0,6,14.567947
1.0,8,14.589608
1.0,5,14.602547
1.0,4,14.620095
1.0,4,14.634225
-1.0,11,14.662166
1.0,4,14.672735
-1.0,7,14.694772
-1.0,6,14.715508
-1.0,8,14.740406
-1.0,8,14.762511
1.0,4,14.777957
1.0,4,14.788058
1.0,4,14.797949
1.0,4,14.816318
1.0,4,14.837887
1.0,6,14.859441
1.0,4,14.875863
1.0,4,14.891201
1.0,4,14.906588
1.0,4,14.916341
1.0,4,14.928576
1.0,7,14.950368
1.0,5,14.965185
1.0,4,14.975747
-1.0,6,14.995642
1.0,4,15.008577
1.0,6,15.028407
1.0,6,15.048265
-1.0,6,15.065432
1.0,8,15.098302
-1.0,4,15.11808
1.0,4,15.130601
1.0,6,15.146997
1.0,4,15.157486
1.0,4,15.174173
1.0,5,15.198971
1.0,4,15.216373
-1.0,6,15.245999
1.0,4,15.263361
1.0,4,15.274369
1.0,4,15.284003
-1.0,8,15.310544
1.0,4,15.324547
1.0,4,15.33464
1.0,4,15.345082
-1.0,9,15.369437
1.0,4,15.384469
-1.0,13,15.424577
1.0,5,15.446488
1.0,8,15.477564
1.0,5,15.499358
-1.0,5,15.514913
-1.0,8,15.546939
1.0,4,15.56228
-1.0,7,15.591657
1.0,4,15.600458
-1.0,7,15.62072
1.0,5,15.635727
1.0,7,15.662887
1.0,4,15.67772
1.0,4,15.689213
-1.0,6,15.706781
1.0,4,15.72133
1.0,5,15.735853
1.0,5,15.748631
-1.0,6,15.77854
1.0,8,15.812337
1.0,8,15.844138
1.0,7,15.87319
1.0,5,15.888985
-1.0,6,15.913882
1.0,7,15.940343
1.0,4,15.953002
1.0,6,15.974842
1.0,5,15.992726
-1.0,9,16.016838
1.0,5,16.031699
1.0,4,16.041826
1.0,4,16.057261
1.0,4,16.069248
-1.0,7,16.115858
-1.0,5,16.143119
1.0,4,16.168836
-1.0,4,16.19673
1.0,4,16.216107
1.0,6,16.238909
1.0,4,16.258504
1.0,5,16.271126
1.0,4,16.281284
1.0,4,16.291596
-1.0,10,16.340239
1.0,6,16.369554
-1.0,8,16.403161
-1.0,7,16.429199
1.0,4,16.454781
-1.0,5,16.483056
1.0,4,16.497297
1.0,4,16.509207
1.0,5,16.527195
1.0,5,16.544034
1.0,4,16.553721
1.0,4,16.566031
1.0,4,16.581845
1.0,4,16.594264
1.0,4,16.610215
1.0,4,16.624158
1.0,4,16.6409
-1.0,5,16.654714
1.0,4,16.664689
-1.0,10,16.711141
1.0,4,16.731644
1.0,4,16.74552
1.0,4,16.758198
1.0,4,16.772871
1.0,4,16.791189
1.0,6,16.811663
-1.0,9,16.835894
1.0,4,16.848408
-1.0,9,16.874285
-1.0,4,16.885198
1.0,4,16.897895
1.0,4,16.909014
-1.0,4,16.923851
1.0,4,16.933197
-1.0,8,16.953694
-1.0,7,16.975519
-1.0,4,16.990423
1.0,5,17.0034
-1.0,10,17.038478
-1.0,7,17.062183
1.0,4,17.080159
1.0,5,17.103846
1.0,4,17.120232
1.0,4,17.138072
1.0,5,17.163841
1.0,4,17.175056
1.0,5,17.187577
1.0,4,17.199418
1.0,5,17.225583
1.0,4,17.247746
1.0,4,17.267759
-1.0,7,17.293744
-1.0,5,17.319475
-1.0,4,17.332715
1.0,4,17.34577
-1.0,6,17.362956
-1.0,6,17.385064
1.0,4,17.393912
1.0,6,17.408726
1.0,7,17.428609
1.0,4,17.449775
1.0,6,17.476328
-1.0,4,17.498339
1.0,6,17.548518
1.0,4,17.569803
1.0,4,17.586394
1.0,4,17.607706
1.0,4,17.637204
1.0,4,17.667018
1.0,4,17.688136
1.0,5,17.703151
1.0,7,17.723801
1.0,4,17.741218
1.0,4,17.752852
1.0,5,17.763926
1.0,4,17.773739
1.0,4,17.78696
-1.0,7,17.814605
1.0,4,17.828969
1.0,4,17.842046
1.0,5,17.865886
1.0,4,17.881054
-1.0,5,17.897853
1.0,5,17.914419
1.0,5,17.938587
1.0,4,17.952594
1.0,9,17.974559
1.0,5,17.987297
1.0,4,18.001102
1.0,9,18.023254
1.0,4,18.033346
1.0,4,18.043349
1.0,4,18.05802
1.0,4,18.072721
1.0,4,18.084083
1.0,4,18.094472
1.0,4,18.108711
1.0,4,18.125364
1.0,4,18.142932
1.0,5,18.157245
-1.0,4,18.172196
1.0,4,18.183596
1.0,4,18.193511
1.0,4,18.204158
1.0,4,18.217737
1.0,4,18.227615
1.0,5,18.247579
1.0,4,18.263681
1.0,8,18.314294
1.0,4,18.335884
1.0,4,18.355473
1.0,4,18.369061
1.0,4,18.38301
1.0,5,18.39832
1.0,4,18.412804
1.0,10,18.449842
1.0,4,18.462863
1.0,6,18.491841
1.0,5,18.518715
-1.0,5,18.541185
1.0,4,18.561329
1.0,4,18.573147
1.0,9,18.595724
1.0,4,18.608407
1.0,4,18.625242
1.0,4,18.639796
1.0,4,18.650763
-1.0,5,18.669704
1.0,5,18.702736
1.0,4,18.720647
1.0,8,18.751166
1.0,4,18.768134
1.0,4,18.787014
1.0,4,18.798631
-1.0,7,18.816524
1.0,4,18.827476
-1.0,6,18.851173
1.0,4,18.863897
-1.0,9,18.88874
1.0,4,18.898398
1.0,5,18.923191
1.0,4,18.941978
1.0,4,18.960233
1.0,4,18.977066
1.0,4,19.002948
1.0,5,19.020524
1.0,4,19.038385
-1.0,4,19.061259
1.0,4,19.090404
1.0,5,19.112455
1.0,4,19.127582
1.0,6,19.147956
1.0,4,19.163973
1.0,5,19.178491
1.0,4,19.188915
1.0,4,19.201677
1.0,9,19.231983
1.0,4,19.243929
1.0,4,19.257354
1.0,4,19.270191
1.0,4,19.285183
-1.0,7,19.305228
1.0,5,19.317735
1.0,4,19.328461
1.0,4,19.342219
1.0,5,19.353312
1.0,4,19.364779
1.0,4,19.374771
1.0,4,19.387909
-1.0,6,19.403244
1.0,4,19.413003
1.0,4,19.423036
1.0,4,19.438547
1.0,4,19.448974
1.0,5,19.46075
1.0,7,19.482018
-1.0,7,19.506397
-1.0,7,19.527718
1.0,4,19.5387
1.0,4,19.548852
1.0,4,19.564825
-1.0,8,19.614406
1.0,4,19.633498
1.0,6,19.657914
1.0,4,19.672816
1.0,4,19.685431
1.0,4,19.695575
1.0,4,19.711082
1.0,4,19.730755
1.0,4,19.744663
1.0,4,19.755483
1.0,5,19.767668
1.0,5,19.783804
1.0,4,19.797247
1.0,6,19.813209
1.0,5,19.839973
1.0,4,19.873289
1.0,4,19.899474
1.0,4,19.916325
1.0,4,19.932869
-1.0,6,19.97563
1.0,4,19.998116
-1.0,5,20.028141
1.0,4,20.043198
1.0,4,20.099694
1.0,4,20.150538
1.0,4,20.166255
1.0,4,20.179521
1.0,4,20.195912
1.0,4,20.207769
1.0,5,20.224779
1.0,4,20.236488
1.0,4,20.251304
1.0,4,20.268194
1.0,4,20.284002
1.0,8,20.31212
1.0,4,20.325728
-1.0,6,20.341624
1.0,5,20.354973
-1.0,4,20.36901
1.0,4,20.385418
1.0,4,20.398369
1.0,4,20.411275
1.0,5,20.423444
1.0,7,20.447057
1.0,4,20.458424
1.0,5,20.484772
-1.0,8,20.515747
-1.0,7,20.536515
-1.0,7,20.556
1.0,4,20.566006
1.0,5,20.582457
1.0,4,20.597888
1.0,4,20.607961
1.0,4,20.618742
-1.0,8,20.64047
1.0,4,20.653546
1.0,4,20.665374
1.0,4,20.675217
1.0,4,20.685305
1.0,6,20.704978
1.0,4,20.718676
-1.0,4,20.729529
1.0,4,20.74145
1.0,4,20.754614
-1.0,9,20.826344
1.0,5,20.841953
1.0,6,20.858682
1.0,6,20.88517
1.0,6,20.905258
1.0,4,20.917327
1.0,4,20.929967
1.0,4,20.944949
1.0,6,20.975979
1.0,4,20.998341
1.0,4,21.026234
1.0,5,21.06082
-1.0,8,21.119707
-1.0,8,21.176866
1.0,8,21.230046
1.0,11,21.281754
1.0,4,21.291657
1.0,9,21.318423
-1.0,4,21.330094
1.0,4,21.347411
1.0,4,21.363368
1.0,4,21.374609
1.0,4,21.385298
-1.0,5,21.40357
1.0,4,21.413884
1.0,4,21.428132
1.0,4,21.442545
1.0,4,21.463709
1.0,7,21.483832
-1.0,6,21.500414
1.0,4,21.511325
1.0,5,21.53253
1.0,4,21.543124
1.0,4,21.55332
-1.0,8,21.575583
1.0,4,21.596686
1.0,4,21.614227
1.0,4,21.639297
-1.0,8,21.677649
1.0,4,21.69204
1.0,4,21.704357
1.0,8,21.729979
1.0,4,21.744496
-1.0,8,21.774149
1.0,4,21.790333
1.0,4,21.801557
1.0,4,21.813691
1.0,4,21.833949
1.0,4,21.846467
1.0,4,21.860155
1.0,4,21.870671
1.0,4,21.883432
-1.0,6,21.903505
1.0,5,21.918938
1.0,4,21.930892
1.0,5,21.951995
1.0,4,21.964121
1.0,4,21.975082
1.0,5,21.9899
1.0,4,22.003087
1.0,7,22.025489
1.0,4,22.035537
1.0,4,22.052438
-1.0,6,22.088972
-1.0,8,22.122237
1.0,4,22.137047
1.0,4,22.146211
1.0,6,22.169997
-1.0,6,22.190972
-1.0,7,22.213091
1.0,4,22.226016
1.0,4,22.240663
1.0,9,22.266294
-1.0,6,22.292919
1.0,4,22.307856
-1.0,11,22.343354
-1.0,5,22.370793
-1.0,5,22.394655
-1.0,5,22.412307
1.0,5,22.433085
1.0,4,22.446135
-1.0,9,22.478793
1.0,5,22.494552
1.0,4,22.509531
1.0,4,22.521121
1.0,9,22.547222
1.0,4,22.560216
1.0,8,22.589085
1.0,4,22.605251
1.0,5,22.618005
1.0,7,22.643806
1.0,4,22.662741
1.0,4,22.67621
1.0,4,22.689757
1.0,4,22.702945
1.0,4,22.719559
1.0,4,22.738156
1.0,4,22.755162
1.0,4,22.765814
1.0,4,22.783727
1.0,4,22.794342
1.0,4,22.806711
1.0,4,22.817276
1.0,5,22.838695
1.0,5,22.856238
1.0,5,22.869133
-1.0,6,22.887617
1.0,4,22.903949
1.0,4,22.917467
1.0,4,22.929379
1.0,6,22.949653
1.0,4,22.967777
1.0,9,22.996552
1.0,11,23.031277
1.0,4,23.04462
1.0,4,23.060671
1.0,4,23.074813
1.0,4,23.086286
1.0,4,23.100308
1.0,4,23.117706
1.0,9,23.143729
1.0,4,23.156197
1.0,4,23.168226
1.0,4,23.183647
-1.0,4,23.196186
1.0,4,23.208901
1.0,4,23.22073
1.0,4,23.238677
1.0,6,23.264087
1.0,4,23.277818
1.0,4,23.289904
1.0,4,23.304504
1.0,4,23.317163
-1.0,12,23.346345
-1.0,6,23.364835
1.0,5,23.379413
1.0,12,23.40859
1.0,4,23.418636
1.0,4,23.429409
1.0,4,23.444597
1.0,4,23.460609
1.0,4,23.471509
1.0,7,23.494871
