#{"t_start": 1762611733.3091722, "env_id": "None"}
r,l,t
1.14,4,9.276516
1.38,9,9.342463
-0.91,4,9.370575
-0.86,5,9.398665
1.34,7,9.436788
-0.97,4,9.458891
-0.83,8,9.492213
1.14,4,9.520546
-0.92,5,9.544142
1.2,10,9.609415
-0.85,7,9.706146
1.23,9,9.75116
-0.81,5,9.773377
-0.81,5,9.801958
-0.98,5,9.825804
1.33,8,9.858149
1.12,6,9.887643
-0.73,9,9.94018
1.39,8,9.973524
-0.88,7,10.003072
1.52,14,10.067658
-0.71,9,10.107143
-0.97,4,10.120946
1.24,5,10.137537
1.39,8,10.171349
-0.91,4,10.186745
-1.0,7,10.221544
1.37,9,10.263443
1.71,12,10.311944
1.21,9,10.351792
1.42,13,10.411026
-0.91,7,10.448112
1.37,14,10.495387
1.12,6,10.521839
-0.72,11,10.590155
-0.82,6,10.621917
-0.84,8,10.653072
-0.98,5,10.678768
-0.77,7,10.724549
-0.57,16,10.812624
1.12,12,10.890418
-0.76,7,10.927528
-0.93,6,10.954113
-0.77,7,10.98428
-0.59,11,11.031294
-0.73,11,11.071809
1.15,9,11.117953
-0.81,9,11.155028
-0.88,7,11.181039
-0.83,8,11.21657
-0.84,8,11.253973
1.27,7,11.280238
-0.88,10,11.320256
1.13,5,11.334604
-0.89,8,11.368465
1.13,5,11.392711
1.26,13,11.44373
-0.88,7,11.467789
-0.81,5,11.489873
-0.79,9,11.551803
-0.73,8,11.617502
-0.83,8,11.658431
1.36,11,11.7128
1.28,13,11.832051
-0.83,7,11.866643
-0.83,8,11.901851
-0.91,4,11.917601
-0.75,9,11.95322
-0.82,7,11.986687
-0.75,8,12.015991
-0.8,8,12.052413
-0.91,10,12.091827
1.18,6,12.124504
-0.8,7,12.157179
-0.91,4,12.173553
1.23,10,12.219503
-0.8,11,12.284021
1.42,10,12.327732
-0.45,14,12.405146
1.33,9,12.47403
1.18,6,12.500705
-0.77,7,12.528841
1.23,7,12.554198
-1.0,7,12.585949
-0.65,9,12.623141
-0.99,6,12.651757
-0.92,5,12.681755
-1.03,4,12.721888
-0.74,7,12.771756
-0.86,4,12.805196
-0.91,4,12.83566
-0.88,6,12.891241
1.26,8,12.956179
1.14,4,12.988911
-0.69,10,13.054315
-0.72,7,13.091193
-0.94,7,13.123543
-0.59,12,13.175243
-0.94,7,13.197727
-0.93,6,13.221338
-0.93,6,13.274037
-0.72,7,13.301501
1.37,10,13.3585
-0.91,4,13.382661
1.13,5,13.406291
-0.79,9,13.44393
-0.8,8,13.47649
-0.82,7,13.507912
-0.74,10,13.556276
-0.67,10,13.600728
1.16,8,13.635087
-0.73,8,13.672388
1.44,12,13.743705
-0.89,8,13.788345
-0.72,8,13.820721
-0.76,9,13.867505
-0.45,14,13.93679
-0.83,7,13.979655
-0.85,6,14.01306
1.32,9,14.053684
1.12,6,14.089015
-0.77,7,14.139231
-0.91,4,14.155468
-0.9,8,14.202626
-0.7,9,14.234692
1.35,8,14.278781
-0.99,6,14.31199
-0.82,6,14.341336
-0.72,7,14.370009
1.34,7,14.389184
1.39,7,14.416899
-0.81,5,14.438987
-0.87,5,14.461985
1.13,5,14.482148
1.15,6,14.504477
1.19,5,14.533337
-0.92,5,14.554676
1.13,5,14.574567
1.34,7,14.602189
1.13,5,14.626392
-0.57,9,14.667477
-0.7,9,14.712912
-0.86,8,14.818355
1.33,8,14.857914
1.18,6,14.875466
1.18,6,14.895209
-0.93,6,14.912277
-0.91,4,14.927051
-0.75,7,14.948191
-0.81,12,14.985181
-0.68,10,15.016287
-0.84,10,15.060461
1.23,7,15.1625
-0.86,5,15.199102
1.23,7,15.235458
1.22,8,15.278537
-0.97,4,15.296862
1.08,7,15.321343
1.28,8,15.350054
-1.03,4,15.369754
1.26,9,15.412878
-0.9,9,15.450232
-0.55,12,15.497841
1.31,7,15.527406
-0.76,9,15.563541
-0.78,9,15.595195
-1.04,5,15.612304
1.19,7,15.638349
-0.92,5,15.655245
1.24,6,15.680902
1.24,9,15.713293
-0.82,6,15.744199
-0.88,7,15.770524
-0.71,13,15.817802
-0.94,7,15.844847
1.16,8,15.878846
1.37,10,15.916873
-0.67,8,15.947176
-0.97,4,15.963519
1.28,7,15.996642
1.37,9,16.033662
-0.65,8,16.075106
-1.03,4,16.089755
-0.86,7,16.122897
-0.69,10,16.159441
1.2,6,16.184698
-0.91,4,16.200046
-0.93,6,16.223915
-0.78,8,16.251459
1.34,8,16.284322
1.11,7,16.307539
-0.92,5,16.326017
1.58,11,16.371348
-0.86,7,16.398829
-0.88,10,16.43312
-0.82,9,16.469438
1.18,6,16.494169
1.33,9,16.526401
-0.92,5,16.544408
-0.72,8,16.579598
-0.86,11,16.623265
-0.96,6,16.645568
1.29,9,16.678396
-0.58,11,16.721797
-0.8,7,16.746032
-0.71,8,16.770721
1.28,7,16.7931
-0.87,11,16.827711
-0.81,7,16.851865
-0.86,11,16.887408
1.32,10,16.915451
-0.75,8,16.943896
1.18,6,16.959194
-0.64,8,16.983144
-0.93,8,17.015156
-0.73,10,17.05496
-0.8,11,17.089833
1.52,11,17.124214
1.27,9,17.157757
1.33,8,17.189303
1.22,8,17.216263
-0.89,8,17.245322
-0.89,8,17.272635
1.18,6,17.288402
-0.99,6,17.308236
1.19,5,17.323112
1.24,8,17.345382
1.27,9,17.370867
-0.97,4,17.382134
-0.8,7,17.40748
1.15,6,17.427103
-0.69,7,17.452174
-0.72,7,17.475451
1.28,10,17.504341
-0.82,7,17.528456
1.12,6,17.550278
-0.84,8,17.581354
-0.77,6,17.601709
-0.78,11,17.635227
-0.65,12,17.679537
1.13,5,17.694212
1.16,5,17.708192
1.28,7,17.727304
1.17,7,17.749876
-0.77,7,17.776816
-0.93,6,17.794249
1.39,8,17.815328
-0.99,6,17.840572
1.17,7,17.857664
-0.77,7,17.878294
-0.76,8,17.905246
1.33,11,17.937669
-0.78,8,17.961771
-0.83,11,18.054639
-0.94,7,18.083925
-0.85,9,18.122813
1.13,5,18.134723
-0.9,9,18.159303
-0.89,8,18.188841
-1.05,6,18.212206
1.24,9,18.237751
-0.92,11,18.290593
1.18,6,18.306572
-0.46,15,18.356845
-0.94,7,18.38107
1.49,14,18.41748
1.25,7,18.437347
-0.72,8,18.465803
1.35,10,18.495282
1.19,5,18.513317
1.2,7,18.536139
-0.64,14,18.583884
-0.88,7,18.605608
-0.71,9,18.640859
-0.89,7,18.66359
-0.65,12,18.704597
1.32,10,18.739073
1.23,7,18.782006
1.17,7,18.822641
-1.04,5,18.84951
-0.95,8,18.893224
1.14,4,18.911574
1.24,5,18.936294
-0.77,7,18.976053
-0.65,12,19.093627
-0.83,6,19.110748
-0.93,6,19.128483
-0.63,10,19.160466
1.33,7,19.188204
1.18,6,19.207523
-0.66,8,19.239352
-0.84,9,19.275858
1.18,9,19.300956
-0.67,9,19.325436
1.41,11,19.362663
-0.8,11,19.401506
1.41,9,19.426559
1.24,6,19.448628
-0.86,8,19.473677
1.27,9,19.503654
-0.59,11,19.538356
1.37,10,19.567709
-0.87,6,19.587539
1.3,12,19.656456
1.17,7,19.681405
1.43,14,19.723914
-0.96,9,19.747518
1.12,6,19.773683
1.3,8,19.796313
1.48,10,19.829715
-0.77,7,19.854003
-0.71,9,19.89061
1.23,7,19.91458
1.23,7,19.93879
1.31,9,19.968609
1.32,8,19.996844
1.38,8,20.025083
-0.84,6,20.046054
-0.94,7,20.074676
1.14,7,20.102973
-0.8,7,20.128141
-0.92,5,20.143743
1.57,11,20.186404
-0.55,9,20.221597
1.29,6,20.240227
1.31,9,20.274085
1.21,6,20.292094
1.19,5,20.309608
1.14,4,20.32277
1.34,9,20.355025
1.14,4,20.367531
1.14,4,20.379481
1.3,8,20.406441
1.26,10,20.43775
1.29,10,20.474328
1.18,6,20.49392
1.24,8,20.518889
-0.95,8,20.544569
-0.83,7,20.570406
1.21,5,20.587787
-0.73,8,20.614672
1.14,4,20.628126
-0.94,7,20.653088
-0.41,9,20.681674
-0.86,7,20.708423
1.16,5,20.728965
-0.85,10,20.799297
-0.98,5,20.825625
1.14,4,20.902678
-0.67,8,20.958858
-0.88,6,21.000015
1.14,4,21.026785
1.33,10,21.084858
-0.66,10,21.122503
1.34,7,21.14666
-0.79,6,21.172762
-0.86,4,21.187456
1.14,4,21.201955
-0.89,8,21.231645
1.14,4,21.247288
-0.92,5,21.26503
-0.9,8,21.294576
1.14,4,21.309595
1.14,4,21.325365
-0.74,9,21.354632
1.14,4,21.369014
1.14,4,21.379797
1.26,6,21.472557
-0.73,11,21.511541
1.14,4,21.525128
1.14,4,21.540193
-0.66,10,21.573061
-0.75,11,21.609364
-0.84,8,21.637702
-0.83,11,21.668864
1.14,4,21.682507
1.14,4,21.69499
1.16,5,21.714285
1.14,4,21.72402
1.14,4,21.736749
1.14,4,21.747522
-1.02,6,21.768268
-0.93,8,21.792382
1.14,4,21.805446
1.14,4,21.816681
-0.86,4,21.827571
-0.89,8,21.857874
-0.94,7,21.879991
1.38,11,21.907853
1.14,4,21.920292
1.14,4,21.931112
-0.86,4,21.942576
-0.7,8,21.964937
1.14,4,21.977038
-0.97,4,21.99029
-0.99,6,22.012638
-0.97,7,22.052472
1.14,4,22.065437
1.14,4,22.080108
-1.05,6,22.157331
-0.92,5,22.190302
1.14,4,22.20484
1.18,6,22.224894
-0.86,4,22.252206
1.14,4,22.265223
1.14,4,22.279263
-0.88,6,22.315217
-0.87,5,22.346095
1.14,4,22.3591
1.14,4,22.373965
1.14,4,22.387816
1.14,4,22.403311
1.19,5,22.420073
1.14,4,22.432236
1.14,4,22.442854
1.14,4,22.459176
-0.86,4,22.475626
1.16,5,22.497047
1.37,10,22.527421
1.18,6,22.55075
-0.97,7,22.574786
1.25,10,22.606605
-0.8,6,22.623774
1.14,4,22.638274
-0.87,6,22.671429
1.29,13,22.729435
-0.86,10,22.767041
-0.92,5,22.788401
1.19,5,22.803533
-0.6,9,22.834132
-0.86,4,22.848442
1.14,4,22.859646
1.14,4,22.872041
1.27,9,22.902333
1.14,4,22.91429
1.14,4,22.929579
1.14,4,22.944956
-0.61,11,23.01055
1.14,4,23.032183
1.15,6,23.0694
1.14,4,23.091766
1.14,4,23.111673
1.14,4,23.138628
-0.96,9,23.192423
-0.82,6,23.22265
1.14,4,23.249254
-0.89,10,23.309961
1.14,4,23.334887
1.14,4,23.351837
1.14,4,23.369976
-0.79,6,23.393188
1.28,7,23.491328
-0.92,5,23.509323
1.14,4,23.523322
1.2,6,23.541261
1.14,4,23.555762
-0.98,5,23.570245
1.14,4,23.582665
-0.6,15,23.639852
1.14,4,23.657334
1.13,5,23.674482
1.43,10,23.711789
-0.87,5,23.731315
1.14,4,23.747206
1.3,8,23.772326
1.29,6,23.792894
-0.84,9,23.829099
1.14,4,23.841289
-0.98,5,23.85561
1.21,6,23.876073
1.14,4,23.892555
1.14,4,23.906375
1.34,10,23.937187
1.17,7,23.963316
-0.78,8,23.988483
1.14,4,24.0041
1.33,10,24.032382
1.37,10,24.065923
1.38,8,24.092036
1.14,4,24.106269
1.14,4,24.119302
-0.93,6,24.137648
1.14,4,24.151528
1.14,4,24.166523
1.14,4,24.178261
1.36,8,24.209023
1.18,6,24.233855
-0.79,8,24.26589
-0.81,8,24.295462
-0.84,8,24.324169
1.14,4,24.337084
1.14,4,24.352419
1.14,4,24.365759
1.14,4,24.376705
1.14,4,24.391378
1.14,4,24.4077
1.14,4,24.420991
1.14,4,24.433342
-0.95,8,24.517324
1.19,5,24.551474
-0.64,9,24.582739
1.14,4,24.594927
-0.82,9,24.625702
1.14,4,24.643399
1.14,4,24.658078
-0.77,7,24.688891
1.14,4,24.702304
1.14,4,24.718676
1.25,7,24.740781
1.14,4,24.753391
1.14,4,24.766943
-0.86,4,24.784907
-0.62,9,24.837811
1.14,10,24.88765
1.14,4,24.908909
1.14,4,24.929172
-0.79,9,24.9661
1.14,4,24.976619
1.14,4,24.988335
1.14,4,25.002118
1.24,5,25.017447
1.14,4,25.029596
-0.79,9,25.059561
1.14,4,25.073843
1.14,4,25.085268
1.14,4,25.0971
1.14,4,25.110449
1.14,4,25.12464
1.14,4,25.140111
1.14,4,25.156256
-0.81,5,25.173643
1.13,5,25.188593
1.13,5,25.202788
-0.89,5,25.219688
-0.98,5,25.24115
1.14,4,25.256449
1.16,5,25.274234
-0.86,4,25.290651
1.14,4,25.304346
1.14,4,25.322397
-0.87,5,25.338853
1.14,4,25.350993
-0.67,13,25.388085
1.25,8,25.417239
-0.85,9,25.450022
1.14,4,25.459885
1.14,4,25.470167
-0.94,7,25.48947
1.14,4,25.500672
-0.98,5,25.517936
-0.78,7,25.540397
-0.75,10,25.578751
1.14,4,25.58877
1.14,4,25.599774
1.36,7,25.623556
1.16,5,25.638686
1.14,4,25.651167
1.14,4,25.663262
1.17,7,25.684662
-0.7,9,25.716017
-0.97,7,25.736309
1.33,8,25.764096
-0.87,9,25.795166
-0.88,6,25.816129
1.14,4,25.826387
1.24,6,25.844864
-0.8,6,25.866832
1.25,7,25.898713
1.22,8,25.929956
1.14,4,25.940964
1.14,4,25.956387
1.3,7,25.985921
1.14,4,25.998721
-0.82,6,26.015239
-0.69,10,26.051092
-0.71,7,26.077756
1.14,4,26.092813
-1.03,4,26.106688
1.14,4,26.120469
-0.73,9,26.156035
1.14,4,26.168453
1.14,4,26.181251
1.14,4,26.194237
1.22,8,26.220933
1.14,4,26.23882
1.24,6,26.267702
1.14,4,26.287881
1.2,7,26.326206
1.41,11,26.374178
-0.71,10,26.410058
1.14,4,26.424938
-0.77,8,26.460329
-0.86,4,26.476166
-0.86,4,26.494569
1.14,4,26.510325
1.14,4,26.528258
-0.88,7,26.555514
1.14,4,26.568946
1.14,4,26.588556
-0.76,9,26.635991
1.18,6,26.6623
1.14,4,26.676378
1.14,4,26.690645
1.14,4,26.711112
-0.74,9,26.742942
-0.83,8,26.776054
1.22,8,26.811943
-0.79,13,26.87287
1.14,4,26.896974
-0.86,8,26.941884
1.14,4,26.957106
1.14,4,26.976014
1.14,4,27.000364
1.14,4,27.01741
1.14,4,27.032259
1.14,4,27.048644
1.14,4,27.060544
-0.87,12,27.102457
1.14,4,27.120431
1.14,4,27.13946
1.5,14,27.190955
1.14,4,27.203352
1.12,6,27.222875
1.39,8,27.257214
1.14,4,27.272833
1.14,4,27.290502
1.3,10,27.391974
-0.87,6,27.420578
1.38,8,27.452547
-0.97,7,27.479157
1.28,7,27.50426
1.4,13,27.54953
1.21,9,27.586035
1.14,4,27.598745
-0.81,6,27.616984
1.23,7,27.64233
-0.82,7,27.666578
1.14,4,27.679971
1.14,4,27.695065
1.19,5,27.715522
1.19,7,27.735649
1.14,4,27.747731
1.14,4,27.760413
1.14,4,27.774555
1.14,4,27.787194
1.14,4,27.80124
1.14,4,27.816262
1.14,4,27.831032
1.14,4,27.850165
1.14,4,27.869642
1.13,5,27.900467
1.13,5,27.921214
1.16,5,27.945083
1.14,4,27.959374
1.14,4,27.97501
-0.77,11,28.026677
1.14,4,28.041338
1.14,4,28.055253
1.14,4,28.070515
1.14,4,28.087751
1.14,4,28.101883
-0.92,5,28.122591
-0.69,10,28.170271
1.14,4,28.189583
1.14,4,28.209899
1.23,6,28.233937
-0.97,7,28.268303
1.19,5,28.291985
1.14,4,28.305319
-0.91,4,28.32041
1.14,4,28.333616
1.14,4,28.34952
-0.95,5,28.364995
-0.78,8,28.391786
-0.86,4,28.405724
-0.98,8,28.43593
1.14,4,28.44862
-0.79,9,28.483519
1.14,4,28.496097
1.24,6,28.515809
-0.78,8,28.548155
-0.84,9,28.586834
-0.85,9,28.628591
1.18,6,28.653082
1.19,11,28.697931
1.4,9,28.727112
1.14,4,28.73734
1.14,4,28.754578
1.14,4,28.769606
1.14,4,28.784937
1.14,4,28.801823
1.14,4,28.819089
-0.83,7,28.851696
1.19,7,28.877373
1.14,4,28.887628
-0.65,9,28.919499
1.14,4,28.932733
1.14,4,28.947173
1.14,4,28.960959
1.36,9,28.995114
-0.88,6,29.01619
1.14,4,29.031423
-0.95,5,29.049808
1.17,7,29.080973
1.23,7,29.10476
1.17,7,29.132873
1.34,7,29.159222
-0.75,7,29.190454
1.25,7,29.218352
1.14,4,29.231311
1.21,5,29.252791
-0.82,9,29.294011
-0.77,7,29.332013
1.14,4,29.351017
-0.91,4,29.371676
-0.93,6,29.398392
-0.9,8,29.429922
1.14,4,29.441618
-0.74,8,29.467482
1.14,4,29.482766
-0.82,10,29.525555
1.14,4,29.535742
1.25,7,29.555607
1.14,4,29.569807
1.14,4,29.585118
1.16,5,29.601974
1.14,4,29.6157
-0.98,5,29.633473
1.14,4,29.647381
-0.88,7,29.677989
1.14,4,29.68895
1.14,4,29.709214
1.14,4,29.722302
1.14,4,29.738082
1.14,4,29.749845
-0.71,6,29.76695
1.26,6,29.788297
-0.64,9,29.814074
1.14,4,29.824736
-0.97,4,29.840144
1.14,4,29.85525
1.14,4,29.866202
1.14,4,29.879167
1.14,4,29.893824
1.27,8,29.921896
1.14,4,29.933087
-0.67,9,29.962899
-0.61,11,30.000373
-0.83,10,30.028318
-0.76,8,30.05324
1.18,6,30.073424
1.21,9,30.101302
1.14,4,30.111531
1.14,4,30.122878
1.14,7,30.147389
1.13,5,30.164448
1.14,4,30.17541
1.27,8,30.255335
-0.83,7,30.291798
1.18,9,30.322116
1.18,6,30.345488
-0.87,6,30.365006
1.13,5,30.378078
-0.89,8,30.409544
1.17,7,30.435684
1.24,6,30.460549
-0.93,6,30.476849
-0.89,7,30.502823
1.18,6,30.521265
1.16,5,30.540729
1.28,11,30.576214
-0.68,9,30.615845
-0.92,5,30.646776
-0.77,13,30.718579
1.16,8,30.745018
1.31,7,30.768811
1.24,6,30.791222
-0.93,6,30.814207
-0.71,10,30.864122
-0.73,9,30.931442
-0.75,8,30.960456
-0.93,8,30.985224
-0.76,12,31.028229
1.28,8,31.059269
-0.71,13,31.097513
1.27,9,31.128607
1.17,7,31.151361
-0.82,7,31.17889
-0.89,8,31.209717
1.26,7,31.234911
1.13,5,31.252909
-0.57,9,31.290592
1.16,5,31.310493
-0.78,8,31.341218
1.14,7,31.377002
1.24,6,31.399015
-0.61,11,31.439257
-0.53,11,31.481534
-0.53,10,31.52303
1.14,4,31.539705
1.19,5,31.558841
1.17,7,31.583322
1.16,8,31.615957
1.15,9,31.658283
1.27,9,31.68803
1.22,8,31.712341
1.39,8,31.737719
1.14,4,31.754052
-0.69,10,31.791049
1.24,6,31.813825
1.19,5,31.828867
1.14,4,31.843906
-0.84,8,31.874106
1.14,4,31.887378
-0.92,5,31.901258
-0.93,6,31.925556
-0.79,9,31.953959
1.29,7,31.977166
-0.89,8,32.00856
-0.78,8,32.060608
-0.97,10,32.108681
1.29,6,32.131397
-0.79,9,32.161816
-0.76,12,32.200106
1.23,6,32.233417
1.12,6,32.265867
-0.85,10,32.322885
-0.94,7,32.356391
1.12,6,32.409033
1.25,8,32.455861
-0.77,7,32.493103
-0.72,8,32.535031
-0.62,9,32.575996
-0.73,11,32.612563
-0.82,6,32.629272
1.29,7,32.663183
-0.98,5,32.682526
1.24,5,32.699138
1.3,12,32.740126
1.29,7,32.76495
-0.91,4,32.780709
1.13,5,32.796957
1.13,5,32.818842
-0.74,12,32.864618
1.34,7,32.888492
-0.67,11,32.930148
1.33,8,32.95707
-0.92,11,32.999865
1.19,7,33.024976
-0.88,7,33.047258
1.19,5,33.06585
1.19,8,33.092462
1.13,5,33.110397
1.34,7,33.133044
1.23,7,33.156397
-0.66,13,33.20077
1.24,6,33.224866
-0.82,6,33.250892
1.14,7,33.36135
1.24,6,33.393704
1.12,6,33.415056
1.19,11,33.454906
1.24,6,33.475151
1.38,9,33.50631
-0.63,10,33.531982
-0.56,11,33.568874
1.12,6,33.58534
-0.68,9,33.619647
-0.87,5,33.631887
-0.66,10,33.66566
1.32,9,33.69891
1.33,11,33.733458
1.25,8,33.757552
-0.78,8,33.780629
1.24,6,33.800472
-0.82,6,33.821224
1.33,8,33.844906
-0.72,8,33.871603
-0.88,7,33.890616
-0.84,8,33.91487
1.13,5,33.930226
-0.69,11,33.967067
1.13,5,33.988795
-0.72,8,34.014544
1.2,7,34.038294
1.13,5,34.056301
-0.83,8,34.087058
1.29,7,34.111929
-0.6,10,34.146068
1.42,10,34.17809
1.2,9,34.20714
1.16,8,34.232136
-0.5,10,34.266738
1.3,9,34.297128
1.38,9,34.324763
-0.76,9,34.352314
-0.61,9,34.381197
1.23,7,34.412672
1.33,10,34.447214
1.41,8,34.479144
-0.91,4,34.492501
1.43,9,34.526677
1.39,8,34.551898
1.24,5,34.572627
-0.61,11,34.60836
1.18,6,34.627358
-0.8,10,34.661699
1.18,6,34.681664
1.29,7,34.704958
-0.72,10,34.733676
1.22,8,34.759346
1.28,7,34.785414
1.13,5,34.797668
-0.77,8,34.822981
1.32,9,34.852303
-0.85,9,34.88282
1.29,7,34.916589
1.31,10,34.968489
1.53,10,35.049305
1.13,5,35.101736
-0.87,5,35.118726
-0.82,6,35.152494
-0.82,6,35.184188
1.56,12,35.248194
1.48,10,35.29186
-0.91,4,35.308066
-0.92,5,35.327442
1.17,7,35.356395
-0.82,6,35.374682
1.39,7,35.398842
-0.91,4,35.413141
-0.72,8,35.455185
-0.77,10,35.4922
1.36,8,35.515221
-0.65,9,35.546373
-0.56,12,35.581
1.24,6,35.604028
-0.56,11,35.647791
-0.64,12,35.679937
-0.66,13,35.72189
-0.73,12,35.761707
-0.83,7,35.78633
1.66,14,35.822091
-0.58,17,35.871679
1.18,6,35.892965
-0.92,5,35.910678
-0.53,14,35.96037
1.23,6,35.980727
1.27,8,36.008206
1.36,11,36.045667
-0.87,6,36.066791
1.14,4,36.079939
1.33,8,36.103395
1.13,5,36.117994
1.43,10,36.150942
1.28,7,36.176054
1.18,6,36.19631
-0.82,6,36.218529
-0.74,10,36.257324
1.26,7,36.277717
1.38,9,36.310164
1.23,7,36.333919
1.23,6,36.354036
1.11,7,36.380728
-0.88,6,36.398706
-0.76,8,36.426767
1.15,9,36.454549
1.18,9,36.489166
1.28,8,36.514375
-0.74,13,36.549808
1.21,6,36.569258
1.29,9,36.657414
-0.61,14,36.698549
-0.71,6,36.716249
1.36,9,36.741925
-0.87,6,36.767134
1.29,7,36.833376
1.31,10,36.869681
1.12,6,36.883669
-0.74,10,36.919229
1.42,13,36.958244
-0.84,8,36.98101
1.3,9,37.016111
-0.86,14,37.069338
-0.73,11,37.106081
-0.81,5,37.123735
1.18,6,37.140545
1.15,9,37.170515
1.51,13,37.215724
1.25,7,37.234739
-0.91,10,37.270211
1.14,4,37.287046
-0.76,11,37.338362
-0.45,13,37.392451
1.18,6,37.414876
1.29,6,37.450084
-0.68,10,37.483101
1.13,5,37.497511
1.19,5,37.51443
1.13,5,37.536127
-0.69,11,37.570535
1.19,5,37.583472
1.33,11,37.615853
-0.54,9,37.646919
