#{"t_start": 1762626696.207687, "env_id": "None"}
r,l,t
1.68,15,8.447484
-0.84,8,8.4633
1.33,10,8.489721
-0.42,14,8.528001
-0.58,14,8.567368
-0.63,12,8.593979
-0.97,7,8.613917
-0.52,13,8.653199
1.17,8,8.674285
1.54,16,8.713437
-0.78,13,8.748166
-0.44,14,8.785235
-0.71,12,8.814215
1.17,7,8.830449
-0.73,15,8.86542
-0.33,14,8.903153
-0.77,7,8.921322
-0.29,18,8.960927
-0.59,15,8.99155
1.21,9,9.016564
-1.0,10,9.042617
-0.52,12,9.076379
1.34,7,9.091654
1.16,5,9.104342
-0.49,13,9.136123
-0.98,5,9.149763
1.31,10,9.17668
-0.75,8,9.195746
-0.84,9,9.217371
1.26,9,9.240146
1.41,14,9.274896
-0.85,10,9.297871
-0.87,5,9.311964
1.42,11,9.340138
-0.45,15,9.375498
-0.81,11,9.402737
-0.79,7,9.419206
1.19,11,9.447611
-0.85,10,9.515402
-0.9,9,9.545397
-0.73,9,9.570638
1.35,11,9.598429
1.18,9,9.622682
-0.82,8,9.638473
1.13,5,9.650799
1.37,10,9.674505
-0.7,10,9.695385
1.38,9,9.717038
1.14,4,9.727029
-0.95,10,9.753344
1.21,10,9.776124
1.55,14,9.814451
1.2,7,9.83315
-0.71,13,9.866003
-0.89,14,9.895844
-0.65,13,9.93079
1.28,10,9.957864
1.21,9,9.98015
1.14,4,9.988329
1.37,14,10.017211
-0.72,9,10.038843
1.55,16,10.074767
1.4,11,10.101546
-0.51,12,10.132172
-0.76,8,10.14956
-0.64,13,10.181513
-0.55,13,10.217827
1.27,8,10.238795
-0.62,11,10.266961
1.14,10,10.288277
-0.57,13,10.318813
-0.78,9,10.34166
-0.14,20,10.387834
-0.68,11,10.419808
-0.65,15,10.455733
-0.93,6,10.473701
-0.52,15,10.511494
-0.81,9,10.536732
1.24,12,10.567964
-0.82,10,10.590967
-0.93,12,10.619021
-0.97,4,10.629575
1.47,11,10.723607
1.87,16,10.759749
-0.89,13,10.793525
-0.64,11,10.822344
-0.8,12,10.856509
1.27,9,10.880166
-0.77,7,10.897073
-0.79,9,10.918624
1.5,13,10.95212
1.23,7,10.965439
1.37,15,10.998022
1.31,8,11.019145
-0.85,9,11.043765
1.15,6,11.059676
1.35,12,11.08964
1.24,5,11.101544
-0.73,13,11.139206
1.27,8,11.157797
-0.51,12,11.184836
-0.98,5,11.197834
-0.75,10,11.222165
1.24,8,11.243066
-0.87,5,11.257209
-0.44,12,11.290579
1.12,6,11.305374
-0.68,10,11.332257
1.14,10,11.357528
1.38,11,11.385304
-0.94,7,11.400261
1.13,5,11.409227
1.41,12,11.440762
-0.79,9,11.465237
-0.97,4,11.476338
-0.74,14,11.513324
1.11,7,11.526659
1.42,10,11.548417
1.22,7,11.565053
1.45,9,11.587929
-0.4,14,12.106507
-1.01,8,12.126635
1.48,11,12.157604
-0.47,14,12.193218
1.3,10,12.21821
1.19,5,12.230735
1.24,13,12.266036
1.15,9,12.288115
-0.83,7,12.30612
1.58,13,12.338934
1.19,5,12.350785
-0.52,12,12.382686
-0.55,14,12.413932
-0.36,14,12.451908
-0.91,7,12.469679
-0.57,9,12.493685
1.31,6,12.509892
-0.3,15,12.548386
1.36,14,12.579006
1.37,9,12.601967
1.54,12,12.633589
1.34,11,12.659982
1.38,11,12.692079
1.44,12,12.722655
-0.93,6,12.739339
-0.72,8,12.761751
-0.84,8,12.782289
1.31,7,12.799689
1.22,8,12.820047
-0.76,15,12.85622
-0.66,7,12.87433
-0.37,14,12.909135
-0.79,9,12.933357
1.42,9,13.005384
-0.63,10,13.032136
1.28,13,13.062617
-0.44,16,13.098462
-0.79,12,13.12592
1.27,10,13.153713
-0.75,13,13.186226
-0.55,11,13.211753
-1.01,8,13.232448
1.48,13,13.268963
-0.95,8,13.288637
-0.66,11,13.316882
-0.63,15,13.350341
-0.72,9,13.371362
-0.4,13,13.404886
1.19,5,13.41694
-0.98,11,13.441996
-0.73,9,13.464311
1.26,11,13.490246
-1.03,10,13.518487
-0.71,7,13.537372
1.15,9,13.561247
-0.76,9,13.585716
-0.76,10,13.607553
1.35,8,13.625881
-0.91,7,13.641101
-0.76,8,13.664138
-0.8,13,13.688347
1.17,7,13.705012
-0.86,10,13.729794
-0.67,8,13.750275
1.73,13,13.785577
1.35,9,13.809428
-0.72,8,13.831954
-0.69,14,13.868771
-0.47,11,13.890549
-0.78,8,13.910317
1.6,16,13.948034
1.24,14,13.97914
-0.24,15,14.015155
1.19,11,14.041873
-0.5,14,14.079055
1.42,13,14.108007
-0.88,7,14.126468
1.32,10,14.15059
1.45,12,14.182766
-0.93,8,14.199088
1.25,13,14.233421
-0.88,6,14.247515
-0.47,11,14.269559
1.22,9,14.29081
-0.47,17,14.33871
1.44,14,14.38097
1.33,10,14.407559
-0.86,11,14.43698
1.25,11,14.466557
1.59,13,14.499647
-0.8,13,14.533315
1.32,9,14.551311
-0.88,9,14.57429
1.4,9,14.598445
-0.81,5,14.612017
-0.69,13,14.645027
1.32,8,14.662926
-0.91,10,14.687948
1.28,15,14.722215
-0.76,10,14.749227
1.6,18,14.79291
-0.71,12,14.821232
1.14,7,14.839682
1.41,12,14.868558
1.41,11,14.896252
1.29,12,14.92238
-0.51,14,14.961027
1.13,5,14.973688
-0.48,11,14.998258
1.13,5,15.010782
-0.82,12,15.042089
1.32,12,15.069955
1.47,19,15.113505
-0.94,9,15.133371
-0.81,8,15.153214
-0.52,13,15.189322
1.57,12,15.221467
-0.98,13,15.25512
1.26,6,15.268015
-0.9,14,15.303467
-0.89,11,15.339981
1.17,7,15.362399
1.14,4,15.373689
1.43,11,15.413811
1.43,10,15.451111
-0.11,17,15.492957
1.14,4,15.507215
1.54,12,15.54555
1.38,9,15.575973
-0.54,13,15.615259
1.38,17,15.657896
-0.8,10,15.683141
1.29,9,15.706932
-0.98,8,15.73086
1.4,17,15.778551
1.23,7,15.796846
-0.83,13,15.830923
1.33,8,15.854447
-0.94,7,15.880937
1.23,7,15.905709
-0.88,12,15.945846
1.14,4,15.955025
-0.62,12,15.994948
-0.59,11,16.031099
1.23,9,16.054558
-0.91,4,16.067637
-0.91,9,16.095875
1.29,9,16.119977
1.27,8,16.200957
1.27,9,16.233381
-0.46,12,16.271233
1.14,4,16.28243
-0.92,8,16.306795
1.19,11,16.345561
-0.73,12,16.383115
-0.73,11,16.419652
-0.89,7,16.443479
-0.78,10,16.471686
1.22,8,16.488901
-0.47,15,16.528259
1.49,12,16.55885
-0.75,12,16.587376
-0.56,13,16.625646
-0.82,9,16.655327
-0.6,12,16.688184
-0.86,7,16.709307
-0.56,14,16.742449
-0.88,7,16.762347
1.54,11,16.790292
-0.86,13,16.822402
1.14,4,16.832202
1.57,12,16.862809
-0.51,16,16.899216
1.31,11,16.924845
-0.91,4,16.934309
1.65,13,16.967312
-0.8,10,16.99271
1.39,12,17.030404
1.3,14,17.071071
1.14,4,17.082688
1.36,12,17.114531
-0.48,14,17.147865
1.32,9,17.169056
1.16,8,17.189993
-0.42,12,17.219971
-0.69,7,17.236706
1.15,9,17.261459
-0.81,14,17.299007
-0.5,13,17.330252
-0.83,11,17.353936
-0.77,10,17.381294
-0.79,9,17.401828
-0.76,9,17.427074
-1.0,13,17.459247
1.44,11,17.483506
-0.55,13,17.516631
1.01,9,17.539923
-0.55,13,17.570517
1.17,7,17.58615
-0.75,8,17.606943
-0.69,10,17.631952
-0.9,9,17.652888
-0.62,10,17.682673
-0.74,10,17.708829
-0.66,11,17.734168
-0.73,9,17.755239
1.31,10,17.781718
-0.52,10,17.809659
-0.63,10,17.835391
-0.96,6,17.850611
-0.61,17,17.887625
1.24,6,17.902191
-0.54,13,17.932533
-0.94,13,17.966608
1.35,9,17.989439
1.24,6,18.002913
1.33,8,18.020973
-1.06,7,18.038804
1.31,11,18.062352
1.41,14,18.100651
1.25,9,18.125047
1.15,6,18.141307
1.47,12,18.171098
-0.86,8,18.1902
-0.78,10,18.217345
-0.87,11,18.246791
1.18,9,18.27251
-0.57,11,18.298441
1.14,9,18.324407
-0.78,13,18.357814
-0.75,13,18.392564
-0.79,13,18.421531
-0.89,8,18.444585
1.4,10,18.467177
1.12,12,18.500223
1.28,7,18.515916
-0.93,9,18.541499
-0.69,10,18.564612
-0.63,14,18.60349
-0.55,17,18.645985
1.24,9,18.66957
-0.57,13,18.698341
1.41,10,18.725711
0.97,13,18.757639
1.23,13,18.793226
-0.81,5,18.805944
-0.94,10,18.832992
1.12,6,18.848287
-0.87,11,18.872023
-0.59,14,18.909286
1.13,5,18.921567
-0.88,9,18.943979
-0.96,11,18.969656
-0.72,7,18.988357
-0.57,13,19.019542
1.37,9,19.046749
-0.6,15,19.082856
-0.37,15,19.118248
-0.39,13,19.155919
-0.99,6,19.168779
-1.01,8,19.184617
1.46,8,19.205755
1.43,11,19.234755
-0.61,14,19.273387
-0.87,9,19.298839
1.13,5,19.310439
1.43,15,19.396052
-0.83,14,19.432449
-0.68,14,19.467101
1.29,14,19.499493
1.22,8,19.518473
-0.72,16,19.558864
-0.76,7,19.575568
1.18,6,19.591386
-0.81,9,19.613477
1.17,7,19.629721
1.15,9,19.651147
1.37,10,19.67912
1.31,10,19.706603
-0.89,14,19.742177
-0.69,11,19.765931
1.17,7,19.781563
-0.57,15,19.816213
1.23,7,19.832194
1.24,8,19.852506
1.31,8,19.874983
1.11,9,19.898961
-0.88,7,19.917593
1.29,6,19.933153
1.33,11,19.959969
1.34,9,19.980045
1.24,9,20.003312
1.14,4,20.012441
-0.88,7,20.030349
1.13,5,20.044928
-0.98,8,20.065584
1.43,12,20.092513
-0.42,15,20.13483
-0.66,9,20.160701
1.3,8,20.182365
1.29,9,20.208116
-0.79,11,20.232628
-0.44,12,20.265533
1.26,13,20.299759
1.28,10,20.322746
1.39,11,20.34547
1.13,5,20.35781
-0.98,13,20.390516
-0.55,12,20.418507
-0.91,4,20.431435
1.23,6,20.444682
-0.54,9,20.467829
-0.62,14,20.505116
1.16,8,20.523992
-0.99,6,20.537809
-0.92,8,20.560857
-0.47,13,20.590698
-0.93,6,20.602598
-0.64,11,20.631452
1.35,11,20.659066
1.38,8,20.677536
-0.88,11,20.70297
-0.9,9,20.727773
1.29,12,20.760912
-0.93,6,20.774944
-0.91,12,20.807792
-0.86,12,20.838046
-0.51,12,20.866585
-0.78,11,20.894611
1.18,6,20.908717
-0.64,15,20.946365
-0.67,12,20.974624
-0.66,11,21.000152
1.12,6,21.013208
-0.74,9,21.03475
-0.7,8,21.057842
-0.79,9,21.078288
-0.63,13,21.108055
-0.77,10,21.132528
-0.93,6,21.14704
-0.61,12,21.175169
1.21,8,21.196994
-0.71,7,21.213392
-0.35,15,21.252079
-0.55,11,21.283116
-0.61,10,21.305492
1.26,7,21.324278
-0.53,13,21.357882
-0.95,5,21.372159
-0.51,11,21.400285
-0.24,16,21.436755
-0.81,7,21.455037
1.38,9,21.474001
-0.76,11,21.503448
-0.67,8,21.524518
-0.93,8,21.543213
-0.44,15,21.577899
-0.34,14,21.615936
-0.49,11,21.6444
-0.66,9,21.664113
1.6,11,21.691764
1.5,10,21.715798
1.18,6,21.730975
1.34,9,21.75395
1.74,12,21.786818
1.32,8,21.804543
-0.64,8,21.826228
1.11,7,21.843207
1.34,9,21.863266
-0.75,11,21.893332
-0.84,9,21.917733
1.13,5,21.930073
1.18,6,21.946134
1.2,7,21.964447
-0.9,9,21.985677
-0.5,14,22.018692
1.44,15,22.056699
-0.91,10,22.085864
1.14,4,22.095379
1.31,8,22.113766
1.12,6,22.128337
-0.68,8,22.147226
-0.88,10,22.172287
1.15,9,22.193455
-0.89,8,22.215193
-0.43,13,22.250198
1.14,4,22.260588
1.19,5,22.271942
-0.91,13,22.307091
1.22,8,22.328331
-0.87,11,22.35493
1.5,11,22.380038
-0.83,10,22.461591
-0.56,10,22.483768
-0.76,11,22.513531
-0.95,5,22.528061
-0.74,9,22.549149
-0.82,15,22.581392
-0.8,13,22.613605
1.39,11,22.638018
-0.46,13,22.670484
-0.76,9,22.694072
1.34,14,22.727574
-0.84,9,22.751152
-0.97,7,22.77059
-0.75,14,23.287704
1.37,10,23.312867
1.14,4,23.323407
1.05,8,23.344803
1.25,7,23.361764
-0.6,9,23.38322
-0.93,6,23.397586
1.12,6,23.411581
1.17,7,23.42941
-0.81,8,23.446713
-0.64,11,23.474704
1.36,13,23.505943
1.64,13,23.536571
1.49,11,23.566507
-0.85,16,23.60303
-1.07,8,23.62377
-0.68,10,23.652239
-0.87,11,23.679425
1.43,12,23.713792
-0.93,9,23.737978
-0.88,13,23.772643
-0.36,12,23.804786
-0.79,9,23.831622
1.32,9,23.856673
-0.16,15,23.893601
1.35,12,23.922909
1.44,8,23.942791
-0.67,11,23.974131
1.49,15,24.012185
1.56,13,24.046286
-0.71,9,24.073505
-0.76,8,24.096368
-0.74,12,24.130422
1.33,13,24.161036
1.1,8,24.181562
-0.65,12,24.216826
1.22,10,24.240096
-0.72,11,24.271171
-0.55,12,24.302609
-0.95,11,24.326348
-0.63,13,24.363093
1.27,8,24.386822
1.23,7,24.405396
1.32,9,24.42826
1.33,11,24.459086
1.19,8,24.480765
1.29,6,24.496406
1.19,5,24.509367
1.72,15,24.547256
-0.72,12,24.576347
1.56,13,24.611668
1.26,12,24.64137
1.13,5,24.654031
1.21,9,24.675884
1.18,6,24.6904
-0.91,4,24.701426
-0.71,10,24.727015
-0.81,12,24.757293
1.22,10,24.785444
1.74,16,24.819706
1.57,13,24.845545
1.31,11,24.875151
-0.4,14,24.90997
-0.76,11,24.939864
1.1,6,24.951827
1.17,10,24.979798
-0.44,17,25.021234
1.28,10,25.045415
-0.64,13,25.081708
1.17,7,25.1015
1.4,9,25.124172
-0.76,14,25.159717
1.22,10,25.184329
-0.93,12,25.21778
-0.75,8,25.241309
1.22,8,25.26309
-0.84,10,25.290556
-0.74,9,25.312816
-0.73,11,25.341583
1.11,7,25.359147
1.35,15,25.397511
-0.65,9,25.423829
-0.69,13,25.457703
1.3,7,25.475224
1.26,9,25.500438
1.17,7,25.518802
1.21,8,25.540778
-0.72,9,25.560294
-0.72,10,25.587893
-0.78,10,25.610384
-0.52,13,25.642939
1.14,7,25.659178
-0.79,9,25.683072
1.31,11,25.710515
1.12,8,25.733819
-0.69,11,25.760339
-0.78,11,25.791488
-0.93,6,25.804981
1.55,14,25.835798
1.45,13,25.869356
-0.7,11,25.894535
-0.8,10,25.960856
1.44,9,25.997028
-0.76,12,26.030008
1.28,8,26.051726
-0.83,7,26.068657
1.29,11,26.095445
1.32,9,26.116379
1.4,10,26.1426
1.36,8,26.164951
1.16,8,26.188004
-0.43,13,26.222798
1.5,12,26.251629
1.14,4,26.261544
1.19,5,26.274437
-0.72,10,26.302581
1.43,13,26.337029
-0.58,17,26.374534
-0.57,15,26.410757
1.43,14,26.442769
-0.83,10,26.471356
1.13,5,26.485318
1.31,10,26.511663
1.39,11,26.540202
-0.96,9,26.563523
-0.72,10,26.59149
-0.88,7,26.611178
1.4,13,26.646017
1.48,15,26.683843
-1.03,4,26.691189
1.32,10,26.718709
1.27,8,26.7362
-0.75,11,26.764246
-0.57,12,26.798688
-0.55,14,26.834888
-0.55,17,26.87076
-0.62,14,26.905608
1.34,9,26.929281
1.11,7,26.945474
-0.79,8,26.960934
1.27,8,26.98219
-0.81,13,27.016149
1.12,12,27.044964
-0.92,10,27.066435
-0.55,12,27.094274
1.13,5,27.105913
1.12,7,27.121653
1.3,10,27.144777
-0.76,8,27.163018
-0.68,10,27.189334
-0.75,11,27.213893
1.47,12,27.246664
-0.88,7,27.264956
1.16,8,27.28593
1.31,11,27.316427
-0.85,13,27.347567
1.33,13,27.378015
1.19,5,27.389257
1.21,16,27.430544
1.48,9,27.454271
1.37,15,27.493684
-0.63,14,27.532663
-0.87,12,27.562323
1.18,6,27.577729
1.3,9,27.599564
1.41,10,27.624853
1.13,5,27.638208
1.4,9,27.659076
-0.82,9,27.683442
1.45,14,27.721915
1.22,8,27.743572
-0.83,10,27.770888
-0.75,8,27.845795
-0.74,10,27.884061
-0.77,10,27.90944
-0.6,14,27.948725
1.3,11,27.977444
-0.61,13,28.00803
-0.67,9,28.028518
1.34,12,28.056834
-0.95,5,28.072119
1.28,7,28.089649
-0.99,6,28.107321
-0.52,12,28.142559
-0.7,14,28.174328
1.4,10,28.200284
1.19,5,28.209683
1.18,9,28.227298
-0.88,9,28.250223
-0.89,8,28.271639
-0.68,19,28.315995
-0.92,8,28.32988
-0.69,11,28.357324
-0.84,12,28.387331
1.36,11,28.415576
-0.82,11,28.442725
-0.98,5,28.457174
-0.8,11,28.488894
-0.4,17,28.53069
1.28,8,28.547904
1.45,10,28.571441
1.23,12,28.601956
1.25,11,28.628301
-0.78,11,28.659803
-0.66,14,28.698378
-0.53,13,28.725384
1.37,10,28.751473
-0.74,9,28.772263
1.29,6,28.788171
-0.86,11,28.813911
-0.77,13,28.842727
1.21,8,28.864214
1.18,6,28.876377
1.14,4,28.886185
1.14,4,28.894017
-0.73,11,28.923681
1.32,9,28.948408
-0.68,15,28.987132
-0.77,11,29.017672
1.23,10,29.043937
-1.02,6,29.056971
1.22,11,29.134031
1.19,5,29.144792
-0.75,11,29.170623
1.34,10,29.192286
-1.01,8,29.214137
-0.86,8,29.234494
1.28,7,29.252504
-0.55,10,29.277346
-0.84,5,29.291553
1.23,12,29.321984
1.28,7,29.340512
1.17,7,29.359079
1.33,12,29.388409
1.16,9,29.411091
1.21,14,29.445551
1.17,7,29.46512
1.34,10,29.489612
1.11,7,29.507708
-0.81,11,29.537943
1.27,9,29.55648
1.37,10,29.582376
-0.68,10,29.61
1.28,7,29.625247
1.21,15,29.661937
1.19,5,29.672736
-0.72,10,29.692439
1.21,8,29.715195
-0.62,13,29.750104
1.39,9,29.770751
1.31,8,29.787716
-0.59,11,29.813277
-0.55,10,29.840789
-0.83,10,29.86386
1.33,8,29.880602
1.55,13,29.907958
-1.0,7,29.92407
1.38,9,29.942668
-0.82,9,29.967587
-0.57,12,29.999263
1.5,11,30.027686
1.18,6,30.039527
1.13,5,30.052146
1.17,7,30.06997
1.22,10,30.095153
-0.94,7,30.111276
-0.89,5,30.124801
1.15,5,30.138497
1.15,6,30.15405
1.67,14,30.191907
-0.73,8,30.206897
1.34,10,30.225605
1.41,14,30.259303
-0.67,9,30.285321
1.37,9,30.306908
1.13,5,30.319302
1.5,14,30.3526
1.26,8,30.37108
-0.69,11,30.397869
-0.76,18,30.445524
1.34,12,30.474415
1.32,9,30.498311
-0.71,13,30.534455
-0.68,14,30.564286
-0.9,9,30.583634
1.25,8,30.604984
-0.64,8,30.623763
1.3,14,30.658292
-0.53,14,30.69096
-0.73,11,30.716865
-0.89,8,30.735268
-0.48,13,30.769187
-0.9,12,30.80295
-0.76,7,30.822531
1.35,9,30.846668
-0.8,10,30.871548
1.26,9,30.892041
1.27,8,30.9091
1.38,11,30.940549
1.19,5,30.954353
